date,year,dtr_c,srad,clouds,sclear,sndn_h,obs_sunset_h,obs_gap_h,tmax_c,tmin_c,official_ts_c,observed_near_sunset_c,sunset_error_c,dtr_cloud_x
2004-08-05,2004,16.0,27.07,0.09330341309351486,29.85563240329253,19.112967349256607,18.738333333333333,0.3745565013888889,32.0,16.0,28.14475898911557,30.0,-1.8552410108844306,0.11196409571221777
2004-08-06,2004,10.0,25.11,0.15467271795210658,29.704471313369194,19.092055770527203,18.740277777777777,0.35170443416666664,32.0,22.0,29.603364476245712,31.0,-1.3966355237542878,0.0
2004-08-07,2004,7.0,13.24,0.5519547424501605,29.550586189448097,19.070889142999874,18.742222222222225,0.3284241636111111,26.0,19.0,24.331509180279937,21.0,3.3315091802799373,0.0
2004-08-08,2004,8.0,20.65,0.29747601555386904,29.394014236083958,19.049476008196507,18.744722222222222,0.30472513944444446,22.0,14.0,20.10376138311891,20.0,0.10376138311891125,0.0
2004-08-09,2004,12.0,21.68,0.2584178879632899,29.234793623132575,19.027824775458466,18.746944444444445,0.28061690222222224,25.0,13.0,22.171768448151916,22.0,0.17176844815191572,0.0
2004-08-10,2004,9.0,11.87,0.5917168884400859,29.072963499882892,19.005943717261424,18.749722222222225,0.25610907944444444,26.0,17.0,23.89107808570163,24.0,-0.10892191429837084,0.0
2004-08-11,2004,13.0,23.95,0.171525780641265,28.908564008833068,18.983840965161413,18.7525,0.23121137916666665,29.0,16.0,25.97169776812271,24.0,1.9716977681227092,0.0
2004-08-12,2004,8.0,15.7,0.4537541343621029,28.741636299005744,18.9615245063533,18.755555555555556,0.20593358527777778,27.0,19.0,25.14758897263098,25.0,0.14758897263098092,0.0
2004-08-13,2004,12.0,23.63,0.17297298213336987,28.57222253869664,18.939002180821667,18.75861111111111,0.1802855538888889,30.0,18.0,27.23831733641871,27.0,0.2383173364187101,0.0
2004-08-14,2004,13.0,26.96,0.05071645665502489,28.400365927551512,18.916281679063353,18.761944444444445,0.15427720805555556,33.0,20.0,30.026727649511653,28.0,2.0267276495116526,0.0
2004-08-15,2004,13.0,24.96,0.11571238920127569,28.226110707867004,18.893370540360294,18.76527777777778,0.1279185336111111,34.0,21.0,31.04547852585466,31.0,0.045478525854658614,0.0
2004-08-16,2004,7.0,14.96,0.46665720102059094,28.049502175012147,18.87027615158083,18.76888888888889,0.1012195775,31.0,24.0,29.41930557804335,28.0,1.4193055780433497,0.0
2004-08-17,2004,14.0,23.41,0.16004638642827473,27.870586686869434,18.84700574648732,18.772777777777776,0.07419044166666668,34.0,20.0,30.859219506103955,29.0,1.8592195061039547,0.0
2004-08-18,2004,12.0,22.33,0.19355455203036398,27.689411672196282,18.82356640552789,18.776666666666667,0.04684128222222222,35.0,23.0,32.325737716279605,31.0,1.3257377162796047,0.0
2004-08-19,2004,10.0,18.14,0.3405081403303841,27.506025637810836,18.799965056089885,18.780555555555555,0.019182304722222224,34.0,24.0,31.786449538283343,28.0,3.7864495382833425,0.0
2004-08-20,2004,8.0,12.76,0.5329510736050871,27.320478174508835,18.77620847319291,18.784722222222225,0.008776238333333334,26.0,18.0,24.24126876271189,20.0,4.24126876271189,0.0
2004-08-21,2004,8.0,15.83,0.4165737279652275,27.132819961622374,18.75230328059946,18.789166666666667,0.03702404833333334,27.0,19.0,25.253482925229306,25.0,0.2534829252293065,0.0
2004-08-22,2004,15.0,24.61,0.08659369301448705,26.943102770134832,18.728255952321405,18.79361111111111,0.06555078583333333,32.0,17.0,28.74837351179762,28.0,0.7483735117976202,0.017318738602897347
2004-08-23,2004,7.0,12.31,0.5398368141560288,26.75137946427115,18.70407281450104,18.798333333333336,0.09434607055555555,21.0,14.0,19.493437888669582,15.0,4.4934378886695825,0.0
2004-08-24,2004,10.0,24.91,0.0620424115501329,26.557704001486858,18.679760047645765,18.803055555555556,0.12339948472222222,22.0,12.0,19.86340831882857,20.0,-0.1365916811714314,0.0
2004-08-25,2004,11.0,22.13,0.16053828734965558,26.3621314307847,18.655323689196173,18.80777777777778,0.15270057527777778,23.0,12.0,20.667081740150138,21.0,-0.3329182598498619,0.0
2004-08-26,2004,13.0,25.4,0.02922706419110721,26.164717889292564,18.630769636407578,18.81277777777778,0.182238855,26.0,13.0,23.263546335718324,22.0,1.263546335718324,0.0
2004-08-27,2004,13.0,25.18,0.030252449362867306,25.965520597042516,18.606103649525917,18.818055555555556,0.2120038052777778,27.0,14.0,24.284321012764373,22.0,2.284321012764373,0.0
2004-08-28,2004,9.0,19.4,0.24702880623155732,25.764597849895942,18.581331355239435,18.823055555555555,0.24198487694444445,25.0,16.0,23.13439305037479,22.0,1.1343930503747899,0.0
2004-08-29,2004,13.0,22.13,0.1342621000230363,25.562009010566424,18.55645825038826,18.828611111111112,0.27217149416666664,31.0,18.0,28.32628215283376,25.0,3.326282152833759,0.0
2004-08-30,2004,14.0,23.83,0.06025024348357422,25.357814497697586,18.53148970591467,18.833888888888886,0.3025530527777778,34.0,20.0,31.143418389677308,26.0,5.143418389677308,0.0
2004-08-31,2004,8.0,16.61,0.33961712941972155,25.15207577296,18.50643097103756,18.839444444444442,0.33311892583333336,27.0,19.0,25.380777518711742,24.0,1.3807775187117421,0.0
2004-09-01,2004,8.0,12.76,0.4884716774993655,24.944855326137237,18.48128717763528,18.845,0.3638584625,23.0,15.0,21.39396216263012,19.0,2.393962162630121,0.0
2004-09-02,2004,13.0,22.39,0.0948494545709968,24.736216658178208,18.456063344821757,18.850555555555555,0.3947609902777778,26.0,13.0,23.411730863621656,23.0,0.41173086362165634,0.0
2004-09-03,2004,9.0,8.24,0.6640330810030197,24.526224262199054,18.430764383701472,18.85638888888889,0.4258158180555555,25.0,16.0,23.223113618213723,21.0,2.2231136182137234,0.0
2004-09-04,2004,12.0,22.17,0.08821503506226891,24.314943602425014,18.405395102289596,18.862222222222222,0.4570122358333333,27.0,15.0,24.650908415739863,23.0,1.6509084157398632,0.0
2004-09-05,2004,13.0,23.25,0.03536741726069825,24.102441091069245,18.379960210584176,18.868055555555557,0.4883395180555556,29.0,16.0,26.477020073358556,23.0,3.477020073358556,0.0
2004-09-06,2004,13.0,21.57,0.09706580531775977,23.888784063151906,18.354464325778014,17.874166666666667,0.4802130763888889,31.0,18.0,28.49899009605059,28.0,0.49899009605059064,0.0
2004-09-07,2004,14.0,21.03,0.11168523266785013,23.674040749270436,18.328911977598437,17.88,0.44865630055555555,33.0,19.0,30.33036881449756,31.0,-0.669631185502439,0.0
2004-09-08,2004,9.0,8.24,0.6487381038391971,23.458280246337452,18.303307613763792,17.88611111111111,0.4170009202777778,23.0,14.0,21.299149517229523,21.0,0.2991495172295231,0.0
2004-09-09,2004,12.0,22.13,0.04782690529933531,23.241572486310403,18.277655605546048,17.892222222222223,0.38525770916666663,26.0,14.0,23.75273568302707,24.0,-0.24726431697293094,0.0
2004-09-10,2004,5.0,8.6,0.6264765285581206,23.023988202942608,18.251960253429495,17.898333333333333,0.3534374508333334,19.0,14.0,18.07222913140648,16.0,2.0722291314064805,0.0
2004-09-11,2004,12.0,20.19,0.11469108566069375,22.805598896592517,18.22622579285597,17.904444444444444,0.3215509336111111,24.0,12.0,21.794038288102545,23.0,-1.205961711897455,0.0
2004-09-12,2004,12.0,22.1,0.021538409974394823,22.586476797133827,18.200456400047564,17.910833333333333,0.2896089511111111,28.0,16.0,25.8147970294201,26.0,-0.1852029705799012,0.0
2004-09-13,2004,14.0,21.43,0.0418790005561126,22.366694825015212,18.17465619789818,17.916944444444447,0.2576222994444445,29.0,15.0,26.47489274949625,26.0,0.4748927494962487,0.0
2004-09-14,2004,11.0,11.07,0.5001428352126549,22.146326550524737,18.148829261925783,17.923055555555557,0.22560177555555555,23.0,12.0,21.03513459949412,12.0,9.035134599494121,0.0
2004-09-15,2004,8.0,21.38,0.024877311392199064,21.92544615131926,18.1229796262774,17.929166666666667,0.19355817583333335,20.0,12.0,18.58497170561424,18.0,0.5849717056142403,0.0
2004-09-16,2004,13.0,21.21,0.022766561268933616,21.70412836828537,18.09711128977951,17.935555555555556,0.1615022938888889,22.0,9.0,19.723331421844502,19.0,0.7233314218445024,0.0
2004-09-17,2004,11.0,15.01,0.30129007277331155,21.482448459802942,18.07122822202643,17.941666666666666,0.12944491916666667,23.0,12.0,21.092887144883896,20.0,1.0928871448838962,0.0
2004-09-18,2004,10.0,17.25,0.18863552224951619,21.260482154488447,18.045334369499844,17.947777777777777,0.09739683472222221,25.0,15.0,23.283845066870974,23.0,0.283845066870974,0.0
2004-09-19,2004,13.0,19.06,0.09403350440276681,21.038305602499378,18.01943366171265,17.953888888888887,0.06536881555555556,27.0,14.0,24.79190485448403,24.0,0.7919048544840308,0.0
2004-09-20,2004,13.0,19.36,0.06994598637824312,20.815995325486018,17.993530017370485,17.96,0.0333716275,29.0,16.0,26.81485384101775,25.0,1.8148538410177508,0.0
2004-09-21,2004,7.0,19.44,0.05601869452156105,20.593628165281523,17.967627350544504,17.96611111111111,0.0014160233333333334,23.0,16.0,21.835760636067583,21.0,0.8357606360675831,0.0
2004-09-22,2004,5.0,5.99,0.7059586026057187,20.37128123142465,17.941729576848914,17.971944444444443,0.03048725638888889,18.0,13.0,17.177254790183717,14.0,3.177254790183717,0.0
2004-09-23,2004,7.0,17.86,0.1136050538272072,20.14903184761434,17.915840619616947,17.978055555555553,0.06232748694444444,19.0,12.0,17.860568635120885,18.0,-0.13943136487911545,0.0
2004-09-25,2004,11.0,19.25,0.023097317022437447,19.705135767799025,17.864104923465167,17.989722222222223,0.12577598805555557,22.0,11.0,20.24853323273861,20.0,0.24853323273860894,0.0
2004-09-26,2004,13.0,19.0,0.024823092018380732,19.483644295192974,17.838266125239773,17.995555555555555,0.1573629013888889,21.0,8.0,18.9531962471724,18.0,0.9531962471724,0.0
2004-09-27,2004,12.0,18.13,0.058795957806237475,19.262560706541926,17.8124520371042,18.00111111111111,0.18884405444444446,22.0,10.0,20.131986392824366,16.0,4.131986392824366,0.0
2004-09-28,2004,6.0,6.85,0.6402681720804766,19.041962563102516,17.78666671311818,18.006666666666668,0.22020882638888886,10.0,4.0,9.076667804767201,7.0,2.076667804767201,0.0
2004-09-29,2004,9.0,19.6,0.0,18.821927302522138,17.760914251718223,18.01222222222222,0.2514466202777778,10.0,1.0,8.631014332929311,8.0,0.6310143329293112,0.0
2004-09-30,2004,12.0,19.19,0.0,18.602532180841553,17.73519880169724,18.0175,0.28254686805555557,13.0,1.0,11.19603224780001,11.0,0.1960322478000105,0.0
2005-05-01,2005,16.0,24.67,0.14661815853412996,28.9085129320585,18.983834117466134,18.88,0.10358439527777777,28.0,12.0,24.272865631955725,25.0,-0.7271343680442754,0.17594179024095585
2005-05-02,2005,11.0,14.48,0.501941897052875,29.07291320895793,19.005936936675834,18.88222222222222,0.12363601027777778,27.0,16.0,24.422433417159766,24.0,0.4224334171597661,0.0
2005-05-03,2005,11.0,16.37,0.44004982814703864,29.234744130587814,19.027818064467443,18.884166666666665,0.14362532305555556,20.0,9.0,17.407458998110485,17.0,0.407458998110485,0.0
2005-05-04,2005,16.0,28.91,0.01646479285859659,29.393965554141666,19.04946936932894,18.885833333333334,0.16354547583333334,22.0,6.0,18.20752935161682,20.0,-1.7924706483831798,0.019757751430315895
2005-05-05,2005,18.0,28.37,0.039949807913546964,29.550538330026466,19.070882578827508,18.88722222222222,0.18338924888888888,27.0,9.0,22.709602343272756,24.0,-1.2903976567272437,0.12783938532335026
2005-05-06,2005,14.0,25.8,0.1314425167853699,29.704424288086567,19.09204928366328,18.88888888888889,0.20314906638888888,27.0,13.0,23.644715871118464,25.0,-1.3552841288815358,0.0
2005-05-07,2005,13.0,25.54,0.14454870157863708,29.85558622347191,19.11296094235434,18.89,0.2228169988888889,31.0,18.0,27.867621806869224,27.0,0.8676218068692236,0.0
2005-05-08,2005,8.0,21.48,0.28409516480627617,30.00398788225465,19.1336088865708,18.891111111111112,0.24238476805555553,29.0,21.0,27.062223641063312,26.0,1.0622236410633121,0.0
2005-05-09,2005,14.0,27.34,0.09318845062544179,30.149593946897586,19.153984327134236,18.891944444444444,0.26184375277777777,31.0,17.0,27.591387143880663,29.0,-1.408612856119337,0.0
2005-05-10,2005,10.0,24.6,0.1879143169584334,30.292370021675225,19.17407836069709,18.892777777777777,0.28118499722222223,27.0,17.0,24.552973619627306,24.0,0.5529736196273056,0.0
2005-05-11,2005,9.0,17.53,0.42396696889416907,30.43228261814612,19.193881977114923,18.893333333333334,0.3003992161111111,26.0,17.0,23.786787688303967,23.0,0.7867876883039671,0.0
2005-05-12,2005,9.0,11.56,0.6218428186146497,30.569299140772138,19.213386067521952,18.89388888888889,0.3194768061111111,25.0,16.0,22.776087144473664,23.0,-0.22391285552633633,0.0
2005-05-13,2005,10.0,13.88,0.5479326236728785,30.703387872776432,19.23258143311824,18.894166666666667,0.3384078538888889,22.0,12.0,19.517309575200642,12.0,7.517309575200642,0.0
2005-05-14,2005,7.0,16.75,0.4567776275774996,30.83451796232797,19.25145879467404,18.894166666666667,0.35718214750000005,18.0,11.0,16.254095865581625,16.0,0.25409586558162545,0.0
2005-05-15,2005,9.0,20.22,0.346955320186934,30.96265940913564,19.27000880275388,18.894166666666667,0.3757891872222222,21.0,12.0,18.745153644573058,20.0,-1.2548463554269418,0.0
2005-05-16,2005,11.0,27.0,0.13149162308403428,31.087783051530014,19.288222048659975,18.89388888888889,0.3942181991666666,23.0,12.0,20.2319663952686,20.0,0.23196639526859997,0.0
2005-05-17,2005,10.0,17.37,0.44344512626425514,31.2098605541048,19.306089076090895,18.89361111111111,0.4124581494444444,17.0,7.0,14.472827663615593,16.0,-1.5271723363844067,0.0
2005-05-18,2005,11.0,24.66,0.21286645796325454,31.328864395984294,19.323600393507927,18.893055555555556,0.4304977572222223,21.0,10.0,18.208513690184216,20.0,-1.7914863098157845,0.0
2005-05-19,2005,14.0,24.47,0.22181012405241218,31.44476785977628,19.340746487197485,18.892222222222223,0.44832551055555553,26.0,12.0,22.43277591300374,23.0,-0.5672240869962586,0.0
2005-05-20,2005,7.0,18.09,0.4267614927646909,31.557545021263238,19.357517835013972,18.891388888888887,0.46592968472222224,25.0,18.0,23.20934747740404,23.0,0.20934747740404092,0.0
2005-05-21,2005,11.0,28.56,0.0981196193812307,31.667170739877196,19.373904920782916,18.890555555555554,0.4832983577777778,27.0,16.0,24.17532771807867,25.0,-0.8246722819213304,0.0
2005-05-22,2005,12.0,24.41,0.23175264572805143,31.77362064999603,19.3898982493399,19.889444444444443,0.4995805705555556,29.0,17.0,25.907072722973766,23.0,2.9070727229737656,0.0
2005-05-23,2005,8.0,18.06,0.4334450230932243,31.87687115309146,19.405488362175912,19.888055555555557,0.48271936027777773,27.0,19.0,24.93061024608057,22.0,2.930610246080569,0.0
2005-05-24,2005,11.0,20.34,0.36391581501608994,31.97689941075096,19.420665853655056,19.886666666666667,0.46613040916666665,28.0,17.0,25.14464974007764,24.0,1.1446497400776394,0.0
2005-05-25,2005,7.0,10.36,0.6769937555773001,32.07368333858728,19.435421387765565,19.884999999999998,0.4498262347222222,23.0,16.0,21.176820288587333,21.0,0.1768202885873329,0.0
2005-05-26,2005,12.0,20.46,0.3639484014258406,32.16720160104197,19.449745715360166,19.883333333333333,0.4338194511111111,27.0,15.0,23.864350290305673,21.0,2.864350290305673,0.0
2005-05-27,2005,10.0,16.41,0.49128005036339617,32.25743360708034,19.463629691836744,19.881666666666668,0.4181227469444444,19.0,9.0,16.37873424670718,16.0,0.3787342467071788,0.0
2005-05-28,2005,10.0,20.0,0.3816541645904241,32.34435950676781,19.477064295205487,19.879722222222224,0.4027488636111111,21.0,11.0,18.370788650403956,19.0,-0.6292113495960443,0.0
2005-05-29,2005,8.0,26.46,0.18403748351668425,32.42796018870928,19.490040644483663,19.8775,0.3877105708333333,22.0,14.0,19.89050063275272,18.0,1.890500632752719,0.0
2005-05-30,2005,18.0,28.91,0.11068639192112661,32.50821727832592,19.502550018354576,19.875555555555557,0.37302064388888884,30.0,12.0,25.240349260461326,25.0,0.24034926046132554,0.3541964541476051
2005-05-31,2005,14.0,26.43,0.1888934100388001,32.58511313693593,19.514583874022723,19.873055555555556,0.35869183861111115,31.0,17.0,27.28812942441352,28.0,-0.7118705755864809,0.0
2005-06-01,2005,13.0,28.45,0.12886733921683502,32.658630861599086,19.526133866192886,19.870833333333334,0.34473686777777773,33.0,20.0,29.54443409144186,28.0,1.544434091441861,0.0
2005-06-02,2005,8.0,21.76,0.3351412091623085,32.72875428567832,19.53719186609701,19.868333333333332,0.33116837583333336,24.0,16.0,21.86830297919115,18.0,3.8683029791911494,0.0
2005-06-03,2005,8.0,18.9,0.42370085978073835,32.79546798006537,19.54774998048912,19.865555555555556,0.31799891444444445,19.0,11.0,16.863349138537366,16.0,0.863349138537366,0.0
2005-06-04,2005,15.0,31.85,0.030699799361956104,32.858757255012094,19.55780057052538,19.86277777777778,0.30524091694444444,24.0,9.0,19.984948297681377,20.0,-0.015051702318622517,0.006139959872391199
2005-06-05,2005,16.0,30.9,0.06132118808120146,32.9186081625043,19.56733627044394,19.860000000000003,0.29290667444444446,27.0,11.0,22.708350897417105,23.0,-0.29164910258289467,0.07358542569744171
2005-06-06,2005,15.0,29.04,0.11933302817950009,32.97500749911059,19.576350005956854,19.857222222222223,0.2810083102777778,31.0,16.0,26.968676328765895,28.0,-1.0313236712341052,0.023866605635899932
2005-06-07,2005,9.0,21.29,0.3553943058770608,33.02794280923552,19.58483501226523,19.854166666666668,0.26955775527777776,31.0,22.0,28.576746915418035,27.0,1.5767469154180347,0.0
2005-06-08,2005,10.0,29.41,0.11087334929166104,33.077402388703554,19.592784851607632,19.851111111111113,0.258566725,31.0,21.0,28.30285920459995,26.0,2.302859204599951,0.0
2005-06-09,2005,10.0,31.07,0.06199172852126178,33.12337528859868,19.600193430251807,19.848055555555554,0.248046695,32.0,22.0,29.298541458676674,27.0,2.2985414586766737,0.0
2005-06-10,2005,12.0,22.53,0.3206868178022457,33.16585131928341,19.607055014840363,19.845,0.23800887694444445,33.0,21.0,29.753455019510646,29.0,0.7534550195106462,0.0
2005-06-11,2005,13.0,29.91,0.09922718900098859,33.204821054520956,19.61336424800236,19.841666666666665,0.22846419666666665,35.0,22.0,31.478137140647057,29.0,2.478137140647057,0.0
2005-06-12,2005,12.0,28.99,0.12786523964611873,33.24027583562532,19.61911616314477,19.83833333333333,0.21942327305555553,34.0,22.0,30.745036303242316,29.0,1.7450363032423155,0.0
2005-06-13,2005,7.0,23.82,0.2840871828922287,33.272207775565235,19.62430619834084,19.834999999999997,0.21089639500000001,28.0,21.0,26.099160100688604,22.0,4.099160100688604,0.0
2005-06-14,2005,7.0,13.79,0.5858934686732911,33.30060976295105,19.628930209235804,19.831666666666667,0.20289350333333334,28.0,21.0,26.0972803435803,26.0,0.09728034358030158,0.0
2005-06-15,2005,11.0,17.92,0.46227323843074464,33.325475465836625,19.632984480895,19.828333333333333,0.19542416972222224,33.0,22.0,30.00742334691835,28.0,2.007423346918351,0.0
2005-06-16,2005,11.0,27.21,0.18402963575521925,33.34679933527261,19.63646573852433,19.82472222222222,0.18849757944444442,35.0,24.0,32.005201576414386,31.0,1.005201576414386,0.0
2005-06-17,2005,10.0,20.43,0.38767393215584545,33.36457660855248,19.639371156999037,19.82138888888889,0.18212251444444444,34.0,24.0,31.27577091738635,27.0,4.27577091738635,0.0
2005-06-18,2005,12.0,27.62,0.17252875300089476,33.37880331209849,19.64169836914314,19.817777777777778,0.1763073363888889,36.0,24.0,32.72930593884282,31.0,1.7293059388428205,0.0
2005-06-19,2005,13.0,26.95,0.19285945706476992,33.38947626394061,19.643445472708866,19.814444444444444,0.17105997305555556,38.0,25.0,34.45543157025057,33.0,1.4554315702505676,0.0
2005-06-20,2005,9.0,17.58,0.47359899975049113,33.39659307574882,19.644611036013124,19.810833333333335,0.166387905,30.0,21.0,27.54546005350403,22.0,5.54546005350403,0.0
2005-06-21,2005,10.0,23.48,0.29700919051302954,33.40015215438629,19.645194102196037,19.807222222222222,0.1622981527777778,28.0,18.0,25.272395509007012,26.0,-0.727604490992988,0.0
2005-06-22,2005,11.0,22.13,0.3374281789424389,33.40015270295875,19.645194192074904,19.80388888888889,0.15879726694444446,30.0,19.0,26.99963500261692,27.0,-0.00036499738308037877,0.0
2005-06-23,2005,10.0,23.86,0.2855559017593087,33.39659472134338,19.64461130557584,19.80027777777778,0.15589131833333333,30.0,20.0,27.272733236566715,27.0,0.2727332365667152,0.0
2005-06-24,2005,15.0,28.83,0.13655436208943939,33.38947900618884,19.64344592173397,19.796944444444446,0.15358589111111112,36.0,21.0,31.91011295991055,30.0,1.910112959910549,0.02731087241788778
2005-06-25,2005,10.0,15.39,0.5389289997494191,33.37880715038662,19.641698997262278,19.793333333333337,0.15188607555555553,27.0,17.0,24.27442125157312,24.0,0.2744212515731199,0.0
2005-06-26,2005,13.0,20.84,0.37538554248754497,33.364581542021774,19.639371963698046,19.790000000000003,0.15079646444444444,27.0,14.0,23.458501584484765,18.0,5.458501584484765,0.0
2005-06-27,2005,11.0,27.45,0.17683269202736285,33.34680536281995,19.63646672314477,19.78666666666667,0.15032114777777777,27.0,16.0,24.005200948149465,24.0,0.0052009481494650345,0.0
2005-06-29,2005,7.0,16.67,0.49940868926728166,33.30061797437121,19.628931547156824,19.779999999999998,0.15122723999999999,26.0,19.0,24.09727979983545,22.0,2.0972797998354515,0.0
2005-06-30,2005,11.0,28.4,0.14643499906011792,33.27221707629535,19.62430771136379,19.776666666666667,0.15261430916666668,29.0,18.0,26.01296490570062,26.0,0.012964905700620477,0.0
2005-07-01,2005,12.0,29.32,0.1179377998499439,33.24028622359295,19.619117850057584,19.77361111111111,0.15462699666666668,32.0,20.0,28.745035126606822,28.0,0.7450351266068225,0.0
2005-07-02,2005,12.0,22.47,0.32329127149041426,33.204832527413906,19.613366107462333,19.770555555555553,0.15726687972222222,34.0,22.0,30.74904837042382,28.0,2.7490483704238216,0.0
2005-07-03,2005,9.0,23.57,0.28932953204074774,33.16586387455097,19.60705704537799,19.7675,0.16053504333333332,33.0,24.0,30.56509020088897,29.0,1.5650902008889709,0.0
2005-07-04,2005,8.0,19.97,0.3971027527965193,33.12338892345287,19.600195630274914,19.764444444444443,0.16443208222222222,31.0,23.0,28.838832141642143,27.0,1.8388321416421434,0.0
2005-07-05,2005,9.0,21.49,0.3503120290513314,33.07741710012037,19.59278721940581,19.761666666666667,0.16895811055555554,32.0,23.0,29.57257204163542,27.0,2.5725720416354214,0.0
2005-07-06,2005,11.0,20.83,0.3693222080091967,33.02795859395624,19.584837546014512,19.75888888888889,0.1741127686111111,34.0,23.0,31.03824460338915,30.0,1.038244603389149,0.0
2005-07-07,2005,10.0,18.86,0.4280519766191968,32.975024353643065,19.57635270372465,19.75611111111111,0.17989523138888888,35.0,25.0,32.31244930986114,31.0,1.3124493098611367,0.0
2005-07-08,2005,6.0,10.78,0.6725258225304118,32.91862608312411,19.567339130194185,19.753611111111113,0.18630421694444446,32.0,26.0,30.390630583108113,28.0,2.3906305831081127,0.0
2005-07-09,2005,11.0,24.45,0.2559065552812566,32.85877623776372,19.557803590123868,19.75111111111111,0.19333799944444444,34.0,23.0,31.05562680703143,31.0,0.0556268070314303,0.0
2005-07-10,2005,12.0,27.72,0.15476177752103903,32.795488020763266,19.547753157708968,19.748611111111114,0.2009944177777778,39.0,27.0,35.79502147306737,32.0,3.795021473067372,0.0
2005-07-11,2005,7.0,22.69,0.3067262756818767,32.72877537990783,19.537195198624303,19.74638888888889,0.20927088833333332,34.0,27.0,32.13476373778876,30.0,2.1347637377887594,0.0
2005-07-12,2005,11.0,24.79,0.24093623835559652,32.65865300471728,19.526137351632375,19.74416666666667,0.2181644161111111,35.0,24.0,32.076057362933916,32.0,0.0760573629339163,0.0
2005-07-13,2005,13.0,26.75,0.17907355875511688,32.585136324072245,19.514587509903635,19.742222222222225,0.22767160916666668,38.0,25.0,34.55326025578091,32.0,2.5532602557809128,0.0
2005-07-14,2005,9.0,15.95,0.5093551892725514,32.50824150438262,19.502553802136447,19.740277777777777,0.2377886897222222,32.0,23.0,29.6201726236775,23.0,6.620172623677501,0.0
2005-07-15,2005,9.0,21.96,0.32280714647016673,32.427985448361746,19.4900445735622,19.738333333333333,0.24851150805555555,30.0,21.0,27.626811125218225,27.0,0.6268111252182251,0.0
2005-07-16,2005,7.0,5.99,0.8148055728105642,32.34438579446462,19.477068366918438,19.736666666666668,0.2598355561111111,23.0,16.0,21.159550370905123,19.0,2.159550370905123,0.0
2005-07-17,2005,13.0,27.89,0.13539382185953663,32.2574609170431,19.46363390346974,19.735277777777778,0.2717559816666667,28.0,15.0,24.592351280067287,23.0,1.5923512800672874,0.0
2005-07-18,2005,7.0,12.31,0.6173124006066162,32.16722992726486,19.449750064152493,19.733888888888888,0.28426760055555556,25.0,18.0,23.170869197995728,22.0,1.170869197995728,0.0
2005-07-19,2005,12.0,30.26,0.05654826097695398,32.07371267483649,19.435425870915893,19.732777777777777,0.2973649122222222,30.0,18.0,26.87454587156067,25.0,1.8745458715606702,0.0
2005-07-20,2005,10.0,22.31,0.30230950331913176,31.97692975056367,19.420670468327046,19.731666666666666,0.3110421113888889,31.0,21.0,28.404224291526432,27.0,1.4042242915264325,0.0
2005-07-21,2005,9.0,24.2,0.24082962553332365,31.876902489774718,19.405493105503744,19.730555555555554,0.32529310388888893,29.0,20.0,26.671933983124894,25.0,1.6719339831248945,0.0
2005-07-22,2005,13.0,27.92,0.1212845428714232,31.77365297662523,19.389903118433654,19.729999999999997,0.3401115180555555,34.0,21.0,30.649325004809388,28.0,2.6493250048093877,0.0
2005-07-23,2005,9.0,25.01,0.21022392879812057,31.66720404929443,19.373909912733815,19.729166666666664,0.35549071861111115,33.0,24.0,30.68890180988082,30.0,0.6889018098808215,0.0
2005-07-24,2005,9.0,24.17,0.23409841529426123,31.557579306075173,19.35752294689947,19.728888888888886,0.37142381999999996,35.0,26.0,32.69772971452715,30.0,2.6977297145271493,0.0
2005-07-25,2005,8.0,22.18,0.294637020917221,31.44480311235193,19.340751716086167,19.72861111111111,0.3879036983333334,34.0,26.0,31.96158372498796,30.0,1.9615837249879604,0.0
2005-07-26,2005,6.0,12.69,0.5949426965663689,31.328900608452468,19.32360573646426,19.72833333333333,0.40492300444444446,29.0,23.0,27.477369175648622,25.0,2.4773691756486222,0.0
2005-07-27,2005,12.0,23.47,0.24799497224241962,31.20989771835128,19.30609453017975,19.72833333333333,0.422474175,31.0,19.0,27.96738925215213,28.0,-0.03261074784786899,0.0
2005-07-28,2005,9.0,22.1,0.2891106814198928,31.08782115919448,19.288227610950976,19.72861111111111,0.44054944444444444,31.0,22.0,28.73524220958223,28.0,0.7352422095822284,0.0
2005-07-30,2005,11.0,27.04,0.12306185609240439,30.83455793074642,19.251464564617677,19.729444444444443,0.47824027333333335,33.0,22.0,30.25643251174848,30.0,0.2564325117484785,0.0
2005-07-31,2005,7.0,12.31,0.5990675798127607,30.703428758021392,19.23258730254168,19.730277777777776,0.4978393888888889,30.0,23.0,28.262114206140577,26.0,2.262114206140577,0.0
2005-08-01,2005,13.0,28.58,0.06507634357553893,30.56934093346388,19.21339203355301,18.731111111111108,0.4820702647222222,35.0,22.0,31.78767670814816,33.0,-1.2123232918518383,0.0
2005-08-02,2005,13.0,28.14,0.07532534189852136,30.432325308640362,19.19388803690468,18.73222222222222,0.46149730555555557,38.0,25.0,34.803132964615834,34.0,0.803132964615834,0.0
2005-08-03,2005,4.0,11.13,0.6325812744093009,30.292413600058897,19.174084511422926,18.733611111111113,0.44045049388888885,30.0,26.0,29.021187943166197,28.0,1.021187943166197,0.0
