*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -HEAD  AUG 30, 2026 03:50:10

*RUN   1        : GUO2025 XINYU66 REAL      MZCER048 SHIH1904    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : SHIH1904 MZ GUO2025 SHIHEZI 2019 W4
 DATA PATH      :
 TREATMENT  1   : GUO2025 XINYU66 REAL      MZCER048
  
!                                                                                                                                                                                                                                      Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                      0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-80  80-100
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD   GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD  PST1A  PST2A   KSTD   LN%D   SH%D   HIPD   PWDD   PWTD     SLAD   CHTD   CWID   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D   CDAD   LDAD   SDAD   SNW0C   SNW1C  DTTD
 2019 139    18    16    3.0      1   0.02     18     18      0     26     36     36      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0     93.7   0.01   0.00   0.21    0.40    0.26    0.10    0.00    0.00    0.00    0.00    0.00    0.00    0.00      0      0      0       0       0  7.02
 2019 140    19    17    3.0      1   0.02     18     18      0     29     36     36      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    119.8   0.01   0.00   0.22    0.40    0.29    0.13    0.01    0.00    0.00    0.00    0.00    0.00    0.00      0      0      0       0       0 12.32
 2019 141    20    18    4.0      1   0.04     18     18      0     32     36     36      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    251.5   0.02   0.00   0.24    0.40    0.33    0.16    0.02    0.00    0.00    0.00    0.00    0.00    0.00      0      0      0       0       0 17.82
 2019 142    21    19    4.0      2   0.07     21     18      0     36     39     39      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    349.3   0.03   0.00   0.25    0.39    0.37    0.20    0.04    0.00    0.00    0.00    0.00    0.00    0.00      0      0      0       0       0 16.65
 2019 143    22    20    4.0      2   0.09     26     18      0     38     44     44      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    336.4   0.03   0.00   0.26    0.41    0.38    0.22    0.05    0.00    0.00    0.00    0.00    0.00    0.00      0      0      0       0       0  7.25
 2019 144    23    21    5.0      2   0.11     34     18      0     49     51     51      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    321.3   0.04   0.00   0.27    0.49    0.46    0.30    0.09    0.00    0.00    0.00    0.00    0.00    0.00      0      0      0       0       0  9.61
 2019 145    24    22    5.0      2   0.13     43     18      0     62     61     61      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    306.2   0.05   0.00   0.28    0.55    0.57    0.41    0.17    0.00    0.00    0.00    0.00    0.00    0.00      0      0      0       0       0 10.85
 2019 146    25    23    5.0      2   0.17     57     18      0     73     75     75      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    288.8   0.06   0.00   0.29    0.57    0.65    0.49    0.24    0.00    0.00    0.00    0.00    0.00    0.00      0      0      0       0       0 13.94
 2019 147    26    24    6.0      2   0.19     69     18      0     74     87     87      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    278.0   0.07   0.00   0.30    0.57    0.66    0.50    0.25    0.00    0.00    0.00    0.00    0.00    0.00      0      0      0       0       0 12.43
 2019 148    27    25    6.0      2   0.22     82     18      0     98     99     99      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    268.7   0.09   0.00   0.31    0.71    0.82    0.66    0.38    0.02    0.00    0.00    0.00    0.00    0.00      0      0      0       0       0  9.90
