run_id,method,region,seed,evaluation,candidate_id,status,theta_json,theta_normalized_json,qsim_path,01605500_nse,01606000_nse,01606500_nse,mean_nse,min_nse,01605500_kge,01606000_kge,01606500_kge,01605500_pbias,01606000_pbias,01606500_pbias,01605500_rmse,01606000_rmse,01606500_rmse,station_nse_json,station_kge_json,station_pbias_json,station_rmse_json,best_so_far,elapsed_seconds,error,completed_at
DDS_GLOBAL_20260903,DDS,GLOBAL,20260903,33,DDS_GLOBAL_20260903-0033,DONE,"[-7.480978054719035,0.3562374697363282,48.50108299718478,0.8906752226389222,0.15004170710349451,1.2,0.9077591686294019,1.3736529534204085,0.08629693363630325,0.3397728468926776,7.780866767427613,0.18336412810998506,111.63772788058075,1.1]","[0.4173007315093655,0.3562374697363282,0.2674155041625893,0.8906752226389222,0.15004170710349451,1.0,0.9077591686294019,0.6703436596949518,0.36831629797946247,0.8490547541169865,0.32279193183413835,0.6099134719397494,0.22327544022667029,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\DDS_GLOBAL_20260903\evaluation_0033.npy,0.35640156006497703,0.5264557698796194,0.4792341466930574,0.45403049221255126,0.35640156006497703,0.5700090874556418,0.5723809074188649,0.4950319949087909,17.230033430753636,-0.49342678232891796,-12.332910529128629,7.1136897451447085,13.7387210041082,24.158389513403126,"{""01605500"":0.35640156006497703,""01606000"":0.5264557698796194,""01606500"":0.4792341466930574}","{""01605500"":0.5700090874556418,""01606000"":0.5723809074188649,""01606500"":0.4950319949087909}","{""01605500"":17.230033430753636,""01606000"":-0.49342678232891796,""01606500"":-12.332910529128629}","{""01605500"":7.1136897451447085,""01606000"":13.7387210041082,""01606500"":24.158389513403126}",0.4979599103064413,40.864307699986966,,2026-09-03T04:57:47.540171+00:00
DE_AI_20260903,DE,AI,20260903,34,DE_AI_20260903-0034,DONE,"[1.153325250314527,0.3272336791929652,83.20585823651413,0.4402201669392395,0.7992867621231715,0.8740545750412995,0.4728831238950759,0.8232063477887588,0.1289798686309877,0.21719608581017635,21.00812055969238,0.20604968988260697,178.11048039522763,0.881722487449646]","[0.8013364227458293,0.4082090209703741,0.5756042020957721,0.3917314876368079,0.7371527994342219,0.0414668669338725,0.35773573062265324,0.4137815610264614,0.7494478067300625,0.3932830541660399,1.0,0.6507064454029344,0.27677388799849867,0.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\DE_AI_20260903\evaluation_0034.npy,0.05183900477039516,0.13489131876886995,0.17184823102597346,0.11952618485507953,0.05183900477039516,0.023699516956287914,0.11716076577224066,0.12485591410165564,54.456339971985294,29.89896168789759,13.651694957575772,8.634326587311486,18.569549365634007,30.465036046434868,"{""01605500"":0.05183900477039516,""01606000"":0.13489131876886995,""01606500"":0.17184823102597346}","{""01605500"":0.023699516956287914,""01606000"":0.11716076577224066,""01606500"":0.12485591410165564}","{""01605500"":54.456339971985294,""01606000"":29.89896168789759,""01606500"":13.651694957575772}","{""01605500"":8.634326587311486,""01606000"":18.569549365634007,""01606500"":30.465036046434868}",0.47991788867162044,42.63872269997955,,2026-09-03T04:58:15.039981+00:00
BO_GLOBAL_20260903,BO,GLOBAL,20260903,34,BO_GLOBAL_20260903-0034,DONE,"[2.993290200829506,0.24169343244284391,101.90120828710496,0.31466649658977985,0.29427307937294245,0.8975146520882845,0.9250837946310639,1.120610976871103,0.12649516986683013,0.29938657563366,20.346220736624673,0.26782370267063377,264.7816925787132,1.0877675354480745]","[0.7664430066943169,0.24169343244284391,0.5649092383682728,0.31466649658977985,0.29427307937294245,0.24378663022071123,0.9250837946310639,0.5371636720374227,0.5916398325935006,0.7478360291570425,0.8474413668736815,0.8923869654536247,0.5295633757486939,0.9592251181602478]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\BO_GLOBAL_20260903\evaluation_0034.npy,0.3711513998695438,0.46222861008584815,0.441934213272694,0.4251047410760287,0.3711513998695438,0.41089593446657735,0.4493188987989166,0.40807349357322587,34.82849115526346,12.018531070338444,-1.201944370197269,7.031702334373585,14.640802304595326,25.008602772577838,"{""01605500"":0.3711513998695438,""01606000"":0.46222861008584815,""01606500"":0.441934213272694}","{""01605500"":0.41089593446657735,""01606000"":0.4493188987989166,""01606500"":0.40807349357322587}","{""01605500"":34.82849115526346,""01606000"":12.018531070338444,""01606500"":-1.201944370197269}","{""01605500"":7.031702334373585,""01606000"":14.640802304595326,""01606500"":25.008602772577838}",0.5178883431307891,42.88742660000571,,2026-09-03T04:58:15.731119+00:00
DE_GLOBAL_20260903,DE,GLOBAL,20260903,34,DE_GLOBAL_20260903-0034,DONE,"[-16.17659066782968,0.5295948719913639,140.79985714711557,0.3501903085050564,0.7535866700060604,0.92597074935074,0.7246760695154169,0.8861849659502766,0.13655073961987396,0.035878022290822945,12.021306937277863,0.24869763842313977,500.0,0.8]","[0.1274469777390107,0.5295948719913639,0.7816148030479977,0.3501903085050564,0.7535866700060604,0.31492687337684994,0.7246760695154169,0.4137815610264614,0.6475041089992998,0.08741358970131063,0.49984580113895044,0.8284201953951164,1.0,0.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\DE_GLOBAL_20260903\evaluation_0034.npy,0.023740686018506763,0.10326593983483001,0.13592072454259851,0.08764245013197842,0.023740686018506763,-0.07055096673416772,0.02574114194908006,0.041427629677565414,55.59420597290184,31.266163954580996,14.582504616758879,8.76132970264582,18.90592202806857,31.118848897794084,"{""01605500"":0.023740686018506763,""01606000"":0.10326593983483001,""01606500"":0.13592072454259851}","{""01605500"":-0.07055096673416772,""01606000"":0.02574114194908006,""01606500"":0.041427629677565414}","{""01605500"":55.59420597290184,""01606000"":31.266163954580996,""01606500"":14.582504616758879}","{""01605500"":8.76132970264582,""01606000"":18.90592202806857,""01606500"":31.118848897794084}",0.45068387507849555,42.19073239999125,,2026-09-03T04:58:21.917247+00:00
BO_AI_20260903,BO,AI,20260903,34,BO_AI_20260903-0034,DONE,"[-1.829127303248404,0.1594956232548915,59.43533721740938,0.7641718551782852,0.9562254362288705,0.9582547038969843,0.7421616945631246,1.383162554856634,0.08162718718336515,0.16536473553301562,20.31489728318456,0.0704643036885747,402.06722762179857,1.0869245962602845]","[0.6716082990169525,0.1989634819328785,0.41016958747059107,0.892678689211607,0.9506952725350857,0.2890807529911399,0.7476942483335733,0.9370322851464152,0.3426214521750808,0.2212574239820242,0.9669234044849873,0.0009889602661132812,0.9296197965741158,0.940097339451313]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\BO_AI_20260903\evaluation_0034.npy,0.3489973241557661,0.5060679084145252,0.4952841176385008,0.4501164500695974,0.3489973241557661,0.45255843641045335,0.5297929361904676,0.5017103069229205,36.934402349745525,16.649683205930884,2.276901823719956,7.1544922162270295,14.03135625834507,23.783196004262756,"{""01605500"":0.3489973241557661,""01606000"":0.5060679084145252,""01606500"":0.4952841176385008}","{""01605500"":0.45255843641045335,""01606000"":0.5297929361904676,""01606500"":0.5017103069229205}","{""01605500"":36.934402349745525,""01606000"":16.649683205930884,""01606500"":2.276901823719956}","{""01605500"":7.1544922162270295,""01606000"":14.03135625834507,""01606500"":23.783196004262756}",0.4921330794070406,42.70788510001148,,2026-09-03T04:58:23.373355+00:00
DDS_GLOBAL_20260903,DDS,GLOBAL,20260903,34,DDS_GLOBAL_20260903-0034,DONE,"[-7.480978054719035,0.3562374697363282,142.2637648767068,0.8906752226389222,0.19306871899874287,1.2,0.8584446615829704,1.5128901499072687,0.035893957544904556,0.2008670297008662,3.8722135919927694,0.21176021012451463,111.63772788058075,1.1]","[0.4173007315093655,0.3562374697363282,0.7897702778646618,0.8906752226389222,0.19306871899874287,1.0,0.8584446615829704,0.7436263946880362,0.08829976413835866,0.500919873937008,0.1595913817115979,0.7048836459013867,0.22327544022667029,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\DDS_GLOBAL_20260903\evaluation_0034.npy,0.3865613755444137,0.5563951237858564,0.5158512688263801,0.48626925605221677,0.3865613755444137,0.5349777883034696,0.5853332500426598,0.5269933422425941,27.95893830988184,8.552306543228582,-4.543626815887526,6.945011790380809,13.29732199411071,23.29357398375029,"{""01605500"":0.3865613755444137,""01606000"":0.5563951237858564,""01606500"":0.5158512688263801}","{""01605500"":0.5349777883034696,""01606000"":0.5853332500426598,""01606500"":0.5269933422425941}","{""01605500"":27.95893830988184,""01606000"":8.552306543228582,""01606500"":-4.543626815887526}","{""01605500"":6.945011790380809,""01606000"":13.29732199411071,""01606500"":23.29357398375029}",0.4979599103064413,41.76461969999946,,2026-09-03T04:58:29.319317+00:00
DDS_AI_20260903,DDS,AI,20260903,34,DDS_AI_20260903-0034,DONE,"[-11.930605207697129,0.24170326813093715,34.81336471438166,0.7406343276100381,0.3376030853921354,1.1175964509801144,0.6166059813537343,1.450547388076782,0.047255823170219424,0.25957001937440516,3.702460030461421,0.24796434120597693,104.08648522924001,1.1]","[0.232223010601437,0.3015137521675696,0.23880916465628269,0.856281105882446,0.10895153112832962,0.7576694563888812,0.5658694574049694,1.0,0.04732293274451094,0.5339199965914838,0.1742742160518916,0.8515590786596984,0.060989978922314836,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\DDS_AI_20260903\evaluation_0034.npy,0.3620519105228902,0.5831623247017772,0.5435959865696975,0.496270073931455,0.3620519105228902,0.600042098259711,0.6610116562411481,0.592406672681772,21.777734313550134,4.253348384794348,-8.222059635791702,7.082394260452535,12.889898934502803,22.616294815050253,"{""01605500"":0.3620519105228902,""01606000"":0.5831623247017772,""01606500"":0.5435959865696975}","{""01605500"":0.600042098259711,""01606000"":0.6610116562411481,""01606500"":0.592406672681772}","{""01605500"":21.777734313550134,""01606000"":4.253348384794348,""01606500"":-8.222059635791702}","{""01605500"":7.082394260452535,""01606000"":12.889898934502803,""01606500"":22.616294815050253}",0.5018122945975015,42.065341699984856,,2026-09-03T04:58:29.550997+00:00
DE_AI_20260903,DE,AI,20260903,35,DE_AI_20260903-0035,DONE,"[-17.269417572021485,0.0,21.890756665766958,0.186895911693573,0.4057298603044321,0.8871986817717002,0.7767933548147383,0.4513785774809555,0.041747655534744264,0.09869983779907227,0.05,0.2789415276098251,213.7478768648692,1.1]","[0.0,0.0,0.14887227682969217,0.0,0.2016499057135488,0.08012076676156002,0.7978464415217774,0.06632733584652259,0.0,0.0,0.0,1.0,0.380658806696462,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\DE_AI_20260903\evaluation_0035.npy,0.08164732239320827,0.5152747829569944,0.5172877282797798,0.3714032778766608,0.08164732239320827,0.39236218742357865,0.6447301493387484,0.7029588358039238,46.620528555116756,25.52167513486648,10.96112672527824,8.497519639121272,13.899969154404415,23.258992533596366,"{""01605500"":0.08164732239320827,""01606000"":0.5152747829569944,""01606500"":0.5172877282797798}","{""01605500"":0.39236218742357865,""01606000"":0.6447301493387484,""01606500"":0.7029588358039238}","{""01605500"":46.620528555116756,""01606000"":25.52167513486648,""01606500"":10.96112672527824}","{""01605500"":8.497519639121272,""01606000"":13.899969154404415,""01606500"":23.258992533596366}",0.47991788867162044,40.96262160001788,,2026-09-03T04:58:56.021931+00:00
BO_GLOBAL_20260903,BO,GLOBAL,20260903,35,BO_GLOBAL_20260903-0035,DONE,"[-14.466266827657819,0.029325884766876698,128.62670096429065,0.8652240578085184,0.8845285782590508,1.1707477658987044,0.870090932585299,1.8748951271176337,0.05948516989126802,0.11916826414316893,4.161325956275686,0.2968233299171552,327.57868496954404,1.072852191887796]","[0.18445777241140604,0.029325884766876698,0.7137977769598365,0.8652240578085184,0.8845285782590508,0.9268694147467613,0.870090932585299,0.9341553300619125,0.21936205495148897,0.29616106301546097,0.17166287917643785,0.9893756853416562,0.6551573630422354,0.9095073062926531]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\BO_GLOBAL_20260903\evaluation_0035.npy,0.33184732753455803,0.5253749646356507,0.48856435352522887,0.44859554856514583,0.33184732753455803,0.5087450319756646,0.5942863807455745,0.5186111497532624,22.091923863171367,5.986651255579745,-7.665358755748343,7.248118476032724,13.754390521062335,23.940996693676595,"{""01605500"":0.33184732753455803,""01606000"":0.5253749646356507,""01606500"":0.48856435352522887}","{""01605500"":0.5087450319756646,""01606000"":0.5942863807455745,""01606500"":0.5186111497532624}","{""01605500"":22.091923863171367,""01606000"":5.986651255579745,""01606500"":-7.665358755748343}","{""01605500"":7.248118476032724,""01606000"":13.754390521062335,""01606500"":23.940996693676595}",0.5178883431307891,41.745750900008716,,2026-09-03T04:58:57.723769+00:00
DE_GLOBAL_20260903,DE,GLOBAL,20260903,35,DE_GLOBAL_20260903-0035,DONE,"[-20.0,0.0,27.222573690929746,0.0,0.2016499057135488,0.832048306704624,0.7978464415217774,0.2260219381083929,0.02,0.001,0.05,0.3,190.32940954164295,1.1]","[0.0,0.0,0.14887227682969217,0.0,0.2016499057135488,0.08012076676156002,0.7978464415217774,0.06632733584652259,0.0,0.0,0.0,1.0,0.380658806696462,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\DE_GLOBAL_20260903\evaluation_0035.npy,-0.06997904875622041,0.45781416399284824,0.48543041680015564,0.2910885106789278,-0.06997904875622041,0.18172663123670674,0.5098659357300781,0.6234891156596485,70.54222178206584,42.80012117469176,27.063009842278667,9.172232728372453,14.700771038427598,24.01423658219063,"{""01605500"":-0.06997904875622041,""01606000"":0.45781416399284824,""01606500"":0.48543041680015564}","{""01605500"":0.18172663123670674,""01606000"":0.5098659357300781,""01606500"":0.6234891156596485}","{""01605500"":70.54222178206584,""01606000"":42.80012117469176,""01606500"":27.063009842278667}","{""01605500"":9.172232728372453,""01606000"":14.700771038427598,""01606500"":24.01423658219063}",0.45068387507849555,41.394402199977776,,2026-09-03T04:59:03.327417+00:00
BO_AI_20260903,BO,AI,20260903,35,BO_AI_20260903-0035,DONE,"[-7.487573864218282,0.04617994079811337,74.67095017760319,0.1939523149440441,0.6108593739976838,0.968490886486327,0.26192113955981877,0.48446918152524154,0.08499319479188006,0.16634296885174743,0.44687836772948214,0.21828502185551718,416.7455548532933,1.0873952939806584]","[0.42548211850225925,0.05760736018419266,0.5162041904404759,0.01091176737099886,0.48076443187892437,0.319183093495667,0.05222897417843342,0.09724882990121841,0.37154020741581917,0.22450413089245558,0.01893673464655876,0.7093374626711011,0.9724079063162208,0.942253758199513]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\BO_AI_20260903\evaluation_0035.npy,0.2784226589675912,0.47183885344521004,0.458992064547907,0.4030845256535694,0.2784226589675912,0.46859181430368435,0.5482567974039593,0.5077249951600309,30.434791568214386,11.816324965168128,-2.08586015070486,7.532321909177619,14.50939334688883,24.6234298751742,"{""01605500"":0.2784226589675912,""01606000"":0.47183885344521004,""01606500"":0.458992064547907}","{""01605500"":0.46859181430368435,""01606000"":0.5482567974039593,""01606500"":0.5077249951600309}","{""01605500"":30.434791568214386,""01606000"":11.816324965168128,""01606500"":-2.08586015070486}","{""01605500"":7.532321909177619,""01606000"":14.50939334688883,""01606500"":24.6234298751742}",0.4921330794070406,41.20144880001317,,2026-09-03T04:59:04.822649+00:00
DDS_AI_20260903,DDS,AI,20260903,35,DDS_AI_20260903-0035,DONE,"[-11.930605207697129,0.24170326813093715,0.5,0.7406343276100381,0.3376030853921354,1.2,0.4537895657471888,1.450547388076782,0.07984843566591068,0.2526196532040338,11.198795752531659,0.22814562305836328,104.08648522924001,1.1]","[0.232223010601437,0.3015137521675696,0.0,0.856281105882446,0.10895153112832962,1.0,0.33008519900142025,1.0,0.32733946658561475,0.5108520827888475,0.5319558936965719,0.7565889046980611,0.060989978922314836,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\DDS_AI_20260903\evaluation_0035.npy,0.048270710489948576,0.47569521444047846,0.4429165014612141,0.322294142130547,0.048270710489948576,0.5321509493086041,0.7333562773694217,0.6897956234916118,19.25339084629225,3.6494727270055303,-8.060357508336406,8.65055847485588,14.456326239095754,24.986583438004175,"{""01605500"":0.048270710489948576,""01606000"":0.47569521444047846,""01606500"":0.4429165014612141}","{""01605500"":0.5321509493086041,""01606000"":0.7333562773694217,""01606500"":0.6897956234916118}","{""01605500"":19.25339084629225,""01606000"":3.6494727270055303,""01606500"":-8.060357508336406}","{""01605500"":8.65055847485588,""01606000"":14.456326239095754,""01606500"":24.986583438004175}",0.5018122945975015,41.62074559999746,,2026-09-03T04:59:11.186207+00:00
DDS_GLOBAL_20260903,DDS,GLOBAL,20260903,35,DDS_GLOBAL_20260903-0035,DONE,"[-7.480978054719035,0.3562374697363282,83.21513689602257,0.8906752226389222,0.19306871899874287,1.2,0.6226604031794212,1.3736529534204085,0.08629693363630325,0.1916629320936143,12.438689771582863,0.18336412810998506,111.63772788058075,1.1]","[0.4173007315093655,0.3562374697363282,0.46080856209483323,0.8906752226389222,0.19306871899874287,1.0,0.6226604031794212,0.6703436596949518,0.36831629797946247,0.47785196013437164,0.5172730593562782,0.6099134719397494,0.22327544022667029,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\DDS_GLOBAL_20260903\evaluation_0035.npy,0.3887589536200481,0.5546064439893789,0.5227166641794823,0.48869402059630307,0.3887589536200481,0.5326549163249641,0.584587155249044,0.531779814285265,28.477101285928338,8.943905297998105,-4.159339701575756,6.93256074933227,13.324103399014984,23.127828863960968,"{""01605500"":0.3887589536200481,""01606000"":0.5546064439893789,""01606500"":0.5227166641794823}","{""01605500"":0.5326549163249641,""01606000"":0.584587155249044,""01606500"":0.531779814285265}","{""01605500"":28.477101285928338,""01606000"":8.943905297998105,""01606500"":-4.159339701575756}","{""01605500"":6.93256074933227,""01606000"":13.324103399014984,""01606500"":23.127828863960968}",0.4979599103064413,41.963114999991376,,2026-09-03T04:59:11.303097+00:00
DE_AI_20260903,DE,AI,20260903,36,DE_AI_20260903-0036,DONE,"[-17.269417572021485,0.05684645142317035,144.18529266357422,0.186895911693573,0.2575313854217529,0.8697833846518821,0.9163867187499999,0.8126441855173065,0.041747655534744264,0.09869983779907227,0.05,0.2789415276098251,263.3569793541028,1.1]","[0.0,0.07091334345022748,1.0,0.0,0.0,0.028906244227145203,1.0,0.4039117551611967,0.0,0.0,0.0,1.0,0.5252719964720729,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\DE_AI_20260903\evaluation_0036.npy,0.12019417762697648,0.5200046839414947,0.5237695265738804,0.3879894627141172,0.12019417762697648,0.3663232313572925,0.6113624148274766,0.6694069609227082,52.11109294203808,28.529273628716794,14.007604443637609,8.317270852568418,13.831985637908966,23.10230538218228,"{""01605500"":0.12019417762697648,""01606000"":0.5200046839414947,""01606500"":0.5237695265738804}","{""01605500"":0.3663232313572925,""01606000"":0.6113624148274766,""01606500"":0.6694069609227082}","{""01605500"":52.11109294203808,""01606000"":28.529273628716794,""01606500"":14.007604443637609}","{""01605500"":8.317270852568418,""01606000"":13.831985637908966,""01606500"":23.10230538218228}",0.47991788867162044,41.0738572999835,,2026-09-03T04:59:37.110760+00:00
BO_GLOBAL_20260903,BO,GLOBAL,20260903,36,BO_GLOBAL_20260903-0036,DONE,"[-3.3548847027122974,0.021467821672558784,98.54555632453412,0.9559683380648494,0.6453375993296504,1.0749935418367387,0.9719623681157827,1.4414261556230485,0.07177522761747242,0.06391557235550135,3.587193924374878,0.25698157380428166,457.56609729608624,1.0833916360512377]","[0.5548371765762568,0.021467821672558784,0.5462147984653711,0.9559683380648494,0.6453375993296504,0.6874838545918465,0.9719623681157827,0.706013766117394,0.2876401534304023,0.15768313873559237,0.1476907692849636,0.856125664897263,0.9151321928948164,0.9446387868374586]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\BO_GLOBAL_20260903\evaluation_0036.npy,0.3024773742624637,0.5550147355492667,0.5362442031281784,0.4645787709799696,0.3024773742624637,0.5046741499750975,0.6543839093098185,0.6285629424908337,34.818221422085855,16.81161559790689,2.070544262625231,7.405707901191053,13.31799490665321,22.7977194560611,"{""01605500"":0.3024773742624637,""01606000"":0.5550147355492667,""01606500"":0.5362442031281784}","{""01605500"":0.5046741499750975,""01606000"":0.6543839093098185,""01606500"":0.6285629424908337}","{""01605500"":34.818221422085855,""01606000"":16.81161559790689,""01606500"":2.070544262625231}","{""01605500"":7.405707901191053,""01606000"":13.31799490665321,""01606500"":22.7977194560611}",0.5178883431307891,41.460258600011,,2026-09-03T04:59:39.424795+00:00
DE_GLOBAL_20260903,DE,GLOBAL,20260903,36,DE_GLOBAL_20260903-0036,DONE,"[-20.0,0.07091334345022748,180.0,0.0,0.0,0.8115624976908581,1.0,0.8674323348062737,0.02,0.001,0.05,0.3,262.6360029833165,1.1]","[0.0,0.07091334345022748,1.0,0.0,0.0,0.028906244227145203,1.0,0.4039117551611967,0.0,0.0,0.0,1.0,0.5252719964720729,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\DE_GLOBAL_20260903\evaluation_0036.npy,-0.09653591052858035,0.4231781382273915,0.4579177984205042,0.26152000870643843,-0.09653591052858035,0.08210036234247198,0.4220396423660393,0.5404773784263839,83.34890225648967,51.52701808108469,35.39906365545849,9.285362391851663,15.163061121499597,24.647864820222953,"{""01605500"":-0.09653591052858035,""01606000"":0.4231781382273915,""01606500"":0.4579177984205042}","{""01605500"":0.08210036234247198,""01606000"":0.4220396423660393,""01606500"":0.5404773784263839}","{""01605500"":83.34890225648967,""01606000"":51.52701808108469,""01606500"":35.39906365545849}","{""01605500"":9.285362391851663,""01606000"":15.163061121499597,""01606500"":24.647864820222953}",0.45068387507849555,41.74885150001501,,2026-09-03T04:59:45.091921+00:00
BO_AI_20260903,BO,AI,20260903,36,BO_AI_20260903-0036,DONE,"[-9.499011464605697,0.2339259744633691,68.11813542020164,0.5222972387449443,0.5465880464972266,0.9713532674137991,0.6178593929724343,1.2719394788132952,0.09493733842545118,0.32469483348606887,7.062010900062923,0.12446016114608485,291.29986368378536,1.0942768434364567]","[0.33799035754054785,0.29181193467229605,0.4705988634377718,0.5186525098979473,0.3933120667934418,0.3276007203385234,0.5676845982670784,0.833099951967597,0.456974433735013,0.7500659609213471,0.3345725052058697,0.25973404850810766,0.6067270003259182,0.9737803656607866]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\BO_AI_20260903\evaluation_0036.npy,0.40760705415613885,0.5298739747133847,0.49218060479961145,0.47655387788971165,0.40760705415613885,0.5219616419546445,0.5281005930500867,0.465959788778733,23.332050110457004,4.55552477823491,-8.070615087188413,6.824838326812765,13.689045796032014,23.856205728192975,"{""01605500"":0.40760705415613885,""01606000"":0.5298739747133847,""01606500"":0.49218060479961145}","{""01605500"":0.5219616419546445,""01606000"":0.5281005930500867,""01606500"":0.465959788778733}","{""01605500"":23.332050110457004,""01606000"":4.55552477823491,""01606500"":-8.070615087188413}","{""01605500"":6.824838326812765,""01606000"":13.689045796032014,""01606500"":23.856205728192975}",0.4921330794070406,41.77866400001221,,2026-09-03T04:59:46.861638+00:00
DDS_GLOBAL_20260903,DDS,GLOBAL,20260903,36,DDS_GLOBAL_20260903-0036,DONE,"[2.721055158272435,0.24661369592976007,180.0,0.8906752226389222,0.19306871899874287,1.119122517061383,0.811179866005161,1.3736529534204085,0.08629693363630325,0.1916629320936143,8.10445901178666,0.18336412810998506,111.63772788058075,1.1]","[0.7573685052757478,0.24661369592976007,1.0,0.8906752226389222,0.19306871899874287,0.7978062926534573,0.811179866005161,0.6703436596949518,0.36831629797946247,0.47785196013437164,0.33630309026249106,0.6099134719397494,0.22327544022667029,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\DDS_GLOBAL_20260903\evaluation_0036.npy,0.34804029395216696,0.5491312253753742,0.5191818061922595,0.47211777517326686,0.34804029395216696,0.5438748965412937,0.6212275522162093,0.571901004436605,29.97204655157672,10.448085461327542,-2.7478640943579618,7.159749145883323,13.405749782079194,23.21331558795783,"{""01605500"":0.34804029395216696,""01606000"":0.5491312253753742,""01606500"":0.5191818061922595}","{""01605500"":0.5438748965412937,""01606000"":0.6212275522162093,""01606500"":0.571901004436605}","{""01605500"":29.97204655157672,""01606000"":10.448085461327542,""01606500"":-2.7478640943579618}","{""01605500"":7.159749145883323,""01606000"":13.405749782079194,""01606500"":23.21331558795783}",0.4979599103064413,41.36031769998954,,2026-09-03T04:59:52.677115+00:00
DDS_AI_20260903,DDS,AI,20260903,36,DDS_AI_20260903-0036,DONE,"[-4.112439253384135,0.153825271842501,76.85917624099952,0.7406343276100381,0.3376030853921354,1.0488412753982002,0.5839681595904848,1.450547388076782,0.07984843566591068,0.2526196532040338,7.4060053225802625,0.22814562305836328,104.08648522924001,1.1]","[0.5722907843678193,0.19188997836100147,0.5314334879060131,0.856281105882446,0.10895153112832962,0.5554757490423383,0.5186046618271601,1.0,0.32733946658561475,0.5108520827888475,0.35098592460278477,0.7565889046980611,0.060989978922314836,1.0]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\DDS_AI_20260903\evaluation_0036.npy,0.34039260344881395,0.5641461620450343,0.5317979665717947,0.47877891068854767,0.34039260344881395,0.594644159555388,0.6612774982347643,0.596391453310825,22.52889822487802,5.020654109636019,-7.564409273728787,7.201619759272774,13.18063904396658,22.90674478394366,"{""01605500"":0.34039260344881395,""01606000"":0.5641461620450343,""01606500"":0.5317979665717947}","{""01605500"":0.594644159555388,""01606000"":0.6612774982347643,""01606500"":0.596391453310825}","{""01605500"":22.52889822487802,""01606000"":5.020654109636019,""01606500"":-7.564409273728787}","{""01605500"":7.201619759272774,""01606000"":13.18063904396658,""01606500"":22.90674478394366}",0.5018122945975015,41.818808100011665,,2026-09-03T04:59:53.020053+00:00
DE_AI_20260903,DE,AI,20260903,37,DE_AI_20260903-0037,DONE,"[-16.854996002310244,0.6066906375146478,144.18529266357422,0.186895911693573,0.40487507178653714,1.0665907057410924,0.9163867187499999,1.0714306987437114,0.15814296994209287,0.09869983779907227,5.730208978374145,0.22845353277825087,426.21093629999996,1.0597087988939196]","[0.018026148515653446,0.7568187717796212,1.0,0.0,0.20048681665898868,0.6076728832063388,1.0,0.6457346490393614,1.0,0.0,0.2710266391585982,0.7580643906222466,1.0,0.8154129546588738]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a3\qsim\DE_AI_20260903\evaluation_0037.npy,0.23408766218675625,0.32024995866623807,0.30968185617029587,0.2880064923410967,0.23408766218675625,0.15007522072685364,0.24350167407477863,0.23051475526618825,45.72838654189424,22.02486820667895,6.835203637102227,7.7602723170018075,16.460410091959897,27.81450743759119,"{""01605500"":0.23408766218675625,""01606000"":0.32024995866623807,""01606500"":0.30968185617029587}","{""01605500"":0.15007522072685364,""01606000"":0.24350167407477863,""01606500"":0.23051475526618825}","{""01605500"":45.72838654189424,""01606000"":22.02486820667895,""01606500"":6.835203637102227}","{""01605500"":7.7602723170018075,""01606000"":16.460410091959897,""01606500"":27.81450743759119}",0.47991788867162044,41.18860630001291,,2026-09-03T05:00:18.314187+00:00
