year,date,TMIN_source,Guo_TMAX,POWER_TMAX,Guo_TMIN,POWER_TMIN,Guo_TMEAN,POWER_TMEAN,Guo_DTR,POWER_DTR
2019,2019-06-28,black_curve,36.325515786680086,36.15,22.205884792206326,21.31,29.265700289443206,28.729999999999997,14.11963099447376,14.84
2019,2019-06-29,black_curve,38.133941431292484,37.53,23.701313690635814,24.01,30.91762756096415,30.770000000000003,14.43262774065667,13.52
2019,2019-06-30,black_curve,38.690380091173225,39.57,23.353539528210348,24.66,31.021959809691786,32.115,15.336840562962877,14.91
2019,2019-07-01,mean_identity_fallback,38.133941431292484,37.9,30.113754567639333,22.48,34.12384799946591,30.189999999999998,8.020186863653151,15.419999999999998
2019,2019-07-02,black_curve,38.55127042620305,38.68,21.371226802385216,21.82,29.96124861429413,30.25,17.18004362381783,16.86
2019,2019-07-03,black_curve,36.46462545165027,38.91,20.536568812564106,21.31,28.50059713210719,30.11,15.928056639086165,17.599999999999998
2019,2019-07-04,black_curve,33.89109664970185,34.37,19.736688238985543,20.18,26.813892444343697,27.275,14.154408410716307,14.189999999999998
2019,2019-07-05,black_curve,34.72575463952296,33.48,20.919120391232113,19.45,27.822437515377537,26.464999999999996,13.806634248290848,14.029999999999998
2019,2019-07-06,mean_identity_fallback,37.64705760389684,36.25,9.941871798818198,22.72,23.79446470135752,29.485,27.705185805078642,13.530000000000001
2019,2019-07-07,mean_identity_fallback,35.212638466918605,39.57,7.738610553334894,21.84,21.47562451012675,30.705,27.47402791358371,17.73
2019,2019-07-08,black_curve,33.786764400974214,31.01,23.353539528210348,23.56,28.57015196459228,27.285,10.433224872763866,7.450000000000003
2019,2019-07-09,black_curve,37.229728608986285,37.26,23.075320198269978,23.71,30.15252440362813,30.485,14.154408410716307,13.549999999999997
2019,2019-07-10,black_curve,35.212638466918605,38.05,21.753778381053223,23.02,28.483208423985914,30.534999999999997,13.458860085865382,15.029999999999998
2019,2019-07-11,black_curve,33.40421282230621,32.63,20.501791396321558,20.78,26.953002109313882,26.705000000000002,12.902421425984649,11.850000000000001
2019,2019-07-12,mean_identity_fallback,34.864864304493146,34.5,9.298510293859998,20.34,22.081687299176572,27.42,25.566354010633148,14.16
2019,2019-07-13,black_curve,36.67328994910555,35.6,20.1540172338961,18.98,28.413653591500825,27.29,16.519272715209453,16.62
