date,old_01605500,new_01605500,abs_diff_01605500,old_01606000,new_01606000,abs_diff_01606000,old_01606500,new_01606500,abs_diff_01606500
2006-06-05,10.32,10.32,0.0,22.84,22.84,0.0,33.36,33.36,0.0
2006-06-06,9.018,9.018,0.0,21.19,21.19,0.0,30.78,30.78,0.0
2006-06-07,9.303,9.303,0.0,20.43,20.43,0.0,30.03,30.03,0.0
2006-06-08,8.794,8.794,0.0,20.48,20.48,0.0,28.89,28.89,0.0
2006-06-09,8.484,8.484,0.0,19.7,19.7,0.0,28.15,28.15,0.0
2006-06-10,8.702,8.702,0.0,18.5,18.5,0.0,27.19,27.19,0.0
2006-06-11,8.82,8.82,0.0,19.59,19.59,0.0,28.57,28.57,0.0
2006-06-12,8.637,8.637,0.0,19.55,19.55,0.0,28.21,28.21,0.0
2006-06-13,8.171,8.171,0.0,18.82,18.82,0.0,27.02,27.02,0.0
2006-06-14,8.165,8.165,0.0,18.84,18.84,0.0,27.01,27.01,0.0
2006-06-15,7.424,7.424,0.0,17.81,17.81,0.0,25.58,25.58,0.0
2006-06-16,7.274,7.274,0.0,17.21,17.21,0.0,24.46,24.46,0.0
2006-06-17,7.033,7.033,0.0,16.87,16.87,0.0,23.82,23.82,0.0
2006-06-18,7.193,7.193,0.0,16.5,16.5,0.0,23.63,23.63,0.0
2006-06-19,7.271,7.271,0.0,15.85,15.85,0.0,23.2,23.2,0.0
2006-06-20,7.099,7.099,0.0,15.99,15.99,0.0,23.07,23.07,0.0
2006-06-21,6.757,6.757,0.0,16.01,16.01,0.0,22.75,22.75,0.0
2006-06-22,6.815,6.815,0.0,15.74,15.74,0.0,22.69,22.69,0.0
2006-06-23,6.517,6.517,0.0,15.69,15.69,0.0,22.46,22.46,0.0
2006-06-24,8.962,8.962,0.0,18.36,18.36,0.0,27.02,27.02,0.0
2006-06-25,14.82,14.82,0.0,26.48,26.48,0.0,40.42,40.42,0.0
2006-06-26,19.34,19.34,0.0,27.82,27.82,0.0,44.59,44.59,0.0
2006-06-27,19.33,19.33,0.0,27.86,27.86,0.0,44.81,44.81,0.0
2006-06-28,14.01,14.01,0.0,25.37,25.37,0.0,39.19,39.19,0.0
2006-06-29,13.69,13.69,0.0,25.02,25.02,0.0,38.26,38.26,0.0
2006-06-30,13.45,13.45,0.0,24.72,24.72,0.0,37.71,37.71,0.0
2006-07-01,13.07,13.07,0.0,22.7,22.7,0.0,35.33,35.33,0.0
2006-07-02,10.24,10.24,0.0,19.92,19.92,0.0,30.4,30.4,0.0
2006-07-03,10.87,10.87,0.0,18.1,18.1,0.0,28.54,28.54,0.0
2006-07-04,9.752,9.752,0.0,20.44,20.44,0.0,30.41,30.41,0.0
2006-07-05,11.05,11.05,0.0,23.26,23.26,0.0,34.9,34.9,0.0
2006-07-06,11.07,11.07,0.0,22.8,22.8,0.0,33.9,33.9,0.0
2006-07-07,11.11,11.11,0.0,22.86,22.86,0.0,33.99,33.99,0.0
2006-07-08,10.98,10.98,0.0,22.65,22.65,0.0,33.65,33.65,0.0
2006-07-09,10.76,10.76,0.0,22.29,22.29,0.0,33.07,33.07,0.0
2006-07-10,9.37,9.37,0.0,21.83,21.83,0.0,31.27,31.27,0.0
2006-07-11,9.275,9.275,0.0,17.86,17.86,0.0,27.29,27.29,0.0
2006-07-12,8.759,8.759,0.0,18.19,18.19,0.0,27.82,27.82,0.0
2006-07-13,9.651,9.651,0.0,21.49,21.49,0.0,32.4,32.4,0.0
2006-07-14,9.5,9.5,0.0,21.2,21.2,0.0,31.28,31.28,0.0
2006-07-15,9.58,9.58,0.0,20.84,20.84,0.0,30.49,30.49,0.0
2006-07-16,9.427,9.427,0.0,20.95,20.95,0.0,30.59,30.59,0.0
2006-07-17,10.12,10.12,0.0,20.89,20.89,0.0,31.71,31.71,0.0
2006-07-18,10.47,10.47,0.0,20.94,20.94,0.0,31.82,31.82,0.0
2006-07-19,11.01,11.01,0.0,20.6,20.6,0.0,31.52,31.52,0.0
2006-07-20,10.64,10.64,0.0,18.03,18.03,0.0,28.73,28.73,0.0
2006-07-21,10.92,10.92,0.0,16.65,16.65,0.0,26.84,26.84,0.0
2006-07-22,10.3,10.3,0.0,17.83,17.83,0.0,27.58,27.58,0.0
2006-07-23,8.695,8.695,0.0,18.14,18.14,0.0,27.12,27.12,0.0
2006-07-24,8.745,8.745,0.0,17.56,17.56,0.0,26.22,26.22,0.0
2006-07-25,9.224,9.224,0.0,17.78,17.78,0.0,26.81,26.81,0.0
2006-07-26,9.295,9.295,0.0,17.57,17.57,0.0,26.58,26.58,0.0
2006-07-27,9.24,9.24,0.0,17.32,17.32,0.0,26.25,26.25,0.0
2006-07-28,9.086,9.086,0.0,16.97,16.97,0.0,25.74,25.74,0.0
2006-07-29,8.671,8.671,0.0,14.19,14.19,0.0,22.34,22.34,0.0
2006-07-30,8.537,8.537,0.0,14.42,14.42,0.0,22.53,22.53,0.0
2006-07-31,6.97,6.97,0.0,14.87,14.87,0.0,21.88,21.88,0.0
2006-08-01,7.422,7.422,0.0,14.94,14.94,0.0,22.22,22.22,0.0
2006-08-02,7.564,7.564,0.0,14.36,14.36,0.0,21.72,21.72,0.0
2006-08-03,7.53,7.53,0.0,14.27,14.27,0.0,21.56,21.56,0.0
2006-08-04,7.412,7.412,0.0,14.04,14.04,0.0,21.21,21.21,0.0
2006-08-05,7.258,7.258,0.0,13.3,13.3,0.0,20.31,20.31,0.0
2006-08-06,7.202,7.202,0.0,12.53,12.53,0.0,19.44,19.44,0.0
2006-08-07,6.565,6.565,0.0,12.69,12.69,0.0,19.24,19.24,0.0
2006-08-08,6.623,6.623,0.0,12.45,12.45,0.0,19.01,19.01,0.0
2006-08-09,6.198,6.198,0.0,12.71,12.71,0.0,18.99,18.99,0.0
2006-08-10,6.262,6.262,0.0,12.43,12.43,0.0,18.63,18.63,0.0
2006-08-11,6.181,6.181,0.0,11.76,11.76,0.0,17.76,17.76,0.0
2006-08-12,6.114,6.114,0.0,11.66,11.66,0.0,17.59,17.59,0.0
2006-08-13,6.01,6.01,0.0,11.48,11.48,0.0,17.3,17.3,0.0
2006-08-14,5.887,5.887,0.0,11.13,11.13,0.0,16.84,16.84,0.0
2006-08-15,5.68,5.68,0.0,10.22,10.22,0.0,15.62,15.62,0.0
2006-08-16,5.483,5.483,0.0,10.36,10.36,0.0,15.66,15.66,0.0
2006-08-17,5.214,5.214,0.0,10.33,10.33,0.0,15.36,15.36,0.0
2006-08-18,5.004,5.004,0.0,9.972,9.972,0.0,14.91,14.91,0.0
2006-08-19,5.115,5.115,0.0,9.897,9.897,0.0,15.0,15.0,0.0
2006-08-20,5.013,5.013,0.0,9.642,9.642,0.0,14.53,14.53,0.0
2006-08-21,4.942,4.942,0.0,9.511,9.511,0.0,14.32,14.32,0.0
2006-08-22,4.855,4.855,0.0,9.269,9.269,0.0,13.99,13.99,0.0
2006-08-23,4.706,4.706,0.0,9.03,9.03,0.0,13.64,13.64,0.0
2006-08-24,4.546,4.546,0.0,8.52,8.52,0.0,13.0,13.0,0.0
2006-08-25,4.508,4.508,0.0,8.515,8.515,0.0,12.79,12.79,0.0
2006-08-26,4.542,4.542,0.0,8.893,8.893,0.0,13.52,13.52,0.0
2006-08-27,4.72,4.72,0.0,9.128,9.128,0.0,14.21,14.21,0.0
2006-08-28,4.551,4.551,0.0,9.146,9.146,0.0,14.03,14.03,0.0
2006-08-29,4.92,4.92,0.0,8.812,8.812,0.0,13.87,13.87,0.0
2006-08-30,4.869,4.869,0.0,8.874,8.874,0.0,13.82,13.82,0.0
2006-08-31,5.255,5.255,0.0,9.013,9.013,0.0,14.25,14.25,0.0
2006-09-01,6.25,6.25,0.0,11.48,11.48,0.0,18.13,18.13,0.0
2006-09-02,6.941,6.941,0.0,11.45,11.45,0.0,18.2,18.2,0.0
2006-09-03,8.999,8.999,0.0,13.53,13.53,0.0,22.18,22.18,0.0
2006-09-04,10.66,10.66,0.0,14.92,14.92,0.0,24.88,24.88,0.0
2006-09-05,12.97,12.97,0.0,16.19,16.19,0.0,28.0,28.0,0.0
2006-09-06,12.55,12.55,0.0,14.78,14.78,0.0,26.36,26.36,0.0
2006-09-07,11.97,11.97,0.0,14.41,14.41,0.0,25.56,25.56,0.0
2006-09-08,11.76,11.76,0.0,14.29,14.29,0.0,25.25,25.25,0.0
2006-09-09,11.38,11.38,0.0,14.08,14.08,0.0,24.73,24.73,0.0
2006-09-10,11.06,11.06,0.0,13.82,13.82,0.0,23.4,23.4,0.0
2006-09-11,7.788,7.788,0.0,11.3,11.3,0.0,19.22,19.22,0.0
2006-09-12,8.28,8.28,0.0,10.16,10.16,0.0,18.18,18.18,0.0
2006-09-13,8.988,8.988,0.0,11.27,11.27,0.0,19.84,19.84,0.0
2006-09-14,9.199,9.199,0.0,11.74,11.74,0.0,20.43,20.43,0.0
2006-09-15,9.229,9.229,0.0,11.89,11.89,0.0,20.58,20.58,0.0
2006-09-16,9.139,9.139,0.0,11.85,11.85,0.0,20.44,20.44,0.0
2006-09-17,8.303,8.303,0.0,11.7,11.7,0.0,19.81,19.81,0.0
2006-09-18,7.97,7.97,0.0,11.54,11.54,0.0,19.04,19.04,0.0
2006-09-19,8.156,8.156,0.0,11.32,11.32,0.0,18.98,18.98,0.0
2006-09-20,7.205,7.205,0.0,8.584,8.584,0.0,15.36,15.36,0.0
2006-09-21,7.543,7.543,0.0,9.055,9.055,0.0,16.11,16.11,0.0
2006-09-22,7.703,7.703,0.0,9.786,9.786,0.0,17.08,17.08,0.0
2006-09-23,7.622,7.622,0.0,9.858,9.858,0.0,17.01,17.01,0.0
2006-09-24,7.641,7.641,0.0,10.18,10.18,0.0,17.51,17.51,0.0
2006-09-25,7.377,7.377,0.0,9.725,9.725,0.0,16.62,16.62,0.0
2006-09-26,6.812,6.812,0.0,9.567,9.567,0.0,16.12,16.12,0.0
2006-09-27,6.555,6.555,0.0,9.392,9.392,0.0,15.51,15.51,0.0
2006-09-28,6.404,6.404,0.0,9.46,9.46,0.0,15.67,15.67,0.0
2006-09-29,6.331,6.331,0.0,7.765,7.765,0.0,13.83,13.83,0.0
2006-09-30,6.765,6.765,0.0,9.216,9.216,0.0,15.93,15.93,0.0
2006-10-01,6.484,6.484,0.0,8.784,8.784,0.0,14.87,14.87,0.0
2006-10-02,6.419,6.419,0.0,8.85,8.85,0.0,14.87,14.87,0.0
2006-10-03,6.322,6.322,0.0,8.464,8.464,0.0,14.39,14.39,0.0
2006-10-04,6.694,6.694,0.0,10.16,10.16,0.0,17.1,17.1,0.0
2006-10-05,7.937,7.937,0.0,12.17,12.17,0.0,20.62,20.62,0.0
2006-10-06,9.717,9.717,0.0,15.56,15.56,0.0,25.21,25.21,0.0
2006-10-07,9.502,9.502,0.0,13.53,13.53,0.0,22.79,22.79,0.0
2006-10-08,9.173,9.173,0.0,13.41,13.41,0.0,22.4,22.4,0.0
2006-10-09,9.042,9.042,0.0,13.37,13.37,0.0,22.23,22.23,0.0
2006-10-10,8.84,8.84,0.0,13.2,13.2,0.0,21.87,21.87,0.0
2006-10-11,7.38,7.38,0.0,13.24,13.24,0.0,20.73,20.73,0.0
2006-10-12,7.272,7.272,0.0,11.36,11.36,0.0,18.54,18.54,0.0
2006-10-13,6.863,6.863,0.0,8.779,8.779,0.0,15.49,15.49,0.0
2006-10-14,7.247,7.247,0.0,10.1,10.1,0.0,17.18,17.18,0.0
2006-10-15,7.351,7.351,0.0,10.83,10.83,0.0,18.02,18.02,0.0
2006-10-16,7.489,7.489,0.0,11.67,11.67,0.0,19.24,19.24,0.0
2006-10-17,8.973,8.973,0.0,14.24,14.24,0.0,23.29,23.29,0.0
2006-10-18,8.06,8.06,0.0,13.4,13.4,0.0,21.38,21.38,0.0
2006-10-19,8.0,8.0,0.0,13.54,13.54,0.0,21.46,21.46,0.0
2006-10-20,7.364,7.364,0.0,13.55,13.55,0.0,21.17,21.17,0.0
2006-10-21,6.713,6.713,0.0,13.22,13.22,0.0,20.17,20.17,0.0
2006-10-22,7.039,7.039,0.0,12.39,12.39,0.0,19.1,19.1,0.0
2006-10-23,6.444,6.444,0.0,10.27,10.27,0.0,16.59,16.59,0.0
2006-10-24,6.735,6.735,0.0,9.7,9.7,0.0,16.33,16.33,0.0
2006-10-25,6.772,6.772,0.0,10.78,10.78,0.0,17.41,17.41,0.0
2006-10-26,7.061,7.061,0.0,11.78,11.78,0.0,18.85,18.85,0.0
2006-10-27,10.47,10.47,0.0,15.23,15.23,0.0,25.1,25.1,0.0
2006-10-28,10.16,10.16,0.0,15.17,15.17,0.0,24.83,24.83,0.0
2006-10-29,9.481,9.481,0.0,14.96,14.96,0.0,24.09,24.09,0.0
2006-10-30,9.434,9.434,0.0,14.94,14.94,0.0,24.01,24.01,0.0
2006-10-31,9.328,9.328,0.0,14.88,14.88,0.0,23.89,23.89,0.0
2006-11-01,9.598,9.598,0.0,15.59,15.59,0.0,25.07,25.07,0.0
2006-11-02,9.264,9.264,0.0,14.99,14.99,0.0,23.57,23.57,0.0
2006-11-03,6.323,6.323,0.0,13.38,13.38,0.0,19.74,19.74,0.0
2006-11-04,7.397,7.397,0.0,9.831,9.831,0.0,17.01,17.01,0.0
2006-11-05,7.984,7.984,0.0,11.76,11.76,0.0,19.4,19.4,0.0
2006-11-06,8.303,8.303,0.0,12.69,12.69,0.0,20.56,20.56,0.0
2006-11-07,9.325,9.325,0.0,13.95,13.95,0.0,22.91,22.91,0.0
2006-11-08,9.305,9.305,0.0,14.37,14.37,0.0,23.25,23.25,0.0
2006-11-09,9.197,9.197,0.0,14.19,14.19,0.0,22.87,22.87,0.0
2006-11-10,9.067,9.067,0.0,14.09,14.09,0.0,22.64,22.64,0.0
2006-11-11,9.945,9.945,0.0,15.72,15.72,0.0,25.37,25.37,0.0
2006-11-12,9.603,9.603,0.0,15.49,15.49,0.0,24.72,24.72,0.0
2006-11-13,8.619,8.619,0.0,15.19,15.19,0.0,23.24,23.24,0.0
2006-11-14,6.928,6.928,0.0,12.13,12.13,0.0,19.29,19.29,0.0
2006-11-15,11.76,11.76,0.0,17.21,17.21,0.0,28.22,28.22,0.0
2006-11-16,17.53,17.53,0.0,21.4,21.4,0.0,36.19,36.19,0.0
2006-11-17,12.22,12.22,0.0,18.93,18.93,0.0,30.86,30.86,0.0
2006-11-18,12.04,12.04,0.0,18.8,18.8,0.0,30.34,30.34,0.0
2006-11-19,11.95,11.95,0.0,15.21,15.21,0.0,25.98,25.98,0.0
2006-11-20,11.75,11.75,0.0,16.49,16.49,0.0,27.34,27.34,0.0
2006-11-21,11.47,11.47,0.0,17.17,17.17,0.0,27.93,27.93,0.0
2006-11-22,11.42,11.42,0.0,17.63,17.63,0.0,27.89,27.89,0.0
2006-11-23,8.93,8.93,0.0,17.66,17.66,0.0,27.2,27.2,0.0
2006-11-24,8.627,8.627,0.0,14.16,14.16,0.0,23.15,23.15,0.0
2006-11-25,9.4,9.4,0.0,15.3,15.3,0.0,24.8,24.8,0.0
2006-11-26,9.722,9.722,0.0,15.83,15.83,0.0,25.54,25.54,0.0
2006-11-27,9.783,9.783,0.0,14.92,14.92,0.0,24.62,24.62,0.0
2006-11-28,9.688,9.688,0.0,13.79,13.79,0.0,23.37,23.37,0.0
2006-11-29,9.706,9.706,0.0,15.25,15.25,0.0,24.55,24.55,0.0
2006-11-30,9.808,9.808,0.0,15.8,15.8,0.0,25.29,25.29,0.0
2006-12-01,9.978,9.978,0.0,16.64,16.64,0.0,26.37,26.37,0.0
2006-12-02,8.525,8.525,0.0,16.49,16.49,0.0,24.87,24.87,0.0
2006-12-03,8.481,8.481,0.0,16.37,16.37,0.0,24.85,24.85,0.0
2006-12-04,8.302,8.302,0.0,13.43,13.43,0.0,21.65,21.65,0.0
2006-12-05,8.264,8.264,0.0,14.35,14.35,0.0,22.62,22.62,0.0
2006-12-06,8.481,8.481,0.0,14.75,14.75,0.0,23.13,23.13,0.0
2006-12-07,8.569,8.569,0.0,13.74,13.74,0.0,22.23,22.23,0.0
2006-12-08,8.441,8.441,0.0,13.12,13.12,0.0,21.01,21.01,0.0
2006-12-09,8.335,8.335,0.0,13.66,13.66,0.0,21.6,21.6,0.0
2006-12-10,8.162,8.162,0.0,14.13,14.13,0.0,22.0,22.0,0.0
2006-12-11,7.25,7.25,0.0,13.87,13.87,0.0,20.96,20.96,0.0
2006-12-12,6.972,6.972,0.0,13.99,13.99,0.0,21.17,21.17,0.0
2006-12-13,7.32,7.32,0.0,12.83,12.83,0.0,20.12,20.12,0.0
2006-12-14,7.241,7.241,0.0,12.02,12.02,0.0,19.1,19.1,0.0
2006-12-15,7.348,7.348,0.0,12.58,12.58,0.0,19.74,19.74,0.0
2006-12-16,7.332,7.332,0.0,12.78,12.78,0.0,19.91,19.91,0.0
2006-12-17,7.248,7.248,0.0,11.21,11.21,0.0,17.98,17.98,0.0
2006-12-18,7.16,7.16,0.0,12.05,12.05,0.0,18.89,18.89,0.0
2006-12-19,7.004,7.004,0.0,12.29,12.29,0.0,19.0,19.0,0.0
2006-12-20,6.267,6.267,0.0,12.32,12.32,0.0,18.4,18.4,0.0
2006-12-21,7.048,7.048,0.0,12.81,12.81,0.0,19.64,19.64,0.0
2006-12-22,9.499,9.499,0.0,14.92,14.92,0.0,23.77,23.77,0.0
2006-12-23,8.713,8.713,0.0,14.26,14.26,0.0,22.41,22.41,0.0
2006-12-24,9.265,9.265,0.0,14.25,14.25,0.0,22.87,22.87,0.0
2006-12-25,10.31,10.31,0.0,15.05,15.05,0.0,24.55,24.55,0.0
2006-12-26,9.999,9.999,0.0,16.01,16.01,0.0,25.44,25.44,0.0
2006-12-27,9.627,9.627,0.0,15.45,15.45,0.0,24.36,24.36,0.0
2006-12-28,8.055,8.055,0.0,12.54,12.54,0.0,20.36,20.36,0.0
2006-12-29,8.463,8.463,0.0,12.53,12.53,0.0,20.16,20.16,0.0
2006-12-30,9.07,9.07,0.0,12.07,12.07,0.0,20.31,20.31,0.0
2006-12-31,11.85,11.85,0.0,14.54,14.54,0.0,24.91,24.91,0.0
2007-01-01,11.56,11.56,0.0,15.29,15.29,0.0,25.46,25.46,0.0
2007-01-02,8.672,8.672,0.0,15.32,15.32,0.0,23.37,23.37,0.0
2007-01-03,9.374,9.374,0.0,15.33,15.33,0.0,23.86,23.86,0.0
2007-01-04,12.09,12.09,0.0,16.04,16.04,0.0,26.26,26.26,0.0
2007-01-05,13.12,13.12,0.0,16.96,16.96,0.0,28.03,28.03,0.0
2007-01-06,11.29,11.29,0.0,16.42,16.42,0.0,26.49,26.49,0.0
2007-01-07,15.22,15.22,0.0,19.17,19.17,0.0,31.96,31.96,0.0
2007-01-08,12.47,12.47,0.0,18.13,18.13,0.0,29.46,29.46,0.0
2007-01-09,12.28,12.28,0.0,15.21,15.21,0.0,26.08,26.08,0.0
2007-01-10,9.969,9.969,0.0,12.49,12.49,0.0,22.18,22.18,0.0
2007-01-11,10.78,10.78,0.0,14.57,14.57,0.0,24.15,24.15,0.0
2007-01-12,9.494,9.494,0.0,19.1,19.1,0.0,27.95,27.95,0.0
2007-01-13,10.45,10.45,0.0,19.24,19.24,0.0,28.98,28.98,0.0
2007-01-14,10.62,10.62,0.0,18.69,18.69,0.0,28.47,28.47,0.0
2007-01-15,10.75,10.75,0.0,19.13,19.13,0.0,28.9,28.9,0.0
2007-01-16,10.73,10.73,0.0,19.28,19.28,0.0,29.08,29.08,0.0
2007-01-17,10.52,10.52,0.0,19.02,19.02,0.0,28.57,28.57,0.0
2007-01-18,9.895,9.895,0.0,18.81,18.81,0.0,27.82,27.82,0.0
2007-01-19,9.006,9.006,0.0,17.84,17.84,0.0,26.52,26.52,0.0
2007-01-20,9.322,9.322,0.0,12.33,12.33,0.0,20.67,20.67,0.0
2007-01-21,8.444,8.444,0.0,14.65,14.65,0.0,22.45,22.45,0.0
2007-01-22,8.838,8.838,0.0,15.82,15.82,0.0,23.87,23.87,0.0
2007-01-23,8.937,8.937,0.0,16.0,16.0,0.0,24.13,24.13,0.0
2007-01-24,8.883,8.883,0.0,15.95,15.95,0.0,23.99,23.99,0.0
2007-01-25,8.866,8.866,0.0,16.04,16.04,0.0,24.19,24.19,0.0
2007-01-26,8.634,8.634,0.0,15.56,15.56,0.0,23.39,23.39,0.0
2007-01-27,10.39,10.39,0.0,21.16,21.16,0.0,30.66,30.66,0.0
2007-01-28,7.661,7.661,0.0,14.96,14.96,0.0,22.32,22.32,0.0
2007-01-29,6.963,6.963,0.0,11.6,11.6,0.0,18.08,18.08,0.0
2007-01-30,7.431,7.431,0.0,11.67,11.67,0.0,18.37,18.37,0.0
2007-01-31,7.45,7.45,0.0,11.94,11.94,0.0,18.59,18.59,0.0
2007-02-01,7.435,7.435,0.0,12.11,12.11,0.0,18.79,18.79,0.0
2007-02-02,7.413,7.413,0.0,12.31,12.31,0.0,19.08,19.08,0.0
2007-02-03,7.241,7.241,0.0,12.06,12.06,0.0,18.61,18.61,0.0
2007-02-04,7.138,7.138,0.0,11.24,11.24,0.0,17.74,17.74,0.0
2007-02-05,6.491,6.491,0.0,11.16,11.16,0.0,17.23,17.23,0.0
2007-02-06,6.497,6.497,0.0,10.83,10.83,0.0,16.73,16.73,0.0
2007-02-07,6.448,6.448,0.0,9.759,9.759,0.0,15.51,15.51,0.0
2007-02-08,5.892,5.892,0.0,9.914,9.914,0.0,15.24,15.24,0.0
2007-02-09,6.057,6.057,0.0,9.887,9.887,0.0,15.35,15.35,0.0
2007-02-10,6.083,6.083,0.0,9.6,9.6,0.0,15.09,15.09,0.0
2007-02-11,6.037,6.037,0.0,9.521,9.521,0.0,14.97,14.97,0.0
2007-02-12,6.037,6.037,0.0,9.343,9.343,0.0,14.91,14.91,0.0
2007-02-13,6.084,6.084,0.0,9.752,9.752,0.0,15.56,15.56,0.0
2007-02-14,5.72,5.72,0.0,9.5,9.5,0.0,14.93,14.93,0.0
2007-02-15,5.326,5.326,0.0,9.185,9.185,0.0,14.03,14.03,0.0
2007-02-16,5.322,5.322,0.0,8.05,8.05,0.0,12.82,12.82,0.0
2007-02-17,5.25,5.25,0.0,8.44,8.44,0.0,13.38,13.38,0.0
2007-02-18,5.008,5.008,0.0,8.429,8.429,0.0,13.07,13.07,0.0
2007-02-19,4.991,4.991,0.0,8.518,8.518,0.0,13.43,13.43,0.0
2007-02-20,13.11,13.11,0.0,25.99,25.99,0.0,40.59,40.59,0.0
2007-02-21,23.61,23.61,0.0,36.32,36.32,0.0,61.2,61.2,0.0
2007-02-22,9.382,9.382,0.0,18.22,18.22,0.0,28.67,28.67,0.0
2007-02-23,5.064,5.064,0.0,8.579,8.579,0.0,13.48,13.48,0.0
2007-02-24,5.29,5.29,0.0,9.771,9.771,0.0,15.55,15.55,0.0
2007-02-25,6.01,6.01,0.0,10.87,10.87,0.0,17.13,17.13,0.0
2007-02-26,9.138,9.138,0.0,14.07,14.07,0.0,24.03,24.03,0.0
2007-02-27,10.65,10.65,0.0,13.22,13.22,0.0,24.43,24.43,0.0
2007-02-28,8.47,8.47,0.0,15.69,15.69,0.0,23.29,23.29,0.0
2007-03-01,30.34,30.34,0.0,58.66,58.66,0.0,86.0,86.0,0.0
2007-03-02,11.0,11.0,0.0,35.35,35.35,0.0,47.2,47.2,0.0
2007-03-03,11.08,11.08,0.0,26.02,26.02,0.0,37.45,37.45,0.0
2007-03-04,10.97,10.97,0.0,18.0,18.0,0.0,28.97,28.97,0.0
2007-03-05,10.84,10.84,0.0,17.71,17.71,0.0,28.5,28.5,0.0
2007-03-06,10.63,10.63,0.0,17.67,17.67,0.0,28.28,28.28,0.0
2007-03-07,9.841,9.841,0.0,17.71,17.71,0.0,25.83,25.83,0.0
2007-03-08,9.307,9.307,0.0,12.92,12.92,0.0,21.7,21.7,0.0
2007-03-09,11.07,11.07,0.0,25.81,25.81,0.0,35.93,35.93,0.0
2007-03-10,11.07,11.07,0.0,74.31,74.31,0.0,85.47,85.47,0.0
2007-03-11,12.36,12.36,0.0,30.52,30.52,0.0,42.58,42.58,0.0
2007-03-12,12.87,12.87,0.0,27.57,27.57,0.0,40.03,40.03,0.0
2007-03-13,12.95,12.95,0.0,24.17,24.17,0.0,36.64,36.64,0.0
2007-03-14,13.2,13.2,0.0,27.47,27.47,0.0,40.4,40.4,0.0
2007-03-15,20.11,20.11,0.0,38.7,38.7,0.0,56.62,56.62,0.0
2007-03-16,18.89,18.89,0.0,34.36,34.36,0.0,52.08,52.08,0.0
2007-03-17,13.84,13.84,0.0,31.51,31.51,0.0,46.27,46.27,0.0
2007-03-18,14.47,14.47,0.0,24.07,24.07,0.0,38.09,38.09,0.0
2007-03-19,14.54,14.54,0.0,28.55,28.55,0.0,41.1,41.1,0.0
2007-03-20,14.17,14.17,0.0,28.56,28.56,0.0,41.67,41.67,0.0
2007-03-21,13.23,13.23,0.0,28.49,28.49,0.0,41.61,41.61,0.0
2007-03-22,13.95,13.95,0.0,28.76,28.76,0.0,42.47,42.47,0.0
2007-03-23,14.29,14.29,0.0,28.49,28.49,0.0,42.62,42.62,0.0
2007-03-24,14.27,14.27,0.0,30.38,30.38,0.0,44.56,44.56,0.0
2007-03-25,13.97,13.97,0.0,30.64,30.64,0.0,44.4,44.4,0.0
2007-03-26,12.12,12.12,0.0,30.52,30.52,0.0,43.24,43.24,0.0
2007-03-27,11.82,11.82,0.0,25.38,25.38,0.0,37.41,37.41,0.0
2007-03-28,18.75,18.75,0.0,29.78,29.78,0.0,45.01,45.01,0.0
2007-03-29,14.97,14.97,0.0,26.95,26.95,0.0,39.96,39.96,0.0
2007-03-30,14.19,14.19,0.0,28.18,28.18,0.0,41.09,41.09,0.0
2007-03-31,14.65,14.65,0.0,28.73,28.73,0.0,42.03,42.03,0.0
2007-04-01,14.09,14.09,0.0,28.95,28.95,0.0,42.59,42.59,0.0
2007-04-02,14.16,14.16,0.0,27.43,27.43,0.0,40.79,40.79,0.0
2007-04-03,14.25,14.25,0.0,28.02,28.02,0.0,41.39,41.39,0.0
2007-04-04,13.59,13.59,0.0,28.18,28.18,0.0,41.14,41.14,0.0
2007-04-05,11.93,11.93,0.0,25.67,25.67,0.0,37.43,37.43,0.0
2007-04-06,12.57,12.57,0.0,25.26,25.26,0.0,37.33,37.33,0.0
2007-04-07,12.84,12.84,0.0,25.44,25.44,0.0,36.65,36.65,0.0
2007-04-08,12.3,12.3,0.0,24.43,24.43,0.0,35.69,35.69,0.0
2007-04-09,11.62,11.62,0.0,24.99,24.99,0.0,36.01,36.01,0.0
2007-04-10,12.28,12.28,0.0,23.88,23.88,0.0,35.41,35.41,0.0
2007-04-11,15.08,15.08,0.0,26.15,26.15,0.0,39.81,39.81,0.0
2007-04-12,13.77,13.77,0.0,27.37,27.37,0.0,40.29,40.29,0.0
2007-04-13,15.14,15.14,0.0,27.36,27.36,0.0,41.32,41.32,0.0
2007-04-14,28.47,28.47,0.0,44.54,44.54,0.0,70.94,70.94,0.0
2007-04-15,24.35,24.35,0.0,39.97,39.97,0.0,62.87,62.87,0.0
2007-04-16,19.68,19.68,0.0,39.17,39.17,0.0,59.25,59.25,0.0
2007-04-17,18.84,18.84,0.0,37.24,37.24,0.0,55.92,55.92,0.0
2007-04-18,17.81,17.81,0.0,36.6,36.6,0.0,54.53,54.53,0.0
2007-04-19,15.07,15.07,0.0,30.17,30.17,0.0,45.95,45.95,0.0
2007-04-20,13.63,13.63,0.0,28.82,28.82,0.0,41.82,41.82,0.0
2007-04-21,15.08,15.08,0.0,28.5,28.5,0.0,42.86,42.86,0.0
2007-04-22,15.65,15.65,0.0,30.33,30.33,0.0,45.44,45.44,0.0
2007-04-23,15.79,15.79,0.0,31.35,31.35,0.0,46.75,46.75,0.0
2007-04-24,15.64,15.64,0.0,31.49,31.49,0.0,46.76,46.76,0.0
