date,old_01605500,new_01605500,abs_diff_01605500,old_01606000,new_01606000,abs_diff_01606000,old_01606500,new_01606500,abs_diff_01606500
2003-02-11,7.384,7.384,0.0,14.27,14.27,0.0,21.31,21.31,0.0
2003-02-12,7.265,7.265,0.0,14.19,14.19,0.0,21.05,21.05,0.0
2003-02-13,7.167,7.167,0.0,13.6,13.6,0.0,20.32,20.32,0.0
2003-02-14,7.289,7.289,0.0,14.11,14.11,0.0,21.17,21.17,0.0
2003-02-15,7.21,7.21,0.0,14.56,14.56,0.0,21.87,21.87,0.0
2003-02-16,7.717,7.717,0.0,15.6,15.6,0.0,24.07,24.07,0.0
2003-02-17,6.958,6.958,0.0,13.38,13.38,0.0,20.03,20.03,0.0
2003-02-18,6.759,6.759,0.0,12.8,12.8,0.0,19.1,19.1,0.0
2003-02-19,9.793,9.793,0.0,16.75,16.75,0.0,26.88,26.88,0.0
2003-02-20,9.427,9.427,0.0,17.85,17.85,0.0,27.98,27.98,0.0
2003-02-21,28.71,28.71,0.0,28.85,28.85,0.0,55.43,55.43,0.0
2003-02-22,37.9,37.9,0.0,109.7,109.7,0.0,148.7,148.7,0.0
2003-02-23,20.3,20.3,0.0,44.45,44.45,0.0,63.05,63.05,0.0
2003-02-24,12.25,12.25,0.0,22.34,22.34,0.0,34.22,34.22,0.0
2003-02-25,11.66,11.66,0.0,18.6,18.6,0.0,29.05,29.05,0.0
2003-02-26,10.3,10.3,0.0,16.11,16.11,0.0,25.46,25.46,0.0
2003-02-27,9.613,9.613,0.0,15.52,15.52,0.0,24.23,24.23,0.0
2003-02-28,14.3,14.3,0.0,19.48,19.48,0.0,31.5,31.5,0.0
2003-03-01,17.11,17.11,0.0,29.06,29.06,0.0,46.07,46.07,0.0
2003-03-02,12.47,12.47,0.0,43.52,43.52,0.0,56.08,56.08,0.0
2003-03-03,10.71,10.71,0.0,23.21,23.21,0.0,34.32,34.32,0.0
2003-03-04,11.98,11.98,0.0,25.79,25.79,0.0,36.94,36.94,0.0
2003-03-05,12.06,12.06,0.0,55.93,55.93,0.0,67.15,67.15,0.0
2003-03-06,13.33,13.33,0.0,51.59,51.59,0.0,63.87,63.87,0.0
2003-03-07,13.83,13.83,0.0,29.4,29.4,0.0,42.54,42.54,0.0
2003-03-08,12.67,12.67,0.0,29.63,29.63,0.0,42.5,42.5,0.0
2003-03-09,13.01,13.01,0.0,26.68,26.68,0.0,39.28,39.28,0.0
2003-03-10,12.3,12.3,0.0,22.23,22.23,0.0,34.25,34.25,0.0
2003-03-11,12.51,12.51,0.0,23.71,23.71,0.0,35.83,35.83,0.0
2003-03-12,13.01,13.01,0.0,25.67,25.67,0.0,38.22,38.22,0.0
2003-03-13,13.18,13.18,0.0,25.94,25.94,0.0,39.01,39.01,0.0
2003-03-14,12.09,12.09,0.0,26.44,26.44,0.0,38.17,38.17,0.0
2003-03-15,12.56,12.56,0.0,27.55,27.55,0.0,39.54,39.54,0.0
2003-03-16,12.45,12.45,0.0,26.06,26.06,0.0,38.15,38.15,0.0
2003-03-17,12.35,12.35,0.0,26.9,26.9,0.0,38.78,38.78,0.0
2003-03-18,11.66,11.66,0.0,25.69,25.69,0.0,37.06,37.06,0.0
2003-03-19,13.02,13.02,0.0,26.85,26.85,0.0,39.61,39.61,0.0
2003-03-20,15.52,15.52,0.0,30.27,30.27,0.0,45.72,45.72,0.0
2003-03-21,14.65,14.65,0.0,28.28,28.28,0.0,42.85,42.85,0.0
2003-03-22,14.14,14.14,0.0,28.18,28.18,0.0,42.14,42.14,0.0
2003-03-23,12.76,12.76,0.0,26.91,26.91,0.0,39.53,39.53,0.0
2003-03-24,13.39,13.39,0.0,27.22,27.22,0.0,40.35,40.35,0.0
2003-03-25,13.63,13.63,0.0,26.87,26.87,0.0,40.25,40.25,0.0
2003-03-26,13.46,13.46,0.0,27.71,27.71,0.0,41.04,41.04,0.0
2003-03-27,12.43,12.43,0.0,26.39,26.39,0.0,38.88,38.88,0.0
2003-03-28,12.92,12.92,0.0,26.33,26.33,0.0,38.86,38.86,0.0
2003-03-29,13.99,13.99,0.0,27.8,27.8,0.0,41.76,41.76,0.0
2003-03-30,14.19,14.19,0.0,27.38,27.38,0.0,41.49,41.49,0.0
2003-03-31,14.69,14.69,0.0,27.78,27.78,0.0,41.63,41.63,0.0
2003-04-01,12.76,12.76,0.0,27.18,27.18,0.0,40.04,40.04,0.0
2003-04-02,13.01,13.01,0.0,27.17,27.17,0.0,39.86,39.86,0.0
2003-04-03,13.27,13.27,0.0,27.19,27.19,0.0,40.09,40.09,0.0
2003-04-04,13.47,13.47,0.0,27.26,27.26,0.0,40.48,40.48,0.0
2003-04-05,13.16,13.16,0.0,27.16,27.16,0.0,39.97,39.97,0.0
2003-04-06,14.93,14.93,0.0,30.12,30.12,0.0,45.24,45.24,0.0
2003-04-07,16.64,16.64,0.0,31.22,31.22,0.0,47.27,47.27,0.0
2003-04-08,17.72,17.72,0.0,32.02,32.02,0.0,49.1,49.1,0.0
2003-04-09,16.37,16.37,0.0,30.63,30.63,0.0,46.61,46.61,0.0
2003-04-10,18.88,18.88,0.0,30.98,30.98,0.0,49.07,49.07,0.0
2003-04-11,16.64,16.64,0.0,32.35,32.35,0.0,48.49,48.49,0.0
2003-04-12,15.65,15.65,0.0,31.77,31.77,0.0,47.34,47.34,0.0
2003-04-13,15.19,15.19,0.0,30.3,30.3,0.0,45.32,45.32,0.0
2003-04-14,15.27,15.27,0.0,30.44,30.44,0.0,45.24,45.24,0.0
2003-04-15,15.26,15.26,0.0,29.46,29.46,0.0,44.44,44.44,0.0
2003-04-16,15.24,15.24,0.0,30.0,30.0,0.0,45.05,45.05,0.0
2003-04-17,15.46,15.46,0.0,28.8,28.8,0.0,43.93,43.93,0.0
2003-04-18,16.1,16.1,0.0,29.8,29.8,0.0,45.79,45.79,0.0
2003-04-19,15.43,15.43,0.0,28.72,28.72,0.0,43.95,43.95,0.0
2003-04-20,15.12,15.12,0.0,29.17,29.17,0.0,44.02,44.02,0.0
2003-04-21,15.4,15.4,0.0,29.08,29.08,0.0,44.52,44.52,0.0
2003-04-22,15.54,15.54,0.0,29.16,29.16,0.0,44.37,44.37,0.0
2003-04-23,15.14,15.14,0.0,28.2,28.2,0.0,43.17,43.17,0.0
2003-04-24,14.94,14.94,0.0,28.29,28.29,0.0,42.78,42.78,0.0
2003-04-25,14.69,14.69,0.0,28.78,28.78,0.0,43.4,43.4,0.0
2003-04-26,14.96,14.96,0.0,27.82,27.82,0.0,42.56,42.56,0.0
2003-04-27,14.67,14.67,0.0,28.05,28.05,0.0,42.35,42.35,0.0
2003-04-28,14.77,14.77,0.0,27.28,27.28,0.0,41.37,41.37,0.0
2003-04-29,14.42,14.42,0.0,27.42,27.42,0.0,41.43,41.43,0.0
2003-04-30,15.36,15.36,0.0,28.61,28.61,0.0,43.67,43.67,0.0
2003-05-01,15.16,15.16,0.0,29.89,29.89,0.0,44.98,44.98,0.0
2003-05-02,15.37,15.37,0.0,28.97,28.97,0.0,44.19,44.19,0.0
2003-05-03,17.54,17.54,0.0,31.31,31.31,0.0,47.97,47.97,0.0
2003-05-04,17.63,17.63,0.0,31.15,31.15,0.0,48.16,48.16,0.0
2003-05-05,16.13,16.13,0.0,30.9,30.9,0.0,46.71,46.71,0.0
2003-05-06,16.1,16.1,0.0,30.66,30.66,0.0,46.33,46.33,0.0
2003-05-07,15.74,15.74,0.0,30.1,30.1,0.0,45.85,45.85,0.0
2003-05-08,16.98,16.98,0.0,31.59,31.59,0.0,48.34,48.34,0.0
2003-05-09,22.25,22.25,0.0,39.41,39.41,0.0,61.19,61.19,0.0
2003-05-10,26.13,26.13,0.0,42.04,42.04,0.0,66.34,66.34,0.0
2003-05-11,18.66,18.66,0.0,34.61,34.61,0.0,53.39,53.39,0.0
2003-05-12,17.82,17.82,0.0,35.57,35.57,0.0,54.25,54.25,0.0
2003-05-13,18.35,18.35,0.0,33.99,33.99,0.0,52.22,52.22,0.0
2003-05-14,18.62,18.62,0.0,34.87,34.87,0.0,53.4,53.4,0.0
2003-05-15,18.29,18.29,0.0,33.91,33.91,0.0,52.79,52.79,0.0
2003-05-16,18.57,18.57,0.0,34.74,34.74,0.0,53.28,53.28,0.0
2003-05-17,22.81,22.81,0.0,37.92,37.92,0.0,60.74,60.74,0.0
2003-05-18,22.9,22.9,0.0,36.51,36.51,0.0,59.03,59.03,0.0
2003-05-19,20.8,20.8,0.0,36.21,36.21,0.0,56.87,56.87,0.0
2003-05-20,20.32,20.32,0.0,34.86,34.86,0.0,55.54,55.54,0.0
2003-05-21,20.2,20.2,0.0,35.49,35.49,0.0,55.24,55.24,0.0
2003-05-22,20.25,20.25,0.0,34.05,34.05,0.0,53.53,53.53,0.0
2003-05-23,19.61,19.61,0.0,34.89,34.89,0.0,54.39,54.39,0.0
2003-05-24,18.95,18.95,0.0,33.84,33.84,0.0,52.83,52.83,0.0
2003-05-25,19.11,19.11,0.0,33.97,33.97,0.0,53.12,53.12,0.0
2003-05-26,19.04,19.04,0.0,33.49,33.49,0.0,52.29,52.29,0.0
2003-05-27,19.33,19.33,0.0,33.57,33.57,0.0,52.58,52.58,0.0
2003-05-28,19.58,19.58,0.0,33.88,33.88,0.0,53.05,53.05,0.0
2003-05-29,18.5,18.5,0.0,32.77,32.77,0.0,51.41,51.41,0.0
2003-05-30,18.92,18.92,0.0,32.82,32.82,0.0,51.57,51.57,0.0
2003-05-31,19.3,19.3,0.0,35.31,35.31,0.0,54.72,54.72,0.0
2003-06-01,18.67,18.67,0.0,33.16,33.16,0.0,51.4,51.4,0.0
2003-06-02,19.27,19.27,0.0,33.62,33.62,0.0,52.48,52.48,0.0
2003-06-03,24.06,24.06,0.0,37.44,37.44,0.0,60.26,60.26,0.0
2003-06-04,22.28,22.28,0.0,35.37,35.37,0.0,57.07,57.07,0.0
2003-06-05,19.63,19.63,0.0,34.26,34.26,0.0,54.11,54.11,0.0
2003-06-06,20.24,20.24,0.0,34.8,34.8,0.0,55.25,55.25,0.0
2003-06-07,22.0,22.0,0.0,36.23,36.23,0.0,57.35,57.35,0.0
2003-06-08,22.48,22.48,0.0,36.77,36.77,0.0,58.57,58.57,0.0
2003-06-09,19.83,19.83,0.0,34.45,34.45,0.0,54.42,54.42,0.0
2003-06-10,20.2,20.2,0.0,34.63,34.63,0.0,54.62,54.62,0.0
2003-06-11,19.72,19.72,0.0,33.98,33.98,0.0,53.31,53.31,0.0
2003-06-12,20.3,20.3,0.0,34.71,34.71,0.0,54.63,54.63,0.0
2003-06-13,20.93,20.93,0.0,35.7,35.7,0.0,56.49,56.49,0.0
2003-06-14,19.51,19.51,0.0,34.12,34.12,0.0,54.0,54.0,0.0
2003-06-15,20.07,20.07,0.0,34.69,34.69,0.0,55.0,55.0,0.0
2003-06-16,21.51,21.51,0.0,34.33,34.33,0.0,54.91,54.91,0.0
2003-06-17,21.66,21.66,0.0,35.68,35.68,0.0,56.86,56.86,0.0
2003-06-18,20.75,20.75,0.0,35.47,35.47,0.0,55.96,55.96,0.0
2003-06-19,20.23,20.23,0.0,34.64,34.64,0.0,55.36,55.36,0.0
2003-06-20,19.81,19.81,0.0,34.69,34.69,0.0,54.83,54.83,0.0
2003-06-21,19.74,19.74,0.0,33.71,33.71,0.0,53.01,53.01,0.0
2003-06-22,19.78,19.78,0.0,33.95,33.95,0.0,53.28,53.28,0.0
2003-06-23,19.03,19.03,0.0,33.65,33.65,0.0,52.51,52.51,0.0
2003-06-24,18.45,18.45,0.0,32.29,32.29,0.0,50.62,50.62,0.0
2003-06-25,18.69,18.69,0.0,31.74,31.74,0.0,49.96,49.96,0.0
2003-06-26,18.67,18.67,0.0,31.95,31.95,0.0,50.2,50.2,0.0
2003-06-27,17.91,17.91,0.0,31.2,31.2,0.0,49.02,49.02,0.0
2003-06-28,17.99,17.99,0.0,30.65,30.65,0.0,48.15,48.15,0.0
2003-06-29,17.58,17.58,0.0,30.26,30.26,0.0,47.41,47.41,0.0
2003-06-30,17.54,17.54,0.0,30.22,30.22,0.0,47.32,47.32,0.0
2003-07-01,17.2,17.2,0.0,29.53,29.53,0.0,46.45,46.45,0.0
2003-07-02,16.92,16.92,0.0,29.29,29.29,0.0,46.05,46.05,0.0
2003-07-03,16.84,16.84,0.0,28.99,28.99,0.0,45.27,45.27,0.0
2003-07-04,16.78,16.78,0.0,28.46,28.46,0.0,44.69,44.69,0.0
2003-07-05,16.57,16.57,0.0,27.96,27.96,0.0,43.98,43.98,0.0
2003-07-06,16.22,16.22,0.0,27.62,27.62,0.0,43.6,43.6,0.0
2003-07-07,16.65,16.65,0.0,29.37,29.37,0.0,46.56,46.56,0.0
2003-07-08,16.41,16.41,0.0,28.53,28.53,0.0,45.09,45.09,0.0
2003-07-09,16.45,16.45,0.0,28.9,28.9,0.0,45.58,45.58,0.0
2003-07-10,15.8,15.8,0.0,27.8,27.8,0.0,43.45,43.45,0.0
2003-07-11,15.35,15.35,0.0,27.18,27.18,0.0,42.34,42.34,0.0
2003-07-12,15.36,15.36,0.0,26.9,26.9,0.0,41.98,41.98,0.0
2003-07-13,15.21,15.21,0.0,26.32,26.32,0.0,41.13,41.13,0.0
2003-07-14,15.1,15.1,0.0,26.29,26.29,0.0,41.08,41.08,0.0
2003-07-15,14.72,14.72,0.0,25.86,25.86,0.0,40.26,40.26,0.0
2003-07-16,14.44,14.44,0.0,25.26,25.26,0.0,39.38,39.38,0.0
2003-07-17,14.4,14.4,0.0,24.92,24.92,0.0,38.88,38.88,0.0
2003-07-18,14.31,14.31,0.0,24.88,24.88,0.0,38.84,38.84,0.0
2003-07-19,14.04,14.04,0.0,24.48,24.48,0.0,38.13,38.13,0.0
2003-07-20,13.85,13.85,0.0,23.95,23.95,0.0,37.43,37.43,0.0
2003-07-21,13.55,13.55,0.0,23.79,23.79,0.0,36.93,36.93,0.0
2003-07-22,13.5,13.5,0.0,23.48,23.48,0.0,36.67,36.67,0.0
2003-07-23,13.37,13.37,0.0,23.28,23.28,0.0,36.34,36.34,0.0
2003-07-24,13.11,13.11,0.0,22.84,22.84,0.0,35.57,35.57,0.0
2003-07-25,12.86,12.86,0.0,22.46,22.46,0.0,34.96,34.96,0.0
2003-07-26,12.78,12.78,0.0,22.11,22.11,0.0,34.45,34.45,0.0
2003-07-27,12.88,12.88,0.0,22.66,22.66,0.0,35.54,35.54,0.0
2003-07-28,12.89,12.89,0.0,23.16,23.16,0.0,36.36,36.36,0.0
2003-07-29,12.31,12.31,0.0,21.56,21.56,0.0,33.6,33.6,0.0
2003-07-30,12.09,12.09,0.0,21.33,21.33,0.0,33.13,33.13,0.0
2003-07-31,12.05,12.05,0.0,21.18,21.18,0.0,32.99,32.99,0.0
2003-08-01,11.85,11.85,0.0,20.93,20.93,0.0,32.57,32.57,0.0
2003-08-02,11.86,11.86,0.0,20.88,20.88,0.0,32.57,32.57,0.0
2003-08-03,11.66,11.66,0.0,20.58,20.58,0.0,32.17,32.17,0.0
2003-08-04,11.94,11.94,0.0,20.96,20.96,0.0,32.97,32.97,0.0
2003-08-05,11.74,11.74,0.0,20.77,20.77,0.0,32.64,32.64,0.0
2003-08-06,11.35,11.35,0.0,19.87,19.87,0.0,31.03,31.03,0.0
2003-08-07,11.42,11.42,0.0,20.07,20.07,0.0,31.48,31.48,0.0
2003-08-08,11.3,11.3,0.0,19.75,19.75,0.0,31.03,31.03,0.0
2003-08-09,11.54,11.54,0.0,20.61,20.61,0.0,32.5,32.5,0.0
2003-08-10,11.63,11.63,0.0,20.94,20.94,0.0,33.18,33.18,0.0
2003-08-11,11.52,11.52,0.0,20.49,20.49,0.0,32.29,32.29,0.0
2003-08-12,11.48,11.48,0.0,21.41,21.41,0.0,33.62,33.62,0.0
2003-08-13,10.98,10.98,0.0,20.39,20.39,0.0,31.6,31.6,0.0
2003-08-14,10.88,10.88,0.0,20.2,20.2,0.0,31.32,31.32,0.0
2003-08-15,10.79,10.79,0.0,19.7,19.7,0.0,30.78,30.78,0.0
2003-08-16,10.95,10.95,0.0,20.67,20.67,0.0,32.32,32.32,0.0
2003-08-17,10.51,10.51,0.0,19.42,19.42,0.0,30.31,30.31,0.0
2003-08-18,10.32,10.32,0.0,19.4,19.4,0.0,30.01,30.01,0.0
2003-08-19,10.23,10.23,0.0,19.23,19.23,0.0,29.73,29.73,0.0
2003-08-20,10.12,10.12,0.0,18.91,18.91,0.0,29.33,29.33,0.0
2003-08-21,9.981,9.981,0.0,18.4,18.4,0.0,28.62,28.62,0.0
2003-08-22,9.867,9.867,0.0,18.35,18.35,0.0,28.47,28.47,0.0
2003-08-23,9.671,9.671,0.0,18.22,18.22,0.0,28.17,28.17,0.0
2003-08-24,9.584,9.584,0.0,17.95,17.95,0.0,27.81,27.81,0.0
2003-08-25,9.461,9.461,0.0,17.79,17.79,0.0,27.53,27.53,0.0
2003-08-26,9.455,9.455,0.0,17.58,17.58,0.0,27.36,27.36,0.0
2003-08-27,9.606,9.606,0.0,18.01,18.01,0.0,28.18,28.18,0.0
2003-08-28,9.21,9.21,0.0,17.2,17.2,0.0,26.66,26.66,0.0
2003-08-29,9.148,9.148,0.0,16.91,16.91,0.0,26.4,26.4,0.0
2003-08-30,9.151,9.151,0.0,17.14,17.14,0.0,26.7,26.7,0.0
2003-08-31,8.978,8.978,0.0,16.8,16.8,0.0,26.11,26.11,0.0
2003-09-01,9.07,9.07,0.0,17.16,17.16,0.0,26.72,26.72,0.0
2003-09-02,9.164,9.164,0.0,17.49,17.49,0.0,27.18,27.18,0.0
2003-09-03,9.44,9.44,0.0,18.62,18.62,0.0,28.89,28.89,0.0
2003-09-04,9.002,9.002,0.0,17.49,17.49,0.0,26.79,26.79,0.0
2003-09-05,8.815,8.815,0.0,17.2,17.2,0.0,26.17,26.17,0.0
2003-09-06,8.668,8.668,0.0,16.57,16.57,0.0,25.41,25.41,0.0
2003-09-07,8.588,8.588,0.0,16.62,16.62,0.0,25.39,25.39,0.0
2003-09-08,8.495,8.495,0.0,16.52,16.52,0.0,25.2,25.2,0.0
2003-09-09,8.377,8.377,0.0,16.27,16.27,0.0,24.79,24.79,0.0
2003-09-10,8.282,8.282,0.0,15.81,15.81,0.0,24.24,24.24,0.0
2003-09-11,8.136,8.136,0.0,15.76,15.76,0.0,24.06,24.06,0.0
2003-09-12,8.137,8.137,0.0,15.87,15.87,0.0,24.28,24.28,0.0
2003-09-13,8.011,8.011,0.0,15.55,15.55,0.0,23.78,23.78,0.0
2003-09-14,7.858,7.858,0.0,15.06,15.06,0.0,23.04,23.04,0.0
2003-09-15,8.378,8.378,0.0,16.98,16.98,0.0,25.88,25.88,0.0
2003-09-16,7.71,7.71,0.0,15.29,15.29,0.0,23.15,23.15,0.0
2003-09-17,14.37,14.37,0.0,15.08,15.08,0.0,31.91,31.91,0.0
2003-09-18,14.65,14.65,0.0,37.22,37.22,0.0,60.15,60.15,0.0
2003-09-19,10.3,10.3,0.0,21.99,21.99,0.0,34.32,34.32,0.0
2003-09-20,9.949,9.949,0.0,19.44,19.44,0.0,30.56,30.56,0.0
2003-09-21,9.795,9.795,0.0,19.15,19.15,0.0,29.7,29.7,0.0
2003-09-22,9.698,9.698,0.0,18.64,18.64,0.0,29.58,29.58,0.0
2003-09-23,9.517,9.517,0.0,17.8,17.8,0.0,28.14,28.14,0.0
2003-09-24,9.309,9.309,0.0,18.19,18.19,0.0,28.4,28.4,0.0
2003-09-25,9.213,9.213,0.0,18.47,18.47,0.0,28.56,28.56,0.0
2003-09-26,9.053,9.053,0.0,17.31,17.31,0.0,27.16,27.16,0.0
2003-09-27,9.143,9.143,0.0,17.66,17.66,0.0,27.95,27.95,0.0
2003-09-28,9.023,9.023,0.0,17.65,17.65,0.0,27.64,27.64,0.0
2003-09-29,8.751,8.751,0.0,17.45,17.45,0.0,26.91,26.91,0.0
2003-09-30,8.807,8.807,0.0,17.55,17.55,0.0,27.14,27.14,0.0
2003-10-01,8.583,8.583,0.0,16.32,16.32,0.0,25.69,25.69,0.0
2003-10-02,8.432,8.432,0.0,16.35,16.35,0.0,25.59,25.59,0.0
2003-10-03,8.469,8.469,0.0,16.64,16.64,0.0,25.92,25.92,0.0
2003-10-04,8.257,8.257,0.0,16.54,16.54,0.0,25.54,25.54,0.0
2003-10-05,8.036,8.036,0.0,15.59,15.59,0.0,24.35,24.35,0.0
2003-10-06,8.031,8.031,0.0,15.6,15.6,0.0,24.35,24.35,0.0
2003-10-07,7.975,7.975,0.0,15.65,15.65,0.0,24.29,24.29,0.0
2003-10-08,7.794,7.794,0.0,15.57,15.57,0.0,24.0,24.0,0.0
2003-10-09,7.643,7.643,0.0,15.08,15.08,0.0,23.38,23.38,0.0
2003-10-10,7.614,7.614,0.0,14.81,14.81,0.0,23.08,23.08,0.0
2003-10-11,7.55,7.55,0.0,14.75,14.75,0.0,22.92,22.92,0.0
2003-10-12,7.453,7.453,0.0,14.67,14.67,0.0,22.75,22.75,0.0
2003-10-13,7.361,7.361,0.0,14.25,14.25,0.0,22.18,22.18,0.0
2003-10-14,8.198,8.198,0.0,15.69,15.69,0.0,25.07,25.07,0.0
2003-10-15,7.51,7.51,0.0,14.35,14.35,0.0,22.47,22.47,0.0
2003-10-16,7.426,7.426,0.0,14.21,14.21,0.0,22.22,22.22,0.0
2003-10-17,7.409,7.409,0.0,14.1,14.1,0.0,22.17,22.17,0.0
2003-10-18,7.133,7.133,0.0,13.8,13.8,0.0,21.49,21.49,0.0
2003-10-19,7.106,7.106,0.0,13.57,13.57,0.0,21.21,21.21,0.0
2003-10-20,7.049,7.049,0.0,13.45,13.45,0.0,21.04,21.04,0.0
2003-10-21,6.989,6.989,0.0,13.41,13.41,0.0,20.97,20.97,0.0
2003-10-22,6.921,6.921,0.0,13.19,13.19,0.0,20.66,20.66,0.0
2003-10-23,6.708,6.708,0.0,12.86,12.86,0.0,20.11,20.11,0.0
2003-10-24,6.674,6.674,0.0,12.76,12.76,0.0,19.94,19.94,0.0
2003-10-25,6.607,6.607,0.0,12.66,12.66,0.0,19.77,19.77,0.0
2003-10-26,6.779,6.779,0.0,12.87,12.87,0.0,20.31,20.31,0.0
2003-10-27,6.729,6.729,0.0,13.12,13.12,0.0,20.58,20.58,0.0
2003-10-28,6.581,6.581,0.0,12.64,12.64,0.0,19.77,19.77,0.0
2003-10-29,6.506,6.506,0.0,12.48,12.48,0.0,19.49,19.49,0.0
2003-10-30,6.367,6.367,0.0,12.2,12.2,0.0,18.98,18.98,0.0
2003-10-31,6.289,6.289,0.0,11.96,11.96,0.0,18.66,18.66,0.0
2003-11-01,6.128,6.128,0.0,11.79,11.79,0.0,18.32,18.32,0.0
2003-11-02,6.097,6.097,0.0,11.69,11.69,0.0,18.17,18.17,0.0
2003-11-03,6.038,6.038,0.0,11.55,11.55,0.0,17.98,17.98,0.0
2003-11-04,5.968,5.968,0.0,11.35,11.35,0.0,17.7,17.7,0.0
2003-11-05,6.151,6.151,0.0,11.93,11.93,0.0,18.72,18.72,0.0
2003-11-06,5.891,5.891,0.0,11.4,11.4,0.0,17.79,17.79,0.0
2003-11-07,5.768,5.768,0.0,11.08,11.08,0.0,17.21,17.21,0.0
2003-11-08,5.714,5.714,0.0,10.87,10.87,0.0,16.94,16.94,0.0
2003-11-09,5.64,5.64,0.0,10.78,10.78,0.0,16.77,16.77,0.0
2003-11-10,5.651,5.651,0.0,10.67,10.67,0.0,16.63,16.63,0.0
2003-11-11,6.261,6.261,0.0,12.79,12.79,0.0,20.18,20.18,0.0
2003-11-12,6.353,6.353,0.0,13.14,13.14,0.0,20.03,20.03,0.0
2003-11-13,5.983,5.983,0.0,12.49,12.49,0.0,18.75,18.75,0.0
2003-11-14,5.92,5.92,0.0,12.34,12.34,0.0,18.51,18.51,0.0
2003-11-15,5.953,5.953,0.0,12.57,12.57,0.0,18.86,18.86,0.0
2003-11-16,5.851,5.851,0.0,12.08,12.08,0.0,18.28,18.28,0.0
2003-11-17,5.611,5.611,0.0,11.83,11.83,0.0,17.76,17.76,0.0
2003-11-18,6.805,6.805,0.0,14.44,14.44,0.0,21.9,21.9,0.0
