*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -HEAD  AUG 30, 2026 03:50:10

*RUN   1        : GUO2025 XINYU66 REAL      MZCER048 SHIH2001    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : SHIH2001 MZ GUO2025 SHIHEZI 2020 W1
 DATA PATH      :
 TREATMENT  1   : GUO2025 XINYU66 REAL      MZCER048
  
!                                                                                                                                                                                                                                      Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                      0-5    5-15   15-20   20-30   30-40   40-50   50-60   60-70   70-80  80-100
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD   GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD  PST1A  PST2A   KSTD   LN%D   SH%D   HIPD   PWDD   PWTD     SLAD   CHTD   CWID   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   RL10D   CDAD   LDAD   SDAD   SNW0C   SNW1C  DTTD
 2020 162    38    36   14.0      3   2.93   2077    399      0   1257   2476   2476      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    141.2   1.14   0.00   0.84    2.55    4.00    4.00    4.00    3.99    3.09    2.42    1.38    0.97    0.01      0      0      0       0       0 15.10
 2020 163    39    37   14.0      3   3.11   2236    487      0   1312   2723   2723      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    139.2   1.21   0.00   0.86    2.54    4.00    4.00    4.00    4.00    3.23    2.60    1.53    1.12    0.04      0      0      0       0       0 14.70
 2020 164    40    38   14.0      3   3.32   2421    604      0   1370   3025   3025      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    137.0   1.29   0.00   0.88    2.52    4.00    4.00    4.00    4.00    3.37    2.78    1.70    1.29    0.09      0      0      0       0       0 16.85
 2020 165    41    39   15.0      3   3.51   2594    728      0   1405   3322   3322      0    0.0  0.000      0      0  0.000  0.064  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    135.2   1.36   0.00   0.90    2.51    4.00    4.00    4.00    4.00    3.44    2.89    1.81    1.40    0.13      0      0      0       0       0 16.55
 2020 166    42    40   15.0      3   3.61   2707    820      0   1461   3527   3527      0    0.0  0.000      0      0  0.092  0.395  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    133.5   1.40   0.00   0.92    2.50    4.00    4.00    4.00    4.00    3.55    3.03    2.00    1.61    0.22      0      0      0       0       0 16.55
 2020 167    43    41   16.0      3   3.65   2800    906      0   1513   3706   3706      0    0.0  0.000      0      0  0.355  0.571  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      0    130.2   1.42   0.00   0.94    2.74    4.00    4.00    4.00    4.00    3.60    3.10    2.09    1.74    0.29      0      0      0       0       0 19.17
 2020 168    44    42   16.0      3   3.82   2962   1085      0   1524   4047   4050      0    0.0  0.000      3      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      3    129.0   1.49   0.00   0.97    2.79    4.00    4.00    4.00    3.99    3.60    3.11    2.11    1.77    0.32      0      0      0       0       0 19.44
 2020 169    45    43   17.0      3   3.91   3047   1219      0   1529   4266   4272      0    0.0  0.000      5      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0      5    128.3   1.52   0.00   0.99    2.82    4.00    4.00    4.00    3.98    3.59    3.11    2.12    1.78    0.33      0      0      0       0       0 20.14
 2020 170    46    44   17.0      3   4.04   3169   1440      0   1541   4609   4624      0    0.0  0.000     15      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0     15    127.4   1.57   0.00   1.00    2.88    4.00    4.00    4.00    3.98    3.59    3.12    2.14    1.82    0.36      0      0      0       0       0 17.55
 2020 171    47    45   17.0      3   4.12   3250   1606      0   1547   4856   4879      0    0.0  0.000     23      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   0.00   0.00   0.00      0     23    126.8   1.60   0.00   1.00    2.92    4.00    4.00    4.00    3.97    3.58    3.12    2.15    1.83    0.38      0      0      0       0       0 15.45
