run_id,method,group,region,arm,seed,evaluation,candidate_id,status,theta_json,theta_normalized_json,qsim_path,01605500_nse,01606000_nse,01606500_nse,mean_nse,min_nse,01605500_kge,01606000_kge,01606500_kge,01605500_pbias,01606000_pbias,01606500_pbias,01605500_rmse,01606000_rmse,01606500_rmse,station_nse_json,station_kge_json,station_pbias_json,station_rmse_json,best_so_far,elapsed_seconds,error,completed_at
DDS_POINT_AI_20260906,DDS,POINT_AI,POINT_AI,DDS_POINT_AI,20260906,1,DDS_POINT_AI_20260906-0001,DONE,"[-4.572128295898439,0.31941384077072144,77.9794921875,0.5072227716445923,0.5018150210380554,1.08740234375,0.4848923683166504,1.0630097389221191,0.10975213348865509,0.22186732292175296,11.386322975158691,0.1549385190010071,242.81002807617188,0.999804675579071]","[0.5142623901367187,0.31941384077072144,0.431640625,0.5072227716445923,0.5018150210380554,0.718505859375,0.4848923683166504,0.5068472310116416,0.4986229638258615,0.5535521877738169,0.473332900841699,0.5148445451538699,0.4856200458647446,0.6660155852635699]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a5_5\qsim\DDS_POINT_AI_20260906\evaluation_0001.npy,0.16777877357810256,0.24260348969809065,0.24441189877489067,0.21826472068369462,0.16777877357810256,0.16866236071279295,0.2265905302695186,0.20155411373978505,36.16410637288171,14.611440658462321,0.2811493523200402,8.089223278916927,17.375114671520485,29.099751778946253,"{""01605500"":0.16777877357810256,""01606000"":0.24260348969809065,""01606500"":0.24441189877489067}","{""01605500"":0.16866236071279295,""01606000"":0.2265905302695186,""01606500"":0.20155411373978505}","{""01605500"":36.16410637288171,""01606000"":14.611440658462321,""01606500"":0.2811493523200402}","{""01605500"":8.089223278916927,""01606000"":17.375114671520485,""01606500"":29.099751778946253}",0.21826472068369462,45.133398700003454,,2026-09-05T10:41:21.079541+00:00
DDS_POINT_AI_20260907,DDS,POINT_AI,POINT_AI,DDS_POINT_AI,20260907,1,DDS_POINT_AI_20260907-0001,DONE,"[-4.572128295898439,0.31941384077072144,77.9794921875,0.5072227716445923,0.5018150210380554,1.08740234375,0.4848923683166504,1.0630097389221191,0.10975213348865509,0.22186732292175296,11.386322975158691,0.1549385190010071,242.81002807617188,0.999804675579071]","[0.5142623901367187,0.31941384077072144,0.431640625,0.5072227716445923,0.5018150210380554,0.718505859375,0.4848923683166504,0.5068472310116416,0.4986229638258615,0.5535521877738169,0.473332900841699,0.5148445451538699,0.4856200458647446,0.6660155852635699]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a5_5\qsim\DDS_POINT_AI_20260907\evaluation_0001.npy,0.16777877357810256,0.24260348969809065,0.24441189877489067,0.21826472068369462,0.16777877357810256,0.16866236071279295,0.2265905302695186,0.20155411373978505,36.16410637288171,14.611440658462321,0.2811493523200402,8.089223278916927,17.375114671520485,29.099751778946253,"{""01605500"":0.16777877357810256,""01606000"":0.24260348969809065,""01606500"":0.24441189877489067}","{""01605500"":0.16866236071279295,""01606000"":0.2265905302695186,""01606500"":0.20155411373978505}","{""01605500"":36.16410637288171,""01606000"":14.611440658462321,""01606500"":0.2811493523200402}","{""01605500"":8.089223278916927,""01606000"":17.375114671520485,""01606500"":29.099751778946253}",0.21826472068369462,46.637480700002925,,2026-09-05T10:41:22.588391+00:00
DDS_RANDOM_SOFT_20260908,DDS,RANDOM_SOFT,RANDOM_SOFT,DDS_RANDOM_SOFT,20260908,1,DDS_RANDOM_SOFT_20260908-0001,DONE,"[3.6934215761721134,0.846051100641489,100.58067453140393,0.28494682908058167,0.554341197013855,1.0342344895005227,0.33109330479055643,1.8479660959914326,0.05906530812382699,0.2511532894736156,7.596902742050588,0.24245055046956984,410.16283391903943,0.8808386236429215]","[0.7897807192057371,0.846051100641489,0.5575525043532252,0.28494682908058167,0.554341197013855,0.5855862237513065,0.33109330479055643,0.9199821557849646,0.21702948957681656,0.6269506001845002,0.3151107616722584,0.8075269246473908,0.8203256642445922,0.26946207880973816]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a5_5\qsim\DDS_RANDOM_SOFT_20260908\evaluation_0001.npy,0.04703331455540449,0.13822203693242763,0.15785773453967178,0.11437102867583464,0.04703331455540449,-0.007394046630122775,0.0882084433110466,0.08639145468836318,48.3229070691036,24.320896973940354,8.800565032370868,8.656180183148651,18.533767975947118,30.721290960322516,"{""01605500"":0.04703331455540449,""01606000"":0.13822203693242763,""01606500"":0.15785773453967178}","{""01605500"":-0.007394046630122775,""01606000"":0.0882084433110466,""01606500"":0.08639145468836318}","{""01605500"":48.3229070691036,""01606000"":24.320896973940354,""01606500"":8.800565032370868}","{""01605500"":8.656180183148651,""01606000"":18.533767975947118,""01606500"":30.721290960322516}",0.11437102867583464,46.62947730000451,,2026-09-05T10:41:22.593920+00:00
DDS_RANDOM_SOFT_20260907,DDS,RANDOM_SOFT,RANDOM_SOFT,DDS_RANDOM_SOFT,20260907,1,DDS_RANDOM_SOFT_20260907-0001,DONE,"[-2.9805652517825365,0.45893928315490484,152.5224772565998,0.030599744990468025,0.6715702367946506,1.158622982725501,0.7699508229270577,0.33732229843735695,0.1551376742683351,0.10653476221207529,15.205962558742613,0.20440055411774663,79.34845987094867,1.0275701113976539]","[0.5673144916072488,0.45893928315490484,0.8469218788668513,0.030599744990468025,0.6715702367946506,0.8965574568137527,0.7699508229270577,0.12490647286176682,0.7507648570463061,0.2644981509074569,0.6328168082982302,0.680269411765039,0.15869690291583538,0.7585670379921794]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a5_5\qsim\DDS_RANDOM_SOFT_20260907\evaluation_0001.npy,0.1883442598933749,0.25468029972343087,0.24773130182542213,0.23025195381407595,0.1883442598933749,0.12289391302351949,0.1959109740913083,0.1740698526194333,38.71923244912756,16.943649032713683,2.1533614217272063,7.988649387003945,17.236033517005797,29.035761804894978,"{""01605500"":0.1883442598933749,""01606000"":0.25468029972343087,""01606500"":0.24773130182542213}","{""01605500"":0.12289391302351949,""01606000"":0.1959109740913083,""01606500"":0.1740698526194333}","{""01605500"":38.71923244912756,""01606000"":16.943649032713683,""01606500"":2.1533614217272063}","{""01605500"":7.988649387003945,""01606000"":17.236033517005797,""01606500"":29.035761804894978}",0.23025195381407595,46.65992520000145,,2026-09-05T10:41:22.626035+00:00
DDS_POINT_AI_20260908,DDS,POINT_AI,POINT_AI,DDS_POINT_AI,20260908,1,DDS_POINT_AI_20260908-0001,DONE,"[-4.572128295898439,0.31941384077072144,77.9794921875,0.5072227716445923,0.5018150210380554,1.08740234375,0.4848923683166504,1.0630097389221191,0.10975213348865509,0.22186732292175296,11.386322975158691,0.1549385190010071,242.81002807617188,0.999804675579071]","[0.5142623901367187,0.31941384077072144,0.431640625,0.5072227716445923,0.5018150210380554,0.718505859375,0.4848923683166504,0.5068472310116416,0.4986229638258615,0.5535521877738169,0.473332900841699,0.5148445451538699,0.4856200458647446,0.6660155852635699]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a5_5\qsim\DDS_POINT_AI_20260908\evaluation_0001.npy,0.16777877357810256,0.24260348969809065,0.24441189877489067,0.21826472068369462,0.16777877357810256,0.16866236071279295,0.2265905302695186,0.20155411373978505,36.16410637288171,14.611440658462321,0.2811493523200402,8.089223278916927,17.375114671520485,29.099751778946253,"{""01605500"":0.16777877357810256,""01606000"":0.24260348969809065,""01606500"":0.24441189877489067}","{""01605500"":0.16866236071279295,""01606000"":0.2265905302695186,""01606500"":0.20155411373978505}","{""01605500"":36.16410637288171,""01606000"":14.611440658462321,""01606500"":0.2811493523200402}","{""01605500"":8.089223278916927,""01606000"":17.375114671520485,""01606500"":29.099751778946253}",0.21826472068369462,46.736165399997844,,2026-09-05T10:41:22.682686+00:00
DDS_RANDOM_SOFT_20260906,DDS,RANDOM_SOFT,RANDOM_SOFT,DDS_RANDOM_SOFT,20260906,1,DDS_RANDOM_SOFT_20260906-0001,DONE,"[4.981170045211911,0.2375397002324462,86.39432150730863,0.9223088212311268,0.057581049390137196,0.8561054695397616,0.6070816554129124,1.4509667055681348,0.07893720597028733,0.047368109066039325,13.00751945595257,0.13536523683741689,209.79508686075283,0.9306135319173336]","[0.8327056681737304,0.2375397002324462,0.47851989697664976,0.9223088212311268,0.057581049390137196,0.14026367384940386,0.6070816554129124,0.7110351081937551,0.3274289220571518,0.11621079966425896,0.5410237768664956,0.44938206300139427,0.4195901621133089,0.43537843972444534]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a5_5\qsim\DDS_RANDOM_SOFT_20260906\evaluation_0001.npy,0.01583863253893114,0.13340692047893887,0.1833333557461605,0.11085963625467683,0.01583863253893114,-0.04447564756801037,0.10902358912080712,0.1344129758563677,70.43075081221048,40.05763409000024,23.430360725149605,8.79671628657605,18.585473834928464,30.253048125977237,"{""01605500"":0.01583863253893114,""01606000"":0.13340692047893887,""01606500"":0.1833333557461605}","{""01605500"":-0.04447564756801037,""01606000"":0.10902358912080712,""01606500"":0.1344129758563677}","{""01605500"":70.43075081221048,""01606000"":40.05763409000024,""01606500"":23.430360725149605}","{""01605500"":8.79671628657605,""01606000"":18.585473834928464,""01606500"":30.253048125977237}",0.11085963625467683,46.740243200001714,,2026-09-05T10:41:22.702169+00:00
DDS_POINT_AI_20260906,DDS,POINT_AI,POINT_AI,DDS_POINT_AI,20260906,2,DDS_POINT_AI_20260906-0002,DONE,"[-7.438609838906395,0.3909743207414206,114.67069016312009,0.9658639225790315,0.34550634934958957,1.08740234375,0.5585689729883049,1.3468853248638308,0.10975213348865509,0.2932860459208469,20.411409496362275,0.2015224107278133,433.14126821488037,1.0444356237503858]","[0.41871300536978684,0.3909743207414206,0.6360484131650144,0.9658639225790315,0.34550634934958957,0.718505859375,0.5585689729883049,0.6562554341388583,0.4986229638258615,0.7325464810046287,0.8501632357562536,0.6706435141398438,0.8662825337554114,0.814785412501286]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a5_5\qsim\DDS_POINT_AI_20260906\evaluation_0002.npy,0.22993628268503608,0.2841348449468033,0.27084630551876965,0.26163914438353636,0.22993628268503608,0.18281617430008723,0.23260537481628396,0.20145857422750646,33.58122608284915,11.167767097821631,-2.4206753391833007,7.7812749160396315,16.892022116882654,28.58618958827719,"{""01605500"":0.22993628268503608,""01606000"":0.2841348449468033,""01606500"":0.27084630551876965}","{""01605500"":0.18281617430008723,""01606000"":0.23260537481628396,""01606500"":0.20145857422750646}","{""01605500"":33.58122608284915,""01606000"":11.167767097821631,""01606500"":-2.4206753391833007}","{""01605500"":7.7812749160396315,""01606000"":16.892022116882654,""01606500"":28.58618958827719}",0.26163914438353636,43.68215549999877,,2026-09-05T10:42:04.853461+00:00
DDS_POINT_AI_20260907,DDS,POINT_AI,POINT_AI,DDS_POINT_AI,20260907,2,DDS_POINT_AI_20260907-0002,DONE,"[-3.72492637355354,0.26527015084108824,129.43113116773054,0.43300570773921576,0.5759801170293327,1.0585454864536685,0.5455463406589623,1.3739842491349992,0.047780610218971155,0.22186732292175296,3.7950679753696552,0.10825499373660678,128.56005925541825,0.9282923163116527]","[0.542502454214882,0.26527015084108824,0.7182792822714794,0.43300570773921576,0.5759801170293327,0.6463637161341711,0.5455463406589623,0.6705180258605259,0.15433672343872862,0.5535521877738169,0.15637027037034051,0.3587123536341364,0.25712010365323856,0.42764105437217537]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a5_5\qsim\DDS_POINT_AI_20260907\evaluation_0002.npy,0.1424535830140662,0.21995092153302565,0.2111157835576737,0.19117342936825518,0.1424535830140662,0.0786748586802346,0.15955952894021108,0.13364119018237974,38.06585007785605,16.774087582612577,1.8931202429142002,8.2113818243849,17.633031919594842,29.734001766771865,"{""01605500"":0.1424535830140662,""01606000"":0.21995092153302565,""01606500"":0.2111157835576737}","{""01605500"":0.0786748586802346,""01606000"":0.15955952894021108,""01606500"":0.13364119018237974}","{""01605500"":38.06585007785605,""01606000"":16.774087582612577,""01606500"":1.8931202429142002}","{""01605500"":8.2113818243849,""01606000"":17.633031919594842,""01606500"":29.734001766771865}",0.21826472068369462,45.147484299995995,,2026-09-05T10:42:07.825162+00:00
DDS_RANDOM_SOFT_20260906,DDS,RANDOM_SOFT,RANDOM_SOFT,DDS_RANDOM_SOFT,20260906,2,DDS_RANDOM_SOFT_20260906-0002,DONE,"[-12.305483324453235,0.7469084672629833,144.15376244392246,0.3215220235288143,0.6719460235908628,1.0723898135125638,0.15987075492739677,0.810435404907912,0.1192687143944204,0.280947574108839,11.109648944810033,0.17759848152287303,300.18254070640296,1.0927417624741793]","[0.2564838891848922,0.7469084672629833,0.8002995122224092,0.3215220235288143,0.6719460235908628,0.6809745337814093,0.15987075492739677,0.3739133710041642,0.5514928577467799,0.7016229927539825,0.46178074926137924,0.5906303729861975,0.6003650734201074,0.9758058749139309]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a5_5\qsim\DDS_RANDOM_SOFT_20260906\evaluation_0002.npy,0.2702466178143389,0.3288000792861736,0.31217501393513325,0.30374057034521523,0.2702466178143389,0.21908921313803786,0.2678268902716717,0.23916761943999432,34.21440744513415,12.54439391591602,-1.2692889032809997,7.574875285883458,16.35656025569631,27.764234471627713,"{""01605500"":0.2702466178143389,""01606000"":0.3288000792861736,""01606500"":0.31217501393513325}","{""01605500"":0.21908921313803786,""01606000"":0.2678268902716717,""01606500"":0.23916761943999432}","{""01605500"":34.21440744513415,""01606000"":12.54439391591602,""01606500"":-1.2692889032809997}","{""01605500"":7.574875285883458,""01606000"":16.35656025569631,""01606500"":27.764234471627713}",0.30374057034521523,46.40288719999808,,2026-09-05T10:42:09.195387+00:00
DDS_POINT_AI_20260908,DDS,POINT_AI,POINT_AI,DDS_POINT_AI,20260908,2,DDS_POINT_AI_20260908-0002,DONE,"[-4.572128295898439,0.5442558098272784,75.37305628930538,0.35453260055554514,0.5490533928907186,1.0623937167437123,0.4128019841546708,1.3604960603862442,0.1155417426679569,0.22045303676360659,5.2986983968978825,0.2817793781869818,250.9647177953976,0.9525155820460904]","[0.5142623901367187,0.5442558098272784,0.4171200907482194,0.35453260055554514,0.5490533928907186,0.6559842918592809,0.4128019841546708,0.6634189791506548,0.5307874592664271,0.5500076109363573,0.21915233389970284,0.9390614655083004,0.5019294256293837,0.5083852734869678]",D:\SWAT+_3V3\Q\projects\SWATPlus-PISO-Cal\artifacts\a5_5\qsim\DDS_POINT_AI_20260908\evaluation_0002.npy,0.10942924170721957,0.2110137097942757,0.21781858769199558,0.17942051306449694,0.10942924170721957,0.0996004667116851,0.18343633748384447,0.17085750569597735,42.88216584194909,20.171004995883195,5.149500424071718,8.367999473846139,17.733757197356006,29.60741389895798,"{""01605500"":0.10942924170721957,""01606000"":0.2110137097942757,""01606500"":0.21781858769199558}","{""01605500"":0.0996004667116851,""01606000"":0.18343633748384447,""01606500"":0.17085750569597735}","{""01605500"":42.88216584194909,""01606000"":20.171004995883195,""01606500"":5.149500424071718}","{""01605500"":8.367999473846139,""01606000"":17.733757197356006,""01606500"":29.60741389895798}",0.21826472068369462,46.75755619999836,,2026-09-05T10:42:09.525239+00:00
