*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -HEAD  AUG 29, 2026 05:16:45

*RUN   1        : RAINFED LOW NITROGEN      MZCER048 UFGA8201    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UFGA8201 MZ NIT X IRR, GAINESVILLE 2N*3I
 DATA PATH      :
 TREATMENT  1   : RAINFED LOW NITROGEN      MZCER048
  
!                                                                                                                                                                                                                                      Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                      0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD   GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD  PST1A  PST2A   KSTD   LN%D   SH%D   HIPD   PWDD   PWTD     SLAD   CHTD   CWID   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   CDAD   LDAD   SDAD   SNW0C   SNW1C  DTTD
 1982 079    24    22    6.0      1   0.17     68     14      0     35     83     83      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.27   0.00   0.00      0      0    249.7   0.08   0.00   0.34    0.55    0.27    0.12    0.00    0.00    0.00    0.00    0.00    0.00      0      0      0       0       1 17.56
 1982 080    25    23    6.0      1   0.20     86     14      0     40    100    100      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.08   0.00   0.00      0      0    238.3   0.10   0.00   0.36    0.55    0.31    0.15    0.00    0.00    0.00    0.00    0.00    0.00      0      0      0       0       1 15.51
 1982 081    26    24    7.0      1   0.24    105     14      0     43    120    120      0    0.0  0.000      0      0  0.000  0.000  0.042  0.000  0.000  0.000  0.000   2.84   0.00   0.00      0      0    228.2   0.11   0.00   0.37    0.55    0.34    0.17    0.01    0.00    0.00    0.00    0.00    0.00      0      0      0       0       1 15.08
 1982 082    27    25    7.0      1   0.27    125     14      0     49    140    140      0    0.0  0.000      0      0  0.000  0.000  0.082  0.000  0.000  0.000  0.000   3.42   0.00   0.00      0      0    218.8   0.13   0.00   0.39    0.63    0.42    0.17    0.01    0.00    0.00    0.00    0.00    0.00      0      0      0       0       1 13.57
 1982 083    28    26    7.0      1   0.31    134     14      0     50    149    149      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.72   0.00   0.00      0      0    231.4   0.15   0.00   0.40    0.64    0.43    0.17    0.01    0.00    0.00    0.00    0.00    0.00      0      0      0       0       1 13.10
 1982 084    29    27    7.0      1   0.36    173     14      0     60    188    188      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.11   0.00   0.00      0      0    206.0   0.17   0.00   0.42    0.72    0.50    0.22    0.01    0.00    0.00    0.00    0.00    0.00      0      0      0       0       2 14.73
 1982 085    30    28    8.0      1   0.40    202     14      0     83    216    216      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.39   0.00   0.00      0      0    199.6   0.19   0.00   0.43    0.89    0.64    0.34    0.04    0.00    0.00    0.00    0.00    0.00      0      0      0       0       2 13.49
 1982 086    31    29    8.0      2   0.43    201     14      0    110    216    216      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.88   0.00   0.00      0      0    213.3   0.20   0.00   0.44    0.88    0.85    0.51    0.09    0.00    0.00    0.00    0.00    0.00      0      0      0       0       2  6.65
 1982 087    32    30    8.0      2   0.44    209     14      0    112    224    224      0    0.0  0.000      0      0  0.000  0.000  0.002  0.000  0.000  0.000  0.000   3.74   0.00   0.00      0      0    211.5   0.21   0.00   0.44    0.88    0.85    0.52    0.09    0.00    0.00    0.00    0.00    0.00      0      0      0       0       2  4.23
 1982 088    33    31    8.0      2   0.48    230     14      0    124    244    244      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.51   0.00   0.00      0      0    207.5   0.22   0.00   0.45    0.92    0.90    0.59    0.13    0.00    0.00    0.00    0.00    0.00      0      0      0       0       3  7.88
 1982 089    34    32    9.0      2   0.54    266     14      0    159    281    281      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.85   0.00   0.00      0      0    201.2   0.25   0.00   0.47    1.48    0.98    0.74    0.20    0.01    0.00    0.00    0.00    0.00      0      0      0       0       3 12.86
 1982 090    35    33    9.0      2   0.60    308     14      0    182    322    322      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.78   0.00   0.00      0      0    195.2   0.28   0.00   0.48    1.47    1.07    0.88    0.28    0.02    0.00    0.00    0.00    0.00      0      0      0       0       4 13.32
 1982 091    36    34    9.0      3   0.68    361     15      0    221    375    375      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.69   0.00   0.00      0      0    188.3   0.32   0.00   0.50    1.46    1.18    1.13    0.42    0.07    0.00    0.00    0.00    0.00      0      0      0       0       5 15.27
 1982 092    37    35   10.0      3   0.77    419     15      0    266    434    434      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.59   0.00   0.00      0      0    183.3   0.36   0.00   0.52    1.45    1.27    1.40    0.60    0.15    0.00    0.00    0.00    0.00      0      0      0       0       6 15.31
 1982 093    38    36   10.0      3   0.87    486     16      0    275    503    503      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.54   0.00   0.00      0      0    178.4   0.41   0.00   0.53    1.44    1.27    1.45    0.64    0.18    0.00    0.00    0.00    0.00      0      0      0       0       8 15.76
 1982 094    39    37   10.0      3   0.95    545     19      0    342    564    564      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.49   0.00   0.00      0      0    174.7   0.45   0.00   0.55    1.43    1.30    1.77    0.95    0.41    0.00    0.00    0.00    0.00      0      0      0       0       9 12.80
 1982 095    40    38   11.0      3   1.05    614     22      0    389    636    636      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.45   0.00   0.00      0      0    170.9   0.49   0.00   0.56    1.43    1.32    1.91    1.19    0.63    0.00    0.00    0.00    0.00      0      0      0       0      11 13.66
 1982 096    41    39   11.0      3   1.15    686     27      0    464    714    714      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.32   0.00   0.00      0      0    167.4   0.54   0.00   0.58    1.42    1.38    2.00    1.60    1.06    0.00    0.00    0.00    0.00      0      0      0       0      13 13.40
 1982 097    42    40   11.0      3   1.20    724     31      0    569    754    754      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.27   0.00   0.00      0      0    165.7   0.57   0.00   0.58    1.41    1.49    2.08    2.17    1.72    0.00    0.00    0.00    0.00      0      0      0       0      15  6.61
 1982 098    43    41   11.0      3   1.21    730     31      0    567    762    762      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.34   0.00   0.00      0      0    165.4   0.57   0.00   0.59    1.41    1.49    2.07    2.16    1.71    0.00    0.00    0.00    0.00      0      0      0       0      18  8.10
 1982 099    44    42   11.0      3   1.31    805     41      0    569    845    845      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.33   0.00   0.00      0      0    162.5   0.62   0.00   0.61    1.45    1.50    2.09    2.15    1.70    0.00    0.00    0.00    0.00      0      0      0       0      21 12.25
 1982 100    45    43   12.0      3   1.35    838     46      0    568    883    883      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.29   0.00   0.00      0      0    161.2   0.64   0.00   0.61    1.46    1.50    2.09    2.14    1.69    0.00    0.00    0.00    0.00      0      0      0       0      24  9.25
 1982 101    46    44   12.0      3   1.42    889     54      0    666    943    943      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.28   0.00   0.00      0      0    159.4   0.67   0.00   0.61    2.45    1.89    2.37    2.41    1.83    0.00    0.00    0.00    0.00      0      0      0       0      26  6.75
 1982 102    47    45   12.0      3   1.49    949     65      0    775   1014   1014      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.26   0.00   0.00      0      0    157.5   0.70   0.00   0.62    4.00    2.20    2.61    2.66    2.01    0.00    0.00    0.00    0.00      0      0      0       0      30  7.81
 1982 103    48    46   12.0      3   1.61   1042     86      0    844   1128   1128      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.23   0.00   0.00      0      0    154.7   0.76   0.00   0.62    4.00    2.50    2.83    2.89    2.20    0.00    0.00    0.00    0.00      0      0      0       0      34 12.00
 1982 104    49    47   13.0      3   1.74   1147    113      0    911   1259   1259      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.20   0.00   0.00      0      0    151.9   0.82   0.00   0.63    3.98    2.74    3.05    3.16    2.41    0.00    0.00    0.00    0.00      0      0      0       0      38 13.10
 1982 105    50    48   13.0      3   1.88   1257    146      0    943   1404   1404      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.16   0.00   0.00      0      0    149.2   0.88   0.00   0.63    3.96    2.77    3.13    3.35    2.56    0.00    0.00    0.00    0.00      0      0      0       0      42 13.65
 1982 106    51    49   13.0      3   2.04   1391    195      0    988   1586   1586      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.98   0.00   0.00      0      0    146.4   0.96   0.00   0.64    3.94    2.79    3.15    3.67    2.80    0.00    0.00    0.00    0.00      0      0      0       0      47 16.20
 1982 107    52    50   14.0      3   2.21   1536    258      0   1029   1794   1794      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.93   0.00   0.00      0      0    143.6   1.04   0.00   0.65    4.00    2.80    3.15    3.88    2.95    0.01    0.00    0.00    0.00      0      0      0       0      52 17.25
 1982 108    53    51   14.0      3   2.37   1678    329      0   1057   2007   2007      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.82   0.00   0.00      0      0    141.1   1.12   0.00   0.66    4.00    2.81    3.15    4.00    3.05    0.01    0.00    0.00    0.00      0      0      0       0      57 16.45
 1982 109    54    52   14.0      3   2.51   1804    401      0   1117   2205   2205      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.61   0.00   0.00      0      0    139.2   1.18   0.00   0.66    3.98    2.87    3.19    4.00    3.32    0.02    0.00    0.00    0.00      0      0      0       0      62 14.50
 1982 110    55    53   15.0      3   2.65   1932    484      0   1166   2416   2416      0    0.0  0.000      0      0  0.000  0.155  0.010  0.000  0.000  0.000  0.000   2.40   0.00   0.00      0      0    137.2   1.25   0.00   0.67    3.96    2.93    3.22    4.00    3.52    0.02    0.00    0.00    0.00      0      0      0       0      68 17.00
 1982 111    56    54   15.0      3   2.64   1983    522      0   1215   2505   2505      0    0.0  0.000      0      0  0.485  0.657  0.044  0.000  0.000  0.000  0.000   2.33   0.00   0.00      0      0    133.2   1.25   0.00   0.68    3.94    2.99    3.26    4.00    3.70    0.03    0.00    0.00    0.00      0      0      0       0      74 16.70
 1982 112    57    55   16.0      3   2.60   2021    554      0   1245   2574   2574      0    0.0  0.000      0      0  0.624  0.750  0.076  0.000  0.000  0.000  0.000   2.28   0.00   0.00      0      0    128.6   1.25   0.00   0.68    3.92    3.03    3.28    4.00    3.81    0.04    0.00    0.00    0.00      0      0      0       0      80 16.75
 1982 113    58    56   16.0      3   2.63   2077    606      0   1245   2683   2683      0    0.0  0.000      0      0  0.111  0.408  0.084  0.000  0.000  0.000  0.000   2.20   0.00   0.00      0      0    126.7   1.25   0.00   0.69    3.90    3.02    3.27    4.00    3.81    0.04    0.00    0.00    0.00      0      0      0       0      86 15.35
 1982 114    59    57   16.0      3   2.65   2126    655      0   1244   2780   2780      0    0.0  0.000      0      0  0.021  0.348  0.090  0.000  0.000  0.000  0.000   2.13   0.00   0.00      0      0    124.9   1.25   0.00   0.70    3.88    3.01    3.26    4.00    3.81    0.04    0.00    0.00    0.00      0      0      0       0      92 10.05
 1982 115    60    58   16.0      3   2.68   2177    690      0   1243   2867   2868      0    0.0  0.000      0      0  0.203  0.469  0.101  0.000  0.000  0.000  0.000   2.77   0.00   0.00      0      0    123.0   1.26   0.00   0.70    3.96    3.04    3.24    3.98    3.79    0.04    0.00    0.00    0.00      0      0      0       0      99 13.15
 1982 116    61    59   17.0      3   2.75   2246    773      0   1245   3020   3021      0    0.0  0.000      2      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.72   0.00   0.00      0      2    122.5   1.30   0.00   0.71    4.00    3.10    3.25    3.97    3.77    0.04    0.00    0.00    0.00      0      0      0       0     105 14.50
 1982 117    62    60   17.0      3   2.89   2380    971      0   1258   3351   3361      0    0.0  0.000     10      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.70   0.00   0.00      0     10    121.6   1.36   0.00   0.71    4.00    3.24    3.30    3.96    3.75    0.04    0.00    0.00    0.00      0      0      0       0     111 14.50
 1982 118    63    61   17.0      3   3.01   2494   1162      0   1287   3657   3679      0    0.0  0.000     23      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.67   0.00   0.01      0     23    120.9   1.42   0.00   0.72    4.00    3.51    3.42    3.98    3.74    0.04    0.00    0.00    0.00      0      0      0       0     117 13.10
 1982 119    64    62   18.0      3   3.11   2587   1335      0   1296   3922   3956      0    0.0  0.000     34      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.64   0.00   0.01      0     34    120.3   1.47   0.00   0.73    4.00    3.63    3.46    3.98    3.72    0.04    0.00    0.00    0.00      0      0      0       0     124 12.80
 1982 120    65    63   18.0      3   3.21   2681   1521      0   1314   4203   4256      0    0.0  0.000     53      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.58   0.00   0.01      0     53    119.7   1.51   0.00   0.73    3.98    3.85    3.56    3.99    3.71    0.04    0.00    0.00    0.00      0      0      0       0     130 13.15
 1982 121    66    64   18.0      3   3.27   2742   1642      0   1361   4383   4457      0    0.0  0.000     74      0  0.000  0.311  0.000  0.000  0.000  0.000  0.000   2.52   0.00   0.02      0     74    119.4   1.54   0.00   0.74    3.96    4.00    3.79    4.00    3.71    0.04    0.00    0.00    0.00      0      0      0       0     137 13.15
 1982 122    67    65   19.0      3   3.22   2768   1695      0   1389   4463   4551      0    0.0  0.000     88      0  0.513  0.676  0.000  0.000  0.000  0.000  0.000   2.50   0.00   0.02      0     88    116.1   1.54   0.00   0.74    3.94    4.00    3.93    4.00    3.70    0.04    0.00    0.00    0.00      0      0      0       0     144 13.40
 1982 123    68    66   19.0      3   3.13   2786   1731      0   1412   4517   4619      0    0.0  0.000    102      0  0.658  0.773  0.000  0.000  0.000  0.000  0.000   2.49   0.00   0.02      0    102    112.2   1.54   0.00   0.75    3.92    4.00    4.00    4.00    3.69    0.05    0.00    0.00    0.00      0      0      0       0     151 13.95
 1982 124    69    67   19.0      3   3.03   2799   1752      0   1435   4552   4668      0    0.0  0.000    116      0  0.724  0.816  0.000  0.000  0.000  0.000  0.000   2.48   0.00   0.02      0    116    108.1   1.54   0.00   0.75    3.90    4.00    4.00    4.00    3.68    0.05    0.00    0.00    0.00      0      0      0       0     158 12.85
 1982 125    70    68   20.0      3   2.92   2810   1769      0   1454   4579   4712      0    0.0  0.000    133      0  0.759  0.840  0.000  0.000  0.000  0.000  0.000   2.47   0.00   0.03      0    133    104.0   1.54   0.00   0.76    3.88    4.00    4.00    4.00    3.66    0.05    0.00    0.00    0.00      0      0      0       0     165 13.35
 1982 126    71    69   20.0      3   2.82   2819   1781      0   1469   4600   4749      0    0.0  0.000    150      0  0.770  0.847  0.000  0.000  0.000  0.000  0.000   2.46   0.00   0.03      0    150    100.0   1.54   0.00   0.76    3.86    4.00    4.00    4.00    3.65    0.05    0.00    0.00    0.00      0      0      0       0     172 12.00
 1982 127    72    70   20.0      3   2.72   2827   1788      0   1486   4616   4786      0    0.0  0.000    170      0  0.780  0.854  0.000  0.000  0.000  0.000  0.000   2.45   0.00   0.04      0    170     96.1   1.54   0.00   0.76    3.84    3.98    4.00    3.98    3.63    0.09    0.00    0.00    0.00      0      0      0       0     179 12.30
 1982 128    73    71   20.0      3   2.62   2838   1804      0   1487   4642   4831      0    0.0  0.000    189      0  0.786  0.858  0.000  0.000  0.000  0.000  0.000   2.46   0.00   0.04      0    189     92.4   1.54   0.00   0.77    4.00    3.96    3.98    3.96    3.62    0.09    0.00    0.00    0.00      0      0      0       0     187 15.60
 1982 129    74    72   20.0      3   2.53   2847   1819      0   1502   4666   4870      0    0.0  0.000    204      0  0.796  0.865  0.000  0.000  0.000  0.000  0.000   2.44   0.00   0.04      0    204     88.7   1.54   0.00   0.77    3.98    3.94    3.96    3.94    3.60    0.24    0.00    0.00    0.00      0      0      0       0     194 14.20
 1982 130    75    73   20.0      3   2.45   2859   1838      0   1525   4697   4919      0    0.0  0.000    223      0  0.730  0.821  0.000  0.000  0.000  0.000  0.000   2.43   0.00   0.05      0    223     85.5   1.54   0.00   0.78    3.96    3.92    3.94    3.92    3.73    0.36    0.00    0.00    0.00      0      0      0       0     194 13.35
 1982 131    76    74   20.0      3   2.37   2871   1857      0   1549   4728   4970      0    0.0  0.000    242      0  0.705  0.804  0.000  0.000  0.000  0.000  0.000   2.41   0.00   0.05      0    242     82.6   1.54   0.00   0.78    3.94    3.90    3.92    3.90    3.71    0.56    0.00    0.00    0.00      0      0      0       0     194 12.55
 1982 132    77    75   20.0      3   2.31   2886   1881      0   1567   4767   5032      0    0.0  0.000    266      0  0.677  0.785  0.000  0.000  0.000  0.000  0.000   2.39   0.00   0.05      0    266     79.9   1.54   0.00   0.79    3.92    3.88    3.90    3.88    3.80    0.68    0.00    0.00    0.00      0      0      0       0     194 14.20
 1982 133    78    76   20.0      4   2.22   2855   1957      0   1563   4812   5087      0    0.0  0.000    274      0  0.747  0.832  0.000  0.000  0.000  0.000  0.000   2.37   0.00   0.05      0    274     77.7   1.54   0.00   0.79    3.90    3.86    3.88    3.86    3.78    0.69    0.00    0.00    0.00      0      0      0       0     202 13.95
 1982 134    79    77   20.0      4   2.13   2822   2016      0   1558   4838   5117      0    0.0  0.000    279      0  0.825  0.884  0.000  0.000  0.000  0.000  0.000   2.36   0.00   0.05      0    279     75.4   1.54   0.00   0.80    3.88    3.84    3.86    3.84    3.77    0.70    0.00    0.00    0.00      0      0      0       0     210 13.95
 1982 135    80    78   20.0      4   2.04   2787   2062      0   1553   4849   5132      0    0.0  0.000    283      0  0.842  0.895  0.000  0.000  0.000  0.000  0.000   2.35   0.00   0.06      0    283     73.2   1.54   0.00   0.80    3.86    3.82    3.84    3.82    3.75    0.71    0.00    0.00    0.00      0      0      0       0     210 15.90
 1982 136    81    79   20.0      4   1.95   2749   2094      0   1546   4843   5127      0    0.0  0.000    285      0  0.889  0.926  0.000  0.000  0.000  0.000  0.000   2.36   0.00   0.06      0    285     70.9   1.54   0.00   0.80    3.84    3.80    3.82    3.80    3.74    0.72    0.00    0.00    0.00      0      0      0       0     210 16.45
 1982 137    82    80   20.0      4   1.86   2708   2129      0   1540   4838   5125      0    0.0  0.000    287      0  0.869  0.913  0.000  0.000  0.000  0.000  0.000   2.36   0.00   0.06      0    287     68.8   1.54   0.00   0.81    3.82    3.78    3.80    3.78    3.72    0.73    0.00    0.00    0.00      0      0      0       0     210 16.20
 1982 138    83    81   20.0      4   1.78   2665   2153      0   1534   4818   5107      0    0.0  0.000    289      0  0.907  0.938  0.000  0.000  0.000  0.000  0.000   2.37   0.00   0.06      0    289     66.7   1.54   0.00   0.81    3.80    3.76    3.78    3.76    3.70    0.73    0.00    0.00    0.00      0      0      0       0     210 15.90
 1982 139    84    82   20.0      4   1.70   2620   2183      0   1527   4803   5094      0    0.0  0.000    291      0  0.883  0.922  0.000  0.000  0.000  0.000  0.000   2.37   0.00   0.06      0    291     64.9   1.54   0.00   0.81    3.78    3.74    3.76    3.74    3.68    0.73    0.00    0.00    0.00      0      0      0       0     210 15.65
 1982 140    85    83   20.0      4   1.62   2572   2203      0   1521   4775   5066      0    0.0  0.000    292      0  0.925  0.951  0.000  0.000  0.000  0.000  0.000   2.39   0.00   0.06      0    292     63.0   1.54   0.00   0.82    3.76    3.72    3.74    3.72    3.66    0.73    0.00    0.00    0.00      0      0      0       0     210 15.90
 1982 141    86    84   20.0      4   1.55   2522   2229      0   1514   4750   5044      0    0.0  0.000    293      0  0.895  0.931  0.000  0.000  0.000  0.000  0.000   2.40   0.00   0.06      0    293     61.4   1.54   0.00   0.82    3.74    3.70    3.72    3.70    3.64    0.74    0.00    0.00    0.00      0      0      0       0     210 16.15
 1982 142    87    85   20.0      4   1.48   2469   2244      0   1507   4713   5007      0    0.0  0.000    294      0  0.916  0.944  0.000  0.000  0.000  0.000  0.000   2.42   0.00   0.06      0    294     59.9   1.54   0.00   0.82    3.75    3.69    3.71    3.69    3.63    0.73    0.00    0.00    0.00      0      0      0       0     210 16.75
 1982 143    88    86   20.0      4   1.47   2413   2307      0   1505   4721   5079      0    0.0  0.000    359      0  0.123  0.416  0.000  0.000  0.000  0.000  0.000   2.42   0.00   0.07      0    359     60.9   1.54   0.00   0.83    3.79    3.72    3.69    3.68    3.61    0.73    0.00    0.00    0.00      0      0      0       0     210 18.65
 1982 144    89    87   20.0      5   1.47   2413   2307     62   1545   4721   5145    754    8.2  0.012    396      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.39  15.55   0.08      0    396     60.9   1.54   0.00   0.84    4.00    4.00    3.89    3.71    3.61    0.73    0.00    0.00    0.00      0      0      0       0     210 17.85
 1982 145    90    88   20.0      5   1.47   2413   2307    123   1582   4721   5211    754   16.3  0.024    458      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.37  26.92   0.09      0    458     60.9   1.54   0.00   0.85    4.00    4.00    4.00    3.75    3.63    0.72    0.00    0.00    0.00      0      0      0       0     210 18.40
 1982 146    91    89   20.0      5   1.47   2413   2307    185   1602   4721   5277    754   24.5  0.035    519      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.34  35.59   0.10      0    519     60.9   1.54   0.00   0.85    4.00    4.00    4.00    3.77    3.63    0.72    0.00    0.00    0.00      0      0      0       0     210 18.15
 1982 147    92    90   20.0      5   1.47   2413   2307    246   1632   4721   5343    754   32.7  0.046    581      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.32  42.42   0.11      0    581     60.9   1.54   0.00   0.86    3.98    4.00    4.00    3.82    3.64    0.72    0.00    0.00    0.00      0      0      0       0     210 18.65
 1982 148    93    91   20.0      5   1.47   2413   2307    308   1673   4721   5410    754   40.9  0.057    643      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.29  47.94   0.12      0    643     60.9   1.54   0.00   0.87    4.00    4.00    4.00    3.86    3.66    0.71    0.00    0.00    0.00      0      0      0       0     210 18.95
 1982 149    94    92   20.0      5   1.47   2413   2307    360   1709   4721   5465    754   47.7  0.066    694      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.27  51.81   0.13      0    694     60.9   1.54   0.00   0.88    4.00    4.00    4.00    3.90    3.67    0.71    0.00    0.00    0.00      0      0      0       0     210 20.27
 1982 150    95    93   20.0      5   1.47   2413   2307    417   1706   4721   5527    754   55.4  0.076    752      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.25  55.51   0.14      0    752     60.9   1.54   0.00   0.89    4.00    4.00    4.00    3.89    3.66    0.71    0.00    0.00    0.00      0      0      0       0     210 19.50
 1982 151    96    94   20.0      5   1.47   2413   2307    479   1716   4721   5593    754   63.5  0.086    813      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.23  58.88   0.15      0    813     60.9   1.54   0.00   0.89    4.00    4.00    4.00    3.90    3.67    0.70    0.00    0.00    0.00      0      0      0       0     210 17.30
 1982 152    97    95   20.0      5   1.47   2413   2307    541   1751   4721   5659    754   71.7  0.096    875      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.20  61.78   0.15      0    875     60.9   1.54   0.00   0.90    4.00    4.00    4.00    3.97    3.73    0.70    0.00    0.00    0.00      0      0      0       0     210 18.10
 1982 153    98    96   20.0      5   1.47   2413   2307    602   1800   4721   5725    754   79.9  0.105    937      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.18  64.29   0.16      0    937     60.9   1.54   0.00   0.91    4.00    4.00    4.00    4.00    3.82    0.72    0.00    0.00    0.00      0      0      0       0     210 18.65
 1982 154    99    97   20.0      5   1.47   2413   2307    656   1824   4721   5782    754   87.0  0.113    990      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.16  66.22   0.17      0    990     60.9   1.54   0.00   0.92    4.00    4.00    4.00    4.00    3.86    0.72    0.00    0.00    0.00      0      0      0       0     210 20.05
 1982 155   100    98   20.0      5   1.47   2413   2307    712   1864   4721   5842    754   94.4  0.122   1046      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.13  68.02   0.18      0   1046     60.9   1.54   0.00   0.92    4.00    4.00    4.00    4.00    3.93    0.73    0.00    0.00    0.00      0      0      0       0     210 19.75
 1982 156   101    99   20.0      5   1.47   2413   2307    773   1909   4721   5908    754  102.5  0.131   1108      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.11  69.80   0.19      0   1108     60.9   1.54   0.00   0.93    3.98    4.00    4.00    4.00    4.00    0.74    0.00    0.00    0.00      0      0      0       0     210 18.10
 1982 157   102   100   20.0      5   1.47   2413   2307    835   1962   4721   5974    754  110.7  0.140   1169      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.09  71.39   0.20      0   1169     60.9   1.54   0.00   0.94    3.96    4.00    4.00    4.00    4.00    0.75    0.00    0.00    0.00      0      0      0       0     210 18.32
 1982 158   103   101   20.0      5   1.47   2413   2307    896   2016   4721   6040    754  118.9  0.148   1231      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.06  72.83   0.20      0   1231     60.9   1.54   0.00   0.94    3.94    4.00    4.00    4.00    4.00    0.77    0.00    0.00    0.00      0      0      0       0     210 18.10
 1982 159   104   102   20.0      5   1.47   2413   2307    958   2068   4721   6106    754  127.0  0.157   1292      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.04  74.12   0.21      0   1292     60.9   1.54   0.00   0.95    3.92    4.00    4.00    4.00    4.00    0.78    0.00    0.00    0.00      0      0      0       0     210 17.77
 1982 160   105   103   20.0      5   1.47   2413   2307   1020   2114   4721   6172    754  135.2  0.165   1354      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.01  75.30   0.22      0   1354     60.9   1.54   0.00   0.95    3.90    4.00    4.00    4.00    4.00    0.79    0.00    0.00    0.00      0      0      0       0     210 18.87
 1982 161   106   104   20.0      5   1.47   2413   2307   1075   2165   4721   6232    754  142.6  0.173   1410      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.99  76.28   0.23      0   1410     60.9   1.54   0.00   0.96    3.88    4.00    4.00    4.00    4.00    0.80    0.00    0.00    0.00      0      0      0       0     210 19.72
 1982 162   107   105   20.0      5   1.47   2413   2307   1136   2209   4721   6297    754  150.6  0.180   1470      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.97  77.25   0.23      0   1470     60.9   1.54   0.00   0.97    3.86    4.00    4.00    4.00    4.00    0.81    0.00    0.00    0.00      0      0      0       0     210 19.10
