mode,arm,DTRc_C,alpha,split,DTR_bin,n,rmse,mae,mbe,r2
FIXED_ALPHA,T14P8,14.8,7.809408336409373,primary_val_2017_2024,14-<14.3,190,3.383468271982799,2.2897192688325125,0.28774293383612537,0.6970972174945248
FIXED_ALPHA,T14P8,14.8,7.809408336409373,primary_val_2017_2024,14.3-<14.5,134,2.561571426135907,1.7108264524326842,-0.017990628468662756,0.8374013395464666
FIXED_ALPHA,T14P8,14.8,7.809408336409373,primary_val_2017_2024,14.5-<14.8,101,2.776812636799741,2.070814259815712,-0.5774991803356947,0.7774934046251968
FIXED_ALPHA,T14P8,14.8,7.809408336409373,primary_val_2017_2024,14.8-<15,104,3.4595844112593244,2.7115961235742905,0.3677796337972078,0.7586933828794991
FIXED_ALPHA,T14P8,14.8,7.809408336409373,primary_val_2017_2024,15-<18,856,4.455076023708645,3.2000458539614223,0.49386706988447704,0.6459400173917564
FIXED_ALPHA,T14P8,14.8,7.809408336409373,primary_val_2017_2024,18-<20,72,5.542573380959222,4.377893481552851,-0.5567895583807188,0.5006853135296688
FIXED_ALPHA,T14P8,14.8,7.809408336409373,primary_val_2017_2024,>=20,47,6.744293917810105,5.446709830499536,-0.3074480064899648,0.3786672737251509
REFIT_ALPHA,T14P0,14.0,6.805081570269362,primary_val_2017_2024,13-<14,719,2.7236813683795464,1.874585540271511,0.07978035355594736,0.8347920873240129
REFIT_ALPHA,T14P0,14.0,6.805081570269362,primary_val_2017_2024,14-<14.3,190,3.3556955343288375,2.2742062003611148,0.26010417686061643,0.7008072701592879
REFIT_ALPHA,T14P0,14.0,6.805081570269362,primary_val_2017_2024,14.3-<14.5,134,2.5114612789969746,1.6869242178750374,-0.09983415886289514,0.8430027928118246
REFIT_ALPHA,T14P0,14.0,6.805081570269362,primary_val_2017_2024,14.5-<14.8,101,2.7276804599747226,2.0660184690327057,-0.7858918395613606,0.7953982684871493
REFIT_ALPHA,T14P0,14.0,6.805081570269362,primary_val_2017_2024,14.8-<15,104,3.2991337005182495,2.56559541163333,0.03749588230361221,0.780360508894135
REFIT_ALPHA,T14P0,14.0,6.805081570269362,primary_val_2017_2024,15-<18,856,4.406749489816671,3.156205125252029,0.2804810858165143,0.6531144759430896
REFIT_ALPHA,T14P0,14.0,6.805081570269362,primary_val_2017_2024,18-<20,72,5.554334705414087,4.394504013566874,-0.6104122694741966,0.501433893568301
REFIT_ALPHA,T14P0,14.0,6.805081570269362,primary_val_2017_2024,>=20,47,6.745511656667607,5.445396864545743,-0.3033978231516859,0.37803893842808195
