candidate_id,group,evaluation_number,status,theta_json,theta_normalized_json,qsim_path,01605500_nse,01606000_nse,01606500_nse,mean_nse,min_nse,01605500_kge,01606000_kge,01606500_kge,01605500_pbias,01606000_pbias,01606500_pbias,01605500_rmse,01606000_rmse,01606500_rmse,station_nse_json,station_kge_json,station_pbias_json,station_rmse_json,elapsed_seconds,error,completed_at
AI-0012,AI_GUIDED,12,DONE,"[0.2917063282462635,0.48664647525126303,55.97264198445599,0.5293397986447741,0.3499730557856298,1.101964818261363,0.8874259993832274,0.4669505391201537,0.05695301203457144,0.24035785042632585,7.1935220330992635,0.09890641640116134,199.7233746601887,1.0884369743806137]","[0.6763902109415422,0.48664647525126303,0.3090397882142395,0.5293397986447741,0.3499730557856298,0.7549120456534077,0.8874259993832274,0.19313186269481777,0.2052945113031746,0.5998943619707414,0.2982681433444369,0.3274462086995363,0.3994467373093121,0.961456581268712]",artifacts/a2/qsim/ai_guided/AI-0012.npy,0.3633461153854797,0.4794141219383802,0.4486058497838721,0.430455362369244,0.3633461153854797,0.40303291061190694,0.4598215007496529,0.4131118050050886,33.00863602444305,11.48199486914539,-1.9714801903699066,7.075206588945262,14.404965451926822,24.858665274675587,"{""01605500"":0.3633461153854797,""01606000"":0.4794141219383802,""01606500"":0.4486058497838721}","{""01605500"":0.40303291061190694,""01606000"":0.4598215007496529,""01606500"":0.4131118050050886}","{""01605500"":33.00863602444305,""01606000"":11.48199486914539,""01606500"":-1.9714801903699066}","{""01605500"":7.075206588945262,""01606000"":14.404965451926822,""01606500"":24.858665274675587}",43.54751399997622,,2026-09-03T01:55:13.046731+00:00
AI-0011,AI_GUIDED,11,DONE,"[-16.27567032404756,0.6322131384344036,117.09563317294842,0.29717991599565935,0.6943985005894115,0.9424609482107172,0.8772960311408504,1.2303212851747842,0.1304746383108374,0.2459369088344036,10.190321004927469,0.13411461080100415,253.41178496005077,0.9115843262023933]","[0.124144322531748,0.6322131384344036,0.6495578449746431,0.29717991599565935,0.6943985005894115,0.35615237052679305,0.8772960311408504,0.594905939565676,0.6137479906157631,0.6138769644972522,0.42339544905751436,0.44519936722743864,0.5068235600565727,0.37194775400797736]",artifacts/a2/qsim/ai_guided/AI-0011.npy,0.056424221496411686,0.13883573537397742,0.16214277581067726,0.11913424422702212,0.056424221496411686,-0.02105429481675425,0.07092258257489814,0.079180099844543,51.90087689914264,27.353186788310186,11.436218638803094,8.613423893226079,18.527167569171358,30.64303228020435,"{""01605500"":0.056424221496411686,""01606000"":0.13883573537397742,""01606500"":0.16214277581067726}","{""01605500"":-0.02105429481675425,""01606000"":0.07092258257489814,""01606500"":0.079180099844543}","{""01605500"":51.90087689914264,""01606000"":27.353186788310186,""01606500"":11.436218638803094}","{""01605500"":8.613423893226079,""01606000"":18.527167569171358,""01606500"":30.64303228020435}",43.557383500010474,,2026-09-03T01:55:13.046731+00:00
AI-0013,AI_GUIDED,13,DONE,"[4.4241708019022745,0.42848293611736604,74.53200563467381,0.362822522557659,0.8274033247126715,1.1995101577931715,0.32742535157549335,1.1458384073280778,0.14600244401028167,0.11607158479589931,13.307990447547272,0.2217544705915585,218.80255934267765,1.0174986251463296]","[0.8141390267300758,0.42848293611736604,0.4124345717809126,0.362822522557659,0.8274033247126715,0.9987753944829288,0.32742535157549335,0.5504412670147778,0.7000135778348981,0.28839996189448447,0.5535695385197191,0.7383092661925034,0.43760510743745745,0.7249954171544317]",artifacts/a2/qsim/ai_guided/AI-0013.npy,0.1521509525341942,0.23992800950893323,0.24087750056523782,0.21098548753612176,0.1521509525341942,0.17647040392911262,0.2403324531380855,0.21089626854706855,34.38351553903235,13.99312815067949,-0.45926266142731587,8.164821544835956,17.405776150366577,29.167732015776853,"{""01605500"":0.1521509525341942,""01606000"":0.23992800950893323,""01606500"":0.24087750056523782}","{""01605500"":0.17647040392911262,""01606000"":0.2403324531380855,""01606500"":0.21089626854706855}","{""01605500"":34.38351553903235,""01606000"":13.99312815067949,""01606500"":-0.45926266142731587}","{""01605500"":8.164821544835956,""01606000"":17.405776150366577,""01606500"":29.167732015776853}",38.4020399999863,,2026-09-03T01:55:46.580006+00:00
AI-0014,AI_GUIDED,14,DONE,"[4.09310667494012,0.4502011142738853,30.45775000938599,0.5582406472163253,0.42541692346661475,0.9843550439955139,0.6524755204911659,0.510035530597494,0.10259509253085802,0.39517561663510664,5.703258228260304,0.12330772420415638,372.2494729294259,1.0352838161921076]","[0.8031035558313373,0.4502011142738853,0.1668955432277771,0.5582406472163253,0.42541692346661475,0.4608876099887847,0.6524755204911659,0.21580817399868105,0.45886162517143336,0.9879088136218211,0.23604418489604612,0.4090559337931652,0.7444989407488306,0.7842793873070252]",artifacts/a2/qsim/ai_guided/AI-0014.npy,0.22093827475214323,0.34420029250047246,0.33607891744077345,0.3004058282311297,0.22093827475214323,0.29327560778235706,0.36315152484137525,0.3328399145798635,37.769825444222015,14.457890125159182,0.8559661366993514,7.826604041550592,16.16782645893806,27.27752479684235,"{""01605500"":0.22093827475214323,""01606000"":0.34420029250047246,""01606500"":0.33607891744077345}","{""01605500"":0.29327560778235706,""01606000"":0.36315152484137525,""01606500"":0.3328399145798635}","{""01605500"":37.769825444222015,""01606000"":14.457890125159182,""01606500"":0.8559661366993514}","{""01605500"":7.826604041550592,""01606000"":16.16782645893806,""01606500"":27.27752479684235}",41.059404300001916,,2026-09-03T01:55:51.969709+00:00
AI-0017,AI_GUIDED,17,DONE,"[-12.046494924162195,0.5600967494503531,17.692472932388664,0.3427816717970149,0.6009159379068596,1.1695299464635855,0.8839842941749003,0.8494923877489222,0.09020112940393044,0.20232215694472322,17.96429834366259,0.10971093520664285,221.0791720141484,0.9271814864458713]","[0.26511683586126017,0.5600967494503531,0.09577979349520148,0.3427816717970149,0.6009159379068596,0.923824866158964,0.8839842941749003,0.3944696777625907,0.3900062744662801,0.5045668093852712,0.7479874047458285,0.36358172309914,0.44215833287146344,0.4239382881529041]",artifacts/a2/qsim/ai_guided/AI-0017.npy,0.15659962427193186,0.31774742771563913,0.33094622967799636,0.26843109388852243,0.15659962427193186,0.32837100558964005,0.41732867717400357,0.3957072635841964,37.573890162489725,17.17573733576186,2.6216556151404125,8.14337292574586,16.490682132894932,27.382761298821602,"{""01605500"":0.15659962427193186,""01606000"":0.31774742771563913,""01606500"":0.33094622967799636}","{""01605500"":0.32837100558964005,""01606000"":0.41732867717400357,""01606500"":0.3957072635841964}","{""01605500"":37.573890162489725,""01606000"":17.17573733576186,""01606500"":2.6216556151404125}","{""01605500"":8.14337292574586,""01606000"":16.490682132894932,""01606500"":27.382761298821602}",43.475147999997716,,2026-09-03T01:55:56.521915+00:00
AI-0015,AI_GUIDED,15,DONE,"[-13.588594062237568,0.725818785417072,33.006571824803544,0.608190584594585,0.5146118489102554,1.0981308696930188,0.3146567655138759,1.3594773709031114,0.13177334271882868,0.3531751990736968,10.84261145158831,0.277172831828497,330.52676211871005,1.093018911193756]","[0.21371353125874773,0.725818785417072,0.18109510765907266,0.608190584594585,0.5146118489102554,0.7453271742325469,0.3146567655138759,0.6628828267911112,0.6209630151046037,0.8826446092072602,0.45063095831266425,0.9236549559481505,0.6610535174584905,0.9767297039791866]",artifacts/a2/qsim/ai_guided/AI-0015.npy,0.3469215679722578,0.4600444480904866,0.43396920990652577,0.4136450753230901,0.3469215679722578,0.40861482335288846,0.4519450643779549,0.4066565011061911,29.592126018312467,8.914762758466203,-4.1264174772031,7.165889375225687,14.670504033572884,25.1864383331438,"{""01605500"":0.3469215679722578,""01606000"":0.4600444480904866,""01606500"":0.43396920990652577}","{""01605500"":0.40861482335288846,""01606000"":0.4519450643779549,""01606500"":0.4066565011061911}","{""01605500"":29.592126018312467,""01606000"":8.914762758466203,""01606500"":-4.1264174772031}","{""01605500"":7.165889375225687,""01606000"":14.670504033572884,""01606500"":25.1864383331438}",43.826502899988554,,2026-09-03T01:55:56.811714+00:00
AI-0018,AI_GUIDED,18,DONE,"[-6.400371976333668,0.1809097221244117,122.018654314801,0.26810914331948854,0.5040961126305739,1.0084974388980559,0.7718506775379885,0.5560249867813067,0.1445897226385615,0.1717257918554836,17.65284532369715,0.0815994682092186,270.94840668709026,1.0787696233329438]","[0.4533209341222111,0.1809097221244117,0.6769841466005626,0.26810914331948854,0.5040961126305739,0.5212435972451397,0.7718506775379885,0.2400131509375299,0.6921651257697861,0.4278841901139939,0.7349831032858936,0.26956343882681805,0.5418968042121166,0.929232077776479]",artifacts/a2/qsim/ai_guided/AI-0018.npy,0.359629955033282,0.46570019054315237,0.4455594993486137,0.42362988164168264,0.359629955033282,0.3824272694643466,0.44233666007613126,0.40377100610088945,35.72222089878643,14.423910798962755,0.3167191854535168,7.095825599378903,14.5934689787007,24.92724044691783,"{""01605500"":0.359629955033282,""01606000"":0.46570019054315237,""01606500"":0.4455594993486137}","{""01605500"":0.3824272694643466,""01606000"":0.44233666007613126,""01606500"":0.40377100610088945}","{""01605500"":35.72222089878643,""01606000"":14.423910798962755,""01606500"":0.3167191854535168}","{""01605500"":7.095825599378903,""01606000"":14.5934689787007,""01606500"":24.92724044691783}",43.79682019999018,,2026-09-03T01:55:56.842471+00:00
AI-0016,AI_GUIDED,16,DONE,"[-10.19391954561332,0.10192030164721375,84.80507169245779,0.6216925811576045,0.8053058646039253,1.0618207645742554,0.5569267303179111,0.7718812528549017,0.07261882635927153,0.18065672829513985,13.620791822341806,0.22808220845710397,83.46801180673845,0.896716409526794]","[0.326869348479556,0.10192030164721375,0.4696661375624389,0.6216925811576045,0.8053058646039253,0.6545519114356386,0.5569267303179111,0.3536217120288957,0.292326813107064,0.45026748946150336,0.5666301387199084,0.7594722690873043,0.166936006952197,0.32238803175597974]",artifacts/a2/qsim/ai_guided/AI-0016.npy,0.14289731633925795,0.21169009985023923,0.22249227999100085,0.19235989872683268,0.14289731633925795,0.1585492466198568,0.24404564476365564,0.19697174315823285,31.88451517238202,13.3351680264788,-1.484760057122783,8.209257079204761,17.726154081142496,29.518826222179065,"{""01605500"":0.14289731633925795,""01606000"":0.21169009985023923,""01606500"":0.22249227999100085}","{""01605500"":0.1585492466198568,""01606000"":0.24404564476365564,""01606500"":0.19697174315823285}","{""01605500"":31.88451517238202,""01606000"":13.3351680264788,""01606500"":-1.484760057122783}","{""01605500"":8.209257079204761,""01606000"":17.726154081142496,""01606500"":29.518826222179065}",44.00249320000876,,2026-09-03T01:55:57.018739+00:00
AI-0019,AI_GUIDED,19,DONE,"[-10.696659428552934,0.10832256786130799,113.70831087897366,0.41809039544474663,0.4670980645329946,1.19598338667669,0.3399982107967311,0.5546712512689508,0.13813835225134818,0.15686597406417785,10.719016924121812,0.2589316210978462,287.71741489003807,0.9121294339469083]","[0.3101113523815689,0.10832256786130799,0.63068696868509,0.41809039544474663,0.4670980645329946,0.9899584666917252,0.3399982107967311,0.2393006585626057,0.6563241791741565,0.3906415390079645,0.4454704352451696,0.8626475622001545,0.5754348212887725,0.37376477982302736]",artifacts/a2/qsim/ai_guided/AI-0019.npy,0.1583650592686182,0.22344428428148877,0.21702876567689378,0.19961270307566692,0.1583650592686182,0.14465453001090256,0.22479251324590044,0.16794755510254578,25.818298358031356,7.6151747383252575,-6.406740962449294,8.134845465212278,17.593503831554152,29.62235844165897,"{""01605500"":0.1583650592686182,""01606000"":0.22344428428148877,""01606500"":0.21702876567689378}","{""01605500"":0.14465453001090256,""01606000"":0.22479251324590044,""01606500"":0.16794755510254578}","{""01605500"":25.818298358031356,""01606000"":7.6151747383252575,""01606500"":-6.406740962449294}","{""01605500"":8.134845465212278,""01606000"":17.593503831554152,""01606500"":29.62235844165897}",38.67913789997692,,2026-09-03T01:56:25.260587+00:00
AI-0020,AI_GUIDED,20,DONE,"[-11.407062745931446,0.768621378509282,41.83059496469788,0.7803295587532069,0.46147445571678436,1.006770913005413,0.836110282458199,0.5505047536637874,0.0785690778874083,0.1359395419005967,8.891283286795524,0.2651807092684076,229.23085256902732,0.9301009143930409]","[0.28643124180228513,0.768621378509282,0.23025401094539208,0.7803295587532069,0.46147445571678436,0.5169272825135325,0.836110282458199,0.2371077650862039,0.32538376604115715,0.33819434060299924,0.36915587836306984,0.8835475226368147,0.4584616943072885,0.4336697146434694]",artifacts/a2/qsim/ai_guided/AI-0020.npy,0.09137335015628312,0.23332447202463147,0.25655888236065616,0.19375223484719026,0.09137335015628312,0.14713520256572032,0.256121906978501,0.2595934535958334,50.814033506056006,26.746092983917556,11.097169044705323,8.45240238526356,17.481223690264624,28.864897383979752,"{""01605500"":0.09137335015628312,""01606000"":0.23332447202463147,""01606500"":0.25655888236065616}","{""01605500"":0.14713520256572032,""01606000"":0.256121906978501,""01606500"":0.2595934535958334}","{""01605500"":50.814033506056006,""01606000"":26.746092983917556,""01606500"":11.097169044705323}","{""01605500"":8.45240238526356,""01606000"":17.481223690264624,""01606500"":28.864897383979752}",38.66329699999187,,2026-09-03T01:56:30.631224+00:00
AI-0022,AI_GUIDED,22,DONE,"[3.1679637404894834,0.3461583445696628,2.4156075910205397,0.528400374133895,0.3011613671606334,0.9366983703776974,0.681370146717761,0.597093662624782,0.1484708479024733,0.3047624196754525,9.261866237566977,0.08836216095218508,181.2523814828158,1.0100708170675414]","[0.7722654580163161,0.3461583445696628,0.010671908585072644,0.528400374133895,0.3011613671606334,0.3417459259442435,0.681370146717761,0.2616282434867274,0.7137269327915183,0.7613093224948684,0.3846290704620867,0.2921811403083113,0.3625047502157266,0.7002360568918045]",artifacts/a2/qsim/ai_guided/AI-0022.npy,0.24818080185191416,0.501890192247656,0.5161189290149648,0.42206330770484496,0.24818080185191416,0.42601194179048407,0.6018969983794381,0.6214072401601498,46.62259918773228,23.087438018988735,9.017753851784066,7.688544537145726,14.090570465368584,23.2871342019647,"{""01605500"":0.24818080185191416,""01606000"":0.501890192247656,""01606500"":0.5161189290149648}","{""01605500"":0.42601194179048407,""01606000"":0.6018969983794381,""01606500"":0.6214072401601498}","{""01605500"":46.62259918773228,""01606000"":23.087438018988735,""01606500"":9.017753851784066}","{""01605500"":7.688544537145726,""01606000"":14.090570465368584,""01606500"":23.2871342019647}",42.8892059000209,,2026-09-03T01:56:39.704010+00:00
