solar_date,branch,solar_hour,dtr_c,clouds,correction_c,official_pred_c,corrected_pred_c,tmin_c,tmax_c
2021-06-08,post,17.8608,18.2,0.2530043138803,3.775390008529336,30.4363,26.660909991470664,14.2,32.4
2021-06-20,pre,14.8203,16.5,0.4134174648356571,3.4673106559419082,28.9929,25.52558934405809,12.5,29.0
2021-06-20,post,17.8203,16.5,0.4134174648356571,3.13236604457345,27.2871,24.15473395542655,12.5,29.0
2021-06-21,pre,14.8169,16.0,0.16557827147117443,0.9975989735524494,28.4929,27.49530102644755,12.5,28.5
2021-06-21,post,17.8169,16.0,0.16557827147117443,0.8862111863447776,26.8431,25.956888813655222,12.5,28.5
2021-06-24,pre,14.8064,16.1,0.07127201366592273,0.49003707069135916,30.192,29.701962929308642,14.1,30.2
2021-06-24,post,17.8064,16.1,0.07127201366592273,0.4140031605832243,28.5444,28.130396839416775,14.1,30.2
2021-06-25,pre,14.8031,16.9,0.5170635757128228,5.83390263124486,30.1913,24.357397368755137,13.3,30.2
2021-06-25,post,17.8031,16.9,0.5170635757128228,4.853889438716641,28.4656,23.611710561283356,13.3,30.2
2021-06-29,pre,14.7894,15.1,0.09072680094377028,0.15564588559569986,29.6911,29.5354541144043,14.6,29.7
2021-06-29,post,17.7894,15.1,0.09072680094377028,0.12180817269720914,28.1611,28.03929182730279,14.6,29.7
2021-07-10,pre,14.7581,15.2,0.14843894098644095,0.38562514456388375,37.1879,36.80227485543612,22.0,37.2
2021-07-10,post,17.7581,15.2,0.14843894098644095,0.2648216904208533,35.6596,35.394778309579145,22.0,37.2
2021-07-11,pre,14.7558,18.9,0.32268502244887454,8.666977098551582,37.1847,28.517722901448415,18.3,37.2
2021-07-11,post,17.7558,18.9,0.32268502244887454,5.895957322594315,35.2836,29.387642677405687,18.3,37.2
2021-07-16,pre,14.7464,15.2,0.22750127181034885,0.616976309964454,34.4866,33.869623690035546,19.3,34.5
2021-07-16,post,17.7464,15.2,0.22750127181034885,0.40325327374151865,32.95,32.54674672625848,19.3,34.5
2021-07-17,pre,14.7447,15.6,0.6581227123007121,3.5913207262533513,34.486,30.894679273746647,18.9,34.5
2021-07-17,post,17.7447,15.6,0.6581227123007121,2.3297752336192805,32.9067,30.57692476638072,18.9,34.5
2021-07-30,pre,14.7392,18.4,0.3866371241648948,9.67941279753918,33.0819,23.40248720246082,14.7,33.1
2021-07-30,post,17.7392,18.4,0.3866371241648948,5.959943962827792,31.1433,25.18335603717221,14.7,33.1
2021-07-31,pre,14.7397,17.8,0.854146528973072,17.788627537996256,31.4825,13.693872462003746,13.7,31.5
2021-07-31,post,17.7397,17.8,0.854146528973072,10.93013554541584,29.5988,18.66866445458416,13.7,31.5
2021-08-03,pre,14.7431,16.4,0.1790521955931521,1.965246388441138,32.4841,30.51885361155886,16.1,32.5
2021-08-03,post,17.7431,16.4,0.1790521955931521,1.205814741351218,30.7222,29.516385258648782,16.1,32.5
2021-08-12,pre,14.7619,16.6,0.09741413415890121,1.1224666703248154,35.8856,34.763133329675185,19.3,35.9
2021-08-12,post,17.7619,16.6,0.09741413415890121,0.6964310736069613,33.9999,33.30346892639304,19.3,35.9
2021-08-13,pre,14.765,16.1,0.3526111185867521,2.8994390355466257,35.8863,32.98686096445337,19.8,35.9
2021-08-13,post,17.765,16.1,0.3526111185867521,1.8048794054955695,34.0441,32.23922059450443,19.8,35.9
2021-09-01,pre,14.8489,15.6,0.35276874777747735,1.1825877853449018,30.8939,29.711312214655095,15.3,30.9
2021-09-01,post,17.8489,15.6,0.35276874777747735,0.8025302106892236,28.7896,27.987069789310777,15.3,30.9
2021-09-08,pre,14.8897,15.0,0.03924078940296605,0.024350485827527538,33.8968,33.87244951417247,18.9,33.9
2021-09-08,post,17.8897,15.0,0.03924078940296605,0.01677182270574233,31.7263,31.709528177294256,18.9,33.9
2021-09-10,pre,14.9017,18.6,0.3204209392947672,3.3808207273133606,32.2968,28.915979272686638,13.7,32.3
2021-09-10,post,17.9017,18.6,0.3204209392947672,2.306876822844366,29.5501,27.243223177155635,13.7,32.3
2021-09-19,pre,14.9572,17.9,0.13861724370739725,0.5294379257347328,33.7994,33.269962074265266,15.9,33.8
2021-09-19,post,17.9572,17.9,0.13861724370739725,0.22539992978878598,30.8982,30.672800070211213,15.9,33.8
2021-09-27,pre,12.005,15.5,0.10189258197332063,0.010397263905954504,18.7914,18.781002736094045,6.0,21.5
2021-09-27,post,15.005,15.5,0.10189258197332063,0.00234538045803326,21.5,21.497654619541965,6.0,21.5
2022-05-04,pre,14.8953,15.3,0.21697419934429152,0.32013265744463565,31.9975,31.677367342555364,16.7,32.0
2022-05-04,post,17.8953,15.3,0.21697419934429152,0.41277991831483674,30.1063,29.693520081685165,16.7,32.0
2022-05-25,pre,14.8947,17.0,0.46633566263358994,3.0441417477485286,35.0974,32.053258252251474,18.1,35.1
2022-05-25,post,17.8947,17.0,0.46633566263358994,4.344552096159516,33.1613,28.81674790384048,18.1,35.1
2022-06-14,pre,14.8411,15.5,0.23336359087149616,0.7178822001252183,37.3948,36.67691779987478,21.9,37.4
2022-06-14,post,17.8411,15.5,0.23336359087149616,0.7235930657335666,35.7623,35.038706934266436,21.9,37.4
2022-06-16,pre,14.8344,15.5,0.6563438005769832,2.099242103623152,30.3943,28.29505789637685,14.9,30.4
