date,year,arm,TMAX_C,TMIN_C,DTR_C,SRAD_raw_MJ_m2,SRAD_scaled_MJ_m2,SRAD_factor,CLOUDS,M15_active,sunset_anchor_capped,CERES_branch,CERES_DTT_Cd,raw_hourly_mean_C,clipped_hourly_mean_C,hours_below_TBASE,hours_above_DOPT,degree_hours_below_TBASE,degree_hours_above_DOPT,TGRO_01_C,TGRO_02_C,TGRO_03_C,TGRO_04_C,TGRO_05_C,TGRO_06_C,TGRO_07_C,TGRO_08_C,TGRO_09_C,TGRO_10_C,TGRO_11_C,TGRO_12_C,TGRO_13_C,TGRO_14_C,TGRO_15_C,TGRO_16_C,TGRO_17_C,TGRO_18_C,TGRO_19_C,TGRO_20_C,TGRO_21_C,TGRO_22_C,TGRO_23_C,TGRO_24_C
2019-06-09,2019,H0TT,23.66,16.15,7.510000000000002,11.13,9.458111587982833,0.8497854077253219,0.7144714816160289,False,False,DAILY_MEAN_NORMAL,11.905000000000001,20.107659274773926,20.107659274773926,0,0,0.0,0.0,17.30199098716788,16.933413675938464,16.638852261406115,16.403443232451288,16.215307895711963,16.87791102967477,18.086656814200406,19.243591208855687,20.31776274173481,21.280434096205546,22.105850920491278,22.771930833978654,23.260854197261523,23.5595408410471,23.65999999999339,23.559544089696157,23.260860607648514,22.77194023460646,22.10586305986486,21.096422755017336,19.965866175947404,19.062342451090643,18.340259950760917,17.76318253382304
2019-06-09,2019,M15_13P5,23.66,16.15,7.510000000000002,11.13,9.458111587982833,0.8497854077253219,0.7144714816160289,False,False,DAILY_MEAN_NORMAL,11.905000000000001,20.107659274773926,20.107659274773926,0,0,0.0,0.0,17.30199098716788,16.933413675938464,16.638852261406115,16.403443232451288,16.215307895711963,16.87791102967477,18.086656814200406,19.243591208855687,20.31776274173481,21.280434096205546,22.105850920491278,22.771930833978654,23.260854197261523,23.5595408410471,23.65999999999339,23.559544089696157,23.260860607648514,22.77194023460646,22.10586305986486,21.096422755017336,19.965866175947404,19.062342451090643,18.340259950760917,17.76318253382304
2019-06-09,2019,M15_13P8,23.66,16.15,7.510000000000002,11.13,9.458111587982833,0.8497854077253219,0.7144714816160289,False,False,DAILY_MEAN_NORMAL,11.905000000000001,20.107659274773926,20.107659274773926,0,0,0.0,0.0,17.30199098716788,16.933413675938464,16.638852261406115,16.403443232451288,16.215307895711963,16.87791102967477,18.086656814200406,19.243591208855687,20.31776274173481,21.280434096205546,22.105850920491278,22.771930833978654,23.260854197261523,23.5595408410471,23.65999999999339,23.559544089696157,23.260860607648514,22.77194023460646,22.10586305986486,21.096422755017336,19.965866175947404,19.062342451090643,18.340259950760917,17.76318253382304
2019-06-09,2019,R1_P05,23.66,16.15,7.510000000000002,11.13,9.458111587982833,0.8497854077253219,0.7144714816160289,False,False,DAILY_MEAN_NORMAL,11.905000000000001,20.107659274773926,20.107659274773926,0,0,0.0,0.0,17.30199098716788,16.933413675938464,16.638852261406115,16.403443232451288,16.215307895711963,16.87791102967477,18.086656814200406,19.243591208855687,20.31776274173481,21.280434096205546,22.105850920491278,22.771930833978654,23.260854197261523,23.5595408410471,23.65999999999339,23.559544089696157,23.260860607648514,22.77194023460646,22.10586305986486,21.096422755017336,19.965866175947404,19.062342451090643,18.340259950760917,17.76318253382304
2019-06-09,2019,R3_P05_B105,23.66,16.15,7.510000000000002,11.13,9.458111587982833,0.8497854077253219,0.7144714816160289,False,False,DAILY_MEAN_NORMAL,11.905000000000001,20.107659274773926,20.107659274773926,0,0,0.0,0.0,17.30199098716788,16.933413675938464,16.638852261406115,16.403443232451288,16.215307895711963,16.87791102967477,18.086656814200406,19.243591208855687,20.31776274173481,21.280434096205546,22.105850920491278,22.771930833978654,23.260854197261523,23.5595408410471,23.65999999999339,23.559544089696157,23.260860607648514,22.77194023460646,22.10586305986486,21.096422755017336,19.965866175947404,19.062342451090643,18.340259950760917,17.76318253382304
2019-06-10,2019,H0TT,26.4,13.87,12.53,18.58,15.789012875536478,0.8497854077253219,0.5239570363482846,False,False,DAILY_MEAN_NORMAL,12.134999999999998,20.475858679620696,20.475858679620696,0,0,0.0,0.0,15.790505351887411,15.17522287799266,14.683651948279532,14.290918546644624,13.977149941878391,15.097545421024604,17.112475131550756,19.040781934964404,20.830951005603147,22.43515787517338,23.81054606613428,24.920372004926875,25.73498662862648,26.232627461340964,26.39999999998897,26.23263287770405,25.73499731665421,24.920387679087973,23.810566307692646,22.131524765448912,20.241287556744766,18.731110196776623,17.52457609192539,16.56063332284569
2019-06-10,2019,M15_13P5,26.4,13.87,12.53,18.58,15.789012875536478,0.8497854077253219,0.5239570363482846,False,False,DAILY_MEAN_NORMAL,12.134999999999998,20.475858679620696,20.475858679620696,0,0,0.0,0.0,15.790505351887411,15.17522287799266,14.683651948279532,14.290918546644624,13.977149941878391,15.097545421024604,17.112475131550756,19.040781934964404,20.830951005603147,22.43515787517338,23.81054606613428,24.920372004926875,25.73498662862648,26.232627461340964,26.39999999998897,26.23263287770405,25.73499731665421,24.920387679087973,23.810566307692646,22.131524765448912,20.241287556744766,18.731110196776623,17.52457609192539,16.56063332284569
2019-06-10,2019,M15_13P8,26.4,13.87,12.53,18.58,15.789012875536478,0.8497854077253219,0.5239570363482846,False,False,DAILY_MEAN_NORMAL,12.134999999999998,20.475858679620696,20.475858679620696,0,0,0.0,0.0,15.790505351887411,15.17522287799266,14.683651948279532,14.290918546644624,13.977149941878391,15.097545421024604,17.112475131550756,19.040781934964404,20.830951005603147,22.43515787517338,23.81054606613428,24.920372004926875,25.73498662862648,26.232627461340964,26.39999999998897,26.23263287770405,25.73499731665421,24.920387679087973,23.810566307692646,22.131524765448912,20.241287556744766,18.731110196776623,17.52457609192539,16.56063332284569
2019-06-10,2019,R1_P05,26.4,13.87,12.53,18.58,15.789012875536478,0.8497854077253219,0.5239570363482846,False,False,DAILY_MEAN_NORMAL,12.134999999999998,20.475858679620696,20.475858679620696,0,0,0.0,0.0,15.790505351887411,15.17522287799266,14.683651948279532,14.290918546644624,13.977149941878391,15.097545421024604,17.112475131550756,19.040781934964404,20.830951005603147,22.43515787517338,23.81054606613428,24.920372004926875,25.73498662862648,26.232627461340964,26.39999999998897,26.23263287770405,25.73499731665421,24.920387679087973,23.810566307692646,22.131524765448912,20.241287556744766,18.731110196776623,17.52457609192539,16.56063332284569
2019-06-10,2019,R3_P05_B105,26.4,13.87,12.53,18.58,15.789012875536478,0.8497854077253219,0.5239570363482846,False,False,DAILY_MEAN_NORMAL,12.134999999999998,20.475858679620696,20.475858679620696,0,0,0.0,0.0,15.790505351887411,15.17522287799266,14.683651948279532,14.290918546644624,13.977149941878391,15.097545421024604,17.112475131550756,19.040781934964404,20.830951005603147,22.43515787517338,23.81054606613428,24.920372004926875,25.73498662862648,26.232627461340964,26.39999999998897,26.23263287770405,25.73499731665421,24.920387679087973,23.810566307692646,22.131524765448912,20.241287556744766,18.731110196776623,17.52457609192539,16.56063332284569
