doy,mean_DTR_C,sd_DTR_C,enabled
178,13.578216318785577,2.773868598644658,1
179,13.594535104364326,2.7945084187514206,1
180,13.600094876660341,2.814985056000479,1
181,13.579240986717268,2.8240230641604276,1
182,13.548121442125238,2.8438635291265326,1
183,13.587609108159393,2.832621079762318,1
184,13.574592030360531,2.8492823081694434,1
185,13.594231499051233,2.830961311340426,1
186,13.575218216318786,2.821589347280456,1
187,13.545351043643263,2.8157586521540634,1
188,13.542277039848198,2.8213982280291137,1
189,13.479943074003796,2.8123688303310983,1
190,13.440777988614801,2.8096621656059955,1
191,13.413055028462997,2.7817752836822165,1
192,13.418500948766601,2.7833803052184924,1
193,13.444838709677418,2.773823239442235,1
194,13.461043643263755,2.78423157921262,1
195,13.416584440227703,2.817183979460706,1
196,13.415085388994308,2.8157811561466968,1
197,13.42990512333966,2.829810784917214,1
198,13.445825426944973,2.847056987553789,1
199,13.447115749525617,2.8649237761641353,1
200,13.505597722960154,2.8252010213876035,1
201,13.51123339658444,2.834930508027741,1
202,13.509487666034158,2.8230399040312073,1
203,13.491290322580644,2.8151024411121526,1
204,13.53954459203036,2.791479802546811,1
205,13.562220113851993,2.772709654107782,1
206,13.56404174573055,2.759978540130379,1
207,13.537836812144214,2.7461648106469223,1
208,13.546242884250475,2.759912642894408,1
209,13.508861480075902,2.756014065676264,1
210,13.507647058823531,2.7405627500538605,1
211,13.546774193548387,2.70277814969728,1
212,13.58417457305503,2.67008117673955,1
213,13.634516129032258,2.6228229254227955,1
214,13.593415559772296,2.615843454982382,1
215,13.592049335863377,2.612781244241654,1
216,13.581593927893739,2.629589473771795,1
217,13.614990512333966,2.6512461289045737,1
218,13.623510436432637,2.6593353774215287,1
219,13.634288425047437,2.6616361602842504,1
220,13.69755218216319,2.658483995191639,1
221,13.773434535104364,2.62779124946108,1
222,13.798406072106262,2.653439213527797,1
223,13.80907020872865,2.6555934384371582,1
224,13.778823529411763,2.6851163744024387,1
225,13.73988614800759,2.7113338351667995,1
226,13.78798861480076,2.6788898259334784,1
227,13.775939278937381,2.664050458984771,1
228,13.76111954459203,2.641818505878349,1
229,13.766925996204934,2.644943601328551,1
230,13.791840607210627,2.618210253726874,1
231,13.783225806451613,2.61103264543561,1
232,13.790948766603417,2.58113060882312,1
233,13.834667931688804,2.5490462381294225,1
234,13.884648956356736,2.5555730162084713,1
