doy,mean_DTR_C,sd_DTR_C,enabled
244,11.057411764705881,2.4222042593303046,1
245,11.039529411764704,2.439173182814264,1
246,11.096,2.4026828558218782,1
247,11.09270588235294,2.4180470192590118,1
248,11.039529411764704,2.4940381298446015,1
249,11.043294117647058,2.535001855268614,1
250,10.958823529411765,2.54171304761694,1
251,10.859529411764704,2.5327123511161145,1
252,10.75801886792453,2.54733566639324,1
253,10.725707547169813,2.5215242621431337,1
254,10.72617924528302,2.505577424036714,1
255,10.751764705882353,2.513032622823275,1
256,10.74056603773585,2.5208924946581877,1
257,10.715602836879434,2.484595679427319,1
258,10.641745283018869,2.511021148225058,1
259,10.642995169082125,2.5305660182769314,1
260,10.635,2.5351316002480897,1
261,10.62720207253886,2.5334153213062915,1
262,10.62627345844504,2.559665699835026,1
263,10.628333333333332,2.592635273262927,1
264,10.615561959654178,2.5963825242422134,1
265,10.568468468468467,2.586526092205411,1
266,10.491874999999999,2.5343897233047006,1
267,10.451307189542485,2.5451235772272387,1
268,10.455479452054794,2.5344100846626145,1
269,10.448201438848923,2.565822364648288,1
270,10.413257575757576,2.565420531559041,1
271,10.34183266932271,2.5564277865585106,1
272,10.264135021097044,2.5431239528027674,1
273,10.22780269058296,2.5391418917577675,1
274,10.184688995215312,2.5214760298597247,1
275,10.739122227465785,2.509783196561176,0
276,10.739122227465785,2.509783196561176,0
277,10.739122227465785,2.509783196561176,0
278,10.739122227465785,2.509783196561176,0
279,10.739122227465785,2.509783196561176,0
280,10.739122227465785,2.509783196561176,0
281,10.739122227465785,2.509783196561176,0
282,10.739122227465785,2.509783196561176,0
283,10.739122227465785,2.509783196561176,0
284,10.739122227465785,2.509783196561176,0
285,10.739122227465785,2.509783196561176,0
286,10.739122227465785,2.509783196561176,0
287,10.739122227465785,2.509783196561176,0
288,10.739122227465785,2.509783196561176,0
289,10.739122227465785,2.509783196561176,0
290,10.739122227465785,2.509783196561176,0
291,10.739122227465785,2.509783196561176,0
292,10.739122227465785,2.509783196561176,0
293,10.739122227465785,2.509783196561176,0
294,10.739122227465785,2.509783196561176,0
295,10.739122227465785,2.509783196561176,0
296,10.739122227465785,2.509783196561176,0
297,10.739122227465785,2.509783196561176,0
